ciona_intestinalis ENSCING00000000226
labrus_bergylta ENSLBEG00000009691
gasterosteus_aculeatus ENSGACG00000002815
takifugu_rubripes ENSTRUG00000012383
tetraodon_nigroviridis ENSTNIG00000017906
mola_mola ENSMMOG00000020867
monopterus_albus ENSMALG00000020271
mastacembelus_armatus ENSMAMG00000012055
anabas_testudineus ENSATEG00000007580
seriola_dumerili ENSSDUG00000014517
seriola_lalandi_dorsalis ENSSLDG00000006671
scophthalmus_maximus ENSSMAG00000010879
xiphophorus_couchianus ENSXCOG00000011402
xiphophorus_maculatus ENSXMAG00000014696
gambusia_affinis ENSGAFG00000021062
poecilia_formosa ENSPFOG00000012940
poecilia_mexicana ENSPMEG00000007895
poecilia_latipinna ENSPLAG00000019930
poecilia_reticulata ENSPREG00000015967
fundulus_heteroclitus ENSFHEG00000003474
cyprinodon_variegatus ENSCVAG00000016064
kryptolebias_marmoratus ENSKMAG00000016689
oryzias_latipes_asm223469v1 ENSORLG00015016577
oryzias_latipes_asm223467v1 ENSORLG00000010491
oryzias_latipes_asm223471v1 ENSORLG00020021017
oryzias_melastigma ENSOMEG00000010533
maylandia_zebra ENSMZEG00005023738
astatotilapia_calliptera ENSACLG00000024604
haplochromis_burtoni ENSHBUG00000006298
pundamilia_nyererei ENSPNYG00000004459
neolamprologus_brichardi ENSNBRG00000017231
oreochromis_niloticus ENSONIG00000017293
amphilophus_citrinellus ENSACIG00000021785
amphiprion_percula ENSAPEG00000011347
amphiprion_ocellaris ENSAOCG00000017584
acanthochromis_polyacanthus ENSAPOG00000003524
stegastes_partitus ENSSPAG00000002966
hippocampus_comes ENSHCOG00000009140
periophthalmus_magnuspinnatus ENSPMGG00000011913
cynoglossus_semilaevis ENSCSEG00000021328
gadus_morhua ENSGMOG00000016667
esox_lucius ENSELUG00000001790
pygocentrus_nattereri ENSPNAG00000000143
astyanax_mexicanus ENSAMXG00000038035
ictalurus_punctatus ENSIPUG00000012330
danio_rerio ENSDARG00000012929
scleropages_formosus ENSSFOG00015014988
paramormyrops_kingsleyae ENSPKIG00000012100
lepisosteus_oculatus ENSLOCG00000012230
petromyzon_marinus ENSPMAG00000005098
eptatretus_burgeri ENSEBUG00000011079
drosophila_melanogaster FBgn0041588
saccharomyces_cerevisiae_strain_s288c YDR117C
