loxodonta_africana ENSLAFG00000014729
hippocampus_comes ENSHCOG00000018769
esox_lucius ENSELUG00000021368
astyanax_mexicanus ENSAMXG00000009225
lepisosteus_oculatus ENSLOCG00000018258
phascolarctos_cinereus ENSPCIG00000002185
notamacropus_eugenii ENSMEUG00000010472
sarcophilus_harrisii ENSSHAG00000015958
capra_hircus ENSCHIG00000019851
ovis_aries ENSOARG00000004249
bos_mutus ENSBMUG00000007513
bos_taurus ENSBTAG00000046561
bison_bison_bison ENSBBBG00000010512
tursiops_truncatus ENSTTRG00000016948
vicugna_pacos ENSVPAG00000010355
pteropus_vampyrus ENSPVAG00000015721
ursus_maritimus ENSUMAG00000003387
ursus_americanus ENSUAMG00000017983
ailuropoda_melanoleuca ENSAMEG00000000193
neovison_vison ENSNVIG00000012088
vulpes_vulpes ENSVVUG00000013122
panthera_tigris_altaica ENSPTIG00000007463
panthera_pardus ENSPPRG00000011434
felis_catus ENSFCAG00000029474
equus_caballus ENSECAG00000000648
equus_asinus_asinus ENSEASG00005005861
pan_paniscus ENSPPAG00000039308
pan_troglodytes ENSPTRG00000052306
gorilla_gorilla ENSGGOG00000014894
pongo_abelii ENSPPYG00000014632
nomascus_leucogenys ENSNLEG00000016684
piliocolobus_tephrosceles ENSPTEG00000036764
colobus_angolensis_palliatus ENSCANG00000037716
rhinopithecus_roxellana ENSRROG00000024074
rhinopithecus_bieti ENSRBIG00000036856
cercocebus_atys ENSCATG00000032265
mandrillus_leucophaeus ENSMLEG00000042159
theropithecus_gelada ENSTGEG00000027435
papio_anubis ENSPANG00000024022
macaca_nemestrina ENSMNEG00000043804
macaca_fascicularis ENSMFAG00000043664
chlorocebus_sabaeus ENSCSAG00000016518
saimiri_boliviensis_boliviensis ENSSBOG00000026920
cebus_capucinus_imitator ENSCCAG00000033762
callithrix_jacchus ENSCJAG00000012800
aotus_nancymaae ENSANAG00000026998
carlito_syrichta ENSTSYG00000031363
propithecus_coquereli ENSPCOG00000024078
microcebus_murinus ENSMICG00000034656
prolemur_simus ENSPSMG00000024942
fukomys_damarensis ENSFDAG00000007902
chinchilla_lanigera ENSCLAG00000002297
meriones_unguiculatus ENSMUGG00000015126
mus_spicilegus ENSMSIG00000029653
cricetulus_griseus_crigri-picr ENSCGRG00015019273
ictidomys_tridecemlineatus ENSSTOG00000000960
choloepus_hoffmanni ENSCHOG00000002652
junco_hyemalis ENSJHYG00000017458
zonotrichia_albicollis ENSZALG00000007058
serinus_canaria ENSSCAG00000001523
lonchura_striata_domestica ENSLSDG00000007432
taeniopygia_guttata ENSTGUG00000009640
ficedula_albicollis ENSFALG00000009229
parus_major ENSPMJG00000016341
cyanistes_caeruleus ENSCCEG00000022840
lepidothrix_coronata ENSLCOG00000011816
manacus_vitellinus ENSMVIG00005004644
melopsittacus_undulatus ENSMUNG00000016105
calidris_pygmaea ENSCPGG00000005805
calidris_pugnax ENSCPUG00000019284
coturnix_japonica ENSCJPG00005018397
gallus_gallus ENSGALG00000054173
meleagris_gallopavo ENSMGAG00000012561
numida_meleagris ENSNMEG00000019194
anser_brachyrhynchus ENSABRG00000014672
apteryx_owenii ENSAOWG00000002516
apteryx_haastii ENSAHAG00000013552
apteryx_rowi ENSARWG00000004798
dromaius_novaehollandiae ENSDNVG00000002311
crocodylus_porosus ENSCPRG00005004691
chrysemys_picta_bellii ENSCPBG00000018017
gopherus_agassizii ENSGAGG00000017148
pelodiscus_sinensis ENSPSIG00000017038
anolis_carolinensis ENSACAG00000002064
latimeria_chalumnae ENSLACG00000017737
seriola_dumerili ENSSDUG00000022652
seriola_lalandi_dorsalis ENSSLDG00000002925
paramormyrops_kingsleyae ENSPKIG00000022260
