latimeria_chalumnae ENSLACG00000001616
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014056
rattus_norvegicus ENSRNOG00000026114
meriones_unguiculatus ENSMUGG00000001318
cricetulus_griseus_crigri-picr ENSCGRG00015015777
cricetulus_griseus_crigri_1.0 ENSCGRG00000004881
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010726
mesocricetus_auratus ENSMAUG00000014962
microtus_ochrogaster ENSMOCG00000011642
peromyscus_maniculatus_bairdii ENSPEMG00000018685
nannospalax_galili ENSNGAG00000020574
jaculus_jaculus ENSJJAG00000016272
loxodonta_africana ENSLAFG00000027591
oryctolagus_cuniculus ENSOCUG00000029210
dasypus_novemcinctus ENSDNOG00000049510
monodelphis_domestica ENSMODG00000009541
phascolarctos_cinereus ENSPCIG00000014340
eptatretus_burgeri ENSEBUG00000016290
