chrysemys_picta_bellii ENSCPBG00000012010
rhinopithecus_roxellana ENSRROG00000041080
rhinopithecus_bieti ENSRBIG00000043482
colobus_angolensis_palliatus ENSCANG00000036584
cebus_capucinus_imitator ENSCCAG00000021201
saimiri_boliviensis_boliviensis ENSSBOG00000028077
callithrix_jacchus ENSCJAG00000002664
aotus_nancymaae ENSANAG00000029351
carlito_syrichta ENSTSYG00000037573
propithecus_coquereli ENSPCOG00000028621
microcebus_murinus ENSMICG00000015847
prolemur_simus ENSPSMG00000017325
otolemur_garnettii ENSOGAG00000000413
echinops_telfairi ENSETEG00000001344
sorex_araneus ENSSARG00000012711
erinaceus_europaeus ENSEEUG00000005981
dasypus_novemcinctus ENSDNOG00000011671
ornithorhynchus_anatinus ENSOANG00000007237
xenopus_tropicalis ENSXETG00000007463
latimeria_chalumnae ENSLACG00000014071
paramormyrops_kingsleyae ENSPKIG00000004595
scleropages_formosus ENSSFOG00015010405
scleropages_formosus ENSSFOG00015006069
paramormyrops_kingsleyae ENSPKIG00000013235
periophthalmus_magnuspinnatus ENSPMGG00000016361
cynoglossus_semilaevis ENSCSEG00000002680
hippocampus_comes ENSHCOG00000000130
anabas_testudineus ENSATEG00000018338
mastacembelus_armatus ENSMAMG00000020303
seriola_dumerili ENSSDUG00000006121
seriola_lalandi_dorsalis ENSSLDG00000025009
scophthalmus_maximus ENSSMAG00000013239
gasterosteus_aculeatus ENSGACG00000017353
amphiprion_ocellaris ENSAOCG00000020609
amphiprion_percula ENSAPEG00000006303
acanthochromis_polyacanthus ENSAPOG00000012014
stegastes_partitus ENSSPAG00000009454
kryptolebias_marmoratus ENSKMAG00000000842
fundulus_heteroclitus ENSFHEG00000017350
cyprinodon_variegatus ENSCVAG00000005584
poecilia_formosa ENSPFOG00000016952
poecilia_mexicana ENSPMEG00000024221
poecilia_reticulata ENSPREG00000011667
xiphophorus_maculatus ENSXMAG00000013554
poecilia_latipinna ENSPLAG00000020557
xiphophorus_couchianus ENSXCOG00000016511
gambusia_affinis ENSGAFG00000020059
oryzias_latipes_asm223467v1 ENSORLG00000001271
oryzias_latipes_asm223469v1 ENSORLG00015012378
oryzias_latipes_asm223471v1 ENSORLG00020022044
oryzias_melastigma ENSOMEG00000015254
oreochromis_niloticus ENSONIG00000002607
neolamprologus_brichardi ENSNBRG00000021482
pundamilia_nyererei ENSPNYG00000010672
haplochromis_burtoni ENSHBUG00000016462
maylandia_zebra ENSMZEG00005007364
astatotilapia_calliptera ENSACLG00000001014
takifugu_rubripes ENSTRUG00000011449
tetraodon_nigroviridis ENSTNIG00000016867
labrus_bergylta ENSLBEG00000028711
amphilophus_citrinellus ENSACIG00000013003
monopterus_albus ENSMALG00000008647
mola_mola ENSMMOG00000000394
gadus_morhua ENSGMOG00000005283
esox_lucius ENSELUG00000019636
pygocentrus_nattereri ENSPNAG00000021101
astyanax_mexicanus ENSAMXG00000000230
ictalurus_punctatus ENSIPUG00000018997
danio_rerio ENSDARG00000060515
lepisosteus_oculatus ENSLOCG00000015287
