sarcophilus_harrisii ENSSHAG00000009176
panthera_tigris_altaica ENSPTIG00000015760
panthera_pardus ENSPPRG00000007092
felis_catus ENSFCAG00000003170
myotis_lucifugus ENSMLUG00000013024
myotis_lucifugus ENSMLUG00000029552
pteropus_vampyrus ENSPVAG00000003197
bos_taurus ENSBTAG00000053695
bison_bison_bison ENSBBBG00000006001
bos_mutus ENSBMUG00000017437
bos_mutus ENSBMUG00000013593
bison_bison_bison ENSBBBG00000007004
ovis_aries ENSOARG00000003486
capra_hircus ENSCHIG00000020927
bos_taurus ENSBTAG00000051955
sus_scrofa ENSSSCG00000027711
tursiops_truncatus ENSTTRG00000009685
equus_asinus_asinus ENSEASG00005007911
equus_caballus ENSECAG00000000592
sorex_araneus ENSSARG00000014056
ochotona_princeps ENSOPRG00000008143
ochotona_princeps ENSOPRG00000015980
ochotona_princeps ENSOPRG00000015198
mus_spicilegus ENSMSIG00000023200
dasypus_novemcinctus ENSDNOG00000043340
loxodonta_africana ENSLAFG00000021542
loxodonta_africana ENSLAFG00000026951
echinops_telfairi ENSETEG00000007192
procavia_capensis ENSPCAG00000007268
erinaceus_europaeus ENSEEUG00000014065
choloepus_hoffmanni ENSCHOG00000004006
apteryx_owenii ENSAOWG00000015141
nothoprocta_perdicaria ENSNPEG00000004014
calidris_pygmaea ENSCPGG00000004638
calidris_pugnax ENSCPUG00000008141
melopsittacus_undulatus ENSMUNG00000014759
gallus_gallus ENSGALG00000004943
coturnix_japonica ENSCJPG00005014626
numida_meleagris ENSNMEG00000018582
parus_major ENSPMJG00000003689
lepidothrix_coronata ENSLCOG00000013586
taeniopygia_guttata ENSTGUG00000009541
lonchura_striata_domestica ENSLSDG00000009478
junco_hyemalis ENSJHYG00000011787
zonotrichia_albicollis ENSZALG00000016625
ficedula_albicollis ENSFALG00000007767
manacus_vitellinus ENSMVIG00005003899
serinus_canaria ENSSCAG00000011640
cyanistes_caeruleus ENSCCEG00000019632
apteryx_rowi ENSARWG00000015369
apteryx_haastii ENSAHAG00000014671
anser_brachyrhynchus ENSABRG00000009896
dromaius_novaehollandiae ENSDNVG00000011283
crocodylus_porosus ENSCPRG00005004548
salvator_merianae ENSSMRG00000001782
anolis_carolinensis ENSACAG00000000989
gopherus_agassizii ENSGAGG00000013397
chelonoidis_abingdonii ENSCABG00000006148
chrysemys_picta_bellii ENSCPBG00000001400
sphenodon_punctatus ENSSPUG00000008743
ornithorhynchus_anatinus ENSOANG00000009580
pogona_vitticeps ENSPVIG00000008820
xenopus_tropicalis ENSXETG00000027549
latimeria_chalumnae ENSLACG00000001368
astyanax_mexicanus ENSAMXG00000043890
pygocentrus_nattereri ENSPNAG00000024414
ictalurus_punctatus ENSIPUG00000009811
danio_rerio ENSDARG00000101085
amphiprion_percula ENSAPEG00000010908
amphiprion_ocellaris ENSAOCG00000017890
acanthochromis_polyacanthus ENSAPOG00000022048
stegastes_partitus ENSSPAG00000003145
maylandia_zebra ENSMZEG00005005958
haplochromis_burtoni ENSHBUG00000021367
astatotilapia_calliptera ENSACLG00000018129
pundamilia_nyererei ENSPNYG00000010263
neolamprologus_brichardi ENSNBRG00000008363
amphilophus_citrinellus ENSACIG00000004799
seriola_lalandi_dorsalis ENSSLDG00000016988
seriola_dumerili ENSSDUG00000007158
tetraodon_nigroviridis ENSTNIG00000010521
takifugu_rubripes ENSTRUG00000025365
monopterus_albus ENSMALG00000014205
anabas_testudineus ENSATEG00000003608
xiphophorus_couchianus ENSXCOG00000012687
xiphophorus_maculatus ENSXMAG00000027005
gambusia_affinis ENSGAFG00000009471
poecilia_mexicana ENSPMEG00000012872
poecilia_latipinna ENSPLAG00000012015
poecilia_reticulata ENSPREG00000007658
poecilia_formosa ENSPFOG00000014827
cyprinodon_variegatus ENSCVAG00000020948
fundulus_heteroclitus ENSFHEG00000021768
kryptolebias_marmoratus ENSKMAG00000001359
mastacembelus_armatus ENSMAMG00000004928
mola_mola ENSMMOG00000016342
cynoglossus_semilaevis ENSCSEG00000011368
oryzias_latipes_asm223469v1 ENSORLG00015018306
oryzias_latipes_asm223467v1 ENSORLG00000014115
oryzias_latipes_asm223471v1 ENSORLG00020019943
oryzias_melastigma ENSOMEG00000016624
gasterosteus_aculeatus ENSGACG00000014918
scophthalmus_maximus ENSSMAG00000009760
labrus_bergylta ENSLBEG00000000544
hippocampus_comes ENSHCOG00000001083
periophthalmus_magnuspinnatus ENSPMGG00000007199
esox_lucius ENSELUG00000007027
scleropages_formosus ENSSFOG00015019357
paramormyrops_kingsleyae ENSPKIG00000000487
lepisosteus_oculatus ENSLOCG00000002055
