chrysemys_picta_bellii ENSCPBG00000012242
takifugu_rubripes ENSTRUG00000020769
mola_mola ENSMMOG00000017951
labrus_bergylta ENSLBEG00000013498
mastacembelus_armatus ENSMAMG00000002544
anabas_testudineus ENSATEG00000022155
amphiprion_percula ENSAPEG00000009922
amphiprion_ocellaris ENSAOCG00000003732
acanthochromis_polyacanthus ENSAPOG00000008459
stegastes_partitus ENSSPAG00000015661
haplochromis_burtoni ENSHBUG00000016705
maylandia_zebra ENSMZEG00005014731
astatotilapia_calliptera ENSACLG00000012310
pundamilia_nyererei ENSPNYG00000023307
neolamprologus_brichardi ENSNBRG00000006796
oreochromis_niloticus ENSONIG00000000295
amphilophus_citrinellus ENSACIG00000020077
monopterus_albus ENSMALG00000018552
seriola_lalandi_dorsalis ENSSLDG00000005542
seriola_dumerili ENSSDUG00000014014
periophthalmus_magnuspinnatus ENSPMGG00000016161
hippocampus_comes ENSHCOG00000008699
esox_lucius ENSELUG00000021480
astyanax_mexicanus ENSAMXG00000043417
pygocentrus_nattereri ENSPNAG00000018358
ictalurus_punctatus ENSIPUG00000001093
danio_rerio ENSDARG00000059057
paramormyrops_kingsleyae ENSPKIG00000015481
scleropages_formosus ENSSFOG00015021421
lepisosteus_oculatus ENSLOCG00000008982
