scophthalmus_maximus ENSSMAG00000014196
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000409
cricetulus_griseus_crigri_1.0 ENSCGRG00000003448
cricetulus_griseus_crigri-picr ENSCGRG00015015346
mesocricetus_auratus ENSMAUG00000015939
peromyscus_maniculatus_bairdii ENSPEMG00000002559
castor_canadensis ENSCCNG00000011375
urocitellus_parryii ENSUPAG00010019645
spermophilus_dauricus ENSSDAG00000012320
ictidomys_tridecemlineatus ENSSTOG00000029223
marmota_marmota_marmota ENSMMMG00000010963
cavia_porcellus ENSCPOG00000038032
cavia_aperea ENSCAPG00000006778
chinchilla_lanigera ENSCLAG00000008552
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016845
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011069
fukomys_damarensis ENSFDAG00000010246
oryctolagus_cuniculus ENSOCUG00000013550
ochotona_princeps ENSOPRG00000014253
pan_troglodytes ENSPTRG00000030159
pan_paniscus ENSPPAG00000039574
homo_sapiens ENSG00000176542
gorilla_gorilla ENSGGOG00000001005
pongo_abelii ENSPPYG00000013537
nomascus_leucogenys ENSNLEG00000004615
colobus_angolensis_palliatus ENSCANG00000037931
piliocolobus_tephrosceles ENSPTEG00000017362
rhinopithecus_roxellana ENSRROG00000028902
rhinopithecus_bieti ENSRBIG00000044316
papio_anubis ENSPANG00000019193
theropithecus_gelada ENSTGEG00000003340
mandrillus_leucophaeus ENSMLEG00000032477
cercocebus_atys ENSCATG00000042768
macaca_nemestrina ENSMNEG00000036246
macaca_fascicularis ENSMFAG00000032462
chlorocebus_sabaeus ENSCSAG00000006785
saimiri_boliviensis_boliviensis ENSSBOG00000025471
cebus_capucinus_imitator ENSCCAG00000036595
callithrix_jacchus ENSCJAG00000020264
aotus_nancymaae ENSANAG00000038188
carlito_syrichta ENSTSYG00000032935
propithecus_coquereli ENSPCOG00000007941
microcebus_murinus ENSMICG00000049097
prolemur_simus ENSPSMG00000014748
otolemur_garnettii ENSOGAG00000032665
tupaia_belangeri ENSTBEG00000015754
ursus_americanus ENSUAMG00000026448
ursus_maritimus ENSUMAG00000004278
ailuropoda_melanoleuca ENSAMEG00000005235
neovison_vison ENSNVIG00000014030
mustela_putorius_furo ENSMPUG00000000290
canis_lupus_familiaris ENSCAFG00000010692
canis_lupus_dingo ENSCAFG00020007130
vulpes_vulpes ENSVVUG00000022113
panthera_pardus ENSPPRG00000010267
panthera_tigris_altaica ENSPTIG00000013207
felis_catus ENSFCAG00000004876
equus_caballus ENSECAG00000024549
equus_asinus_asinus ENSEASG00005012360
capra_hircus ENSCHIG00000015625
ovis_aries ENSOARG00000019468
bos_mutus ENSBMUG00000015700
bos_taurus ENSBTAG00000021000
bison_bison_bison ENSBBBG00000016318
tursiops_truncatus ENSTTRG00000000281
sus_scrofa ENSSSCG00000011918
vicugna_pacos ENSVPAG00000011950
pteropus_vampyrus ENSPVAG00000006151
myotis_lucifugus ENSMLUG00000004274
erinaceus_europaeus ENSEEUG00000007594
xenopus_tropicalis ENSXETG00000031896
latimeria_chalumnae ENSLACG00000009844
