eptatretus_burgeri ENSEBUG00000011876
pongo_abelii ENSPPYG00000006015
nomascus_leucogenys ENSNLEG00000016644
saimiri_boliviensis_boliviensis ENSSBOG00000022032
callithrix_jacchus ENSCJAG00000020736
cebus_capucinus_imitator ENSCCAG00000030201
aotus_nancymaae ENSANAG00000030648
carlito_syrichta ENSTSYG00000030964
propithecus_coquereli ENSPCOG00000005111
prolemur_simus ENSPSMG00000010893
microcebus_murinus ENSMICG00000003650
otolemur_garnettii ENSOGAG00000026924
neovison_vison ENSNVIG00000014620
mustela_putorius_furo ENSMPUG00000008964
ailuropoda_melanoleuca ENSAMEG00000018360
canis_lupus_familiaris ENSCAFG00000017152
vulpes_vulpes ENSVVUG00000003174
panthera_pardus ENSPPRG00000005018
panthera_tigris_altaica ENSPTIG00000014975
felis_catus ENSFCAG00000011722
bison_bison_bison ENSBBBG00000021176
bos_mutus ENSBMUG00000025615
ovis_aries ENSOARG00000002235
capra_hircus ENSCHIG00000007543
sus_scrofa ENSSSCG00000002391
myotis_lucifugus ENSMLUG00000003486
tursiops_truncatus ENSTTRG00000013238
vicugna_pacos ENSVPAG00000009547
sorex_araneus ENSSARG00000008554
pteropus_vampyrus ENSPVAG00000011763
equus_caballus ENSECAG00000007514
urocitellus_parryii ENSUPAG00010013324
spermophilus_dauricus ENSSDAG00000020732
ictidomys_tridecemlineatus ENSSTOG00000007726
marmota_marmota_marmota ENSMMMG00000019265
echinops_telfairi ENSETEG00000011211
dasypus_novemcinctus ENSDNOG00000008572
choloepus_hoffmanni ENSCHOG00000004466
ursus_maritimus ENSUMAG00000007494
ursus_americanus ENSUAMG00000011786
canis_lupus_dingo ENSCAFG00020001621
bos_taurus ENSBTAG00000013181
equus_asinus_asinus ENSEASG00005020027
tupaia_belangeri ENSTBEG00000012780
procavia_capensis ENSPCAG00000010373
notamacropus_eugenii ENSMEUG00000001752
phascolarctos_cinereus ENSPCIG00000026922
sarcophilus_harrisii ENSSHAG00000011870
monodelphis_domestica ENSMODG00000005536
ornithorhynchus_anatinus ENSOANG00000010590
xenopus_tropicalis ENSXETG00000011065
latimeria_chalumnae ENSLACG00000014470
chrysemys_picta_bellii ENSCPBG00000011904
pelodiscus_sinensis ENSPSIG00000009406
meleagris_gallopavo ENSMGAG00000009490
gallus_gallus ENSGALG00000028023
coturnix_japonica ENSCJPG00005014598
numida_meleagris ENSNMEG00000022642
anser_brachyrhynchus ENSABRG00000003613
anolis_carolinensis ENSACAG00000010740
pogona_vitticeps ENSPVIG00000010160
salvator_merianae ENSSMRG00000005294
monodelphis_domestica ENSMODG00000017606
sarcophilus_harrisii ENSSHAG00000001879
phascolarctos_cinereus ENSPCIG00000009927
castor_canadensis ENSCCNG00000025871
dipodomys_ordii ENSDORG00000008102
cricetulus_griseus_crigri_1.0 ENSCGRG00000016507
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018812
cricetulus_griseus_crigri-picr ENSCGRG00015008612
mesocricetus_auratus ENSMAUG00000011724
microtus_ochrogaster ENSMOCG00000014643
peromyscus_maniculatus_bairdii ENSPEMG00000000382
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021414
mus_spicilegus ENSMSIG00000018653
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022759
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020519
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016224
rattus_norvegicus ENSRNOG00000001872
nannospalax_galili ENSNGAG00000016682
marmota_marmota_marmota ENSMMMG00000001565
urocitellus_parryii ENSUPAG00010012987
ictidomys_tridecemlineatus ENSSTOG00000027406
spermophilus_dauricus ENSSDAG00000007980
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000929
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002525
fukomys_damarensis ENSFDAG00000006401
octodon_degus ENSODEG00000017245
chinchilla_lanigera ENSCLAG00000015989
cavia_porcellus ENSCPOG00000033459
oryctolagus_cuniculus ENSOCUG00000024841
homo_sapiens ENSG00000187905
gorilla_gorilla ENSGGOG00000027011
pan_troglodytes ENSPTRG00000014103
pan_paniscus ENSPPAG00000041521
pongo_abelii ENSPPYG00000012039
nomascus_leucogenys ENSNLEG00000008038
theropithecus_gelada ENSTGEG00000005790
chlorocebus_sabaeus ENSCSAG00000012796
colobus_angolensis_palliatus ENSCANG00000035545
cebus_capucinus_imitator ENSCCAG00000023305
saimiri_boliviensis_boliviensis ENSSBOG00000029095
carlito_syrichta ENSTSYG00000030433
prolemur_simus ENSPSMG00000014988
propithecus_coquereli ENSPCOG00000014084
microcebus_murinus ENSMICG00000027262
mustela_putorius_furo ENSMPUG00000003665
neovison_vison ENSNVIG00000022083
ailuropoda_melanoleuca ENSAMEG00000011038
canis_lupus_familiaris ENSCAFG00000014995
canis_lupus_dingo ENSCAFG00020012155
vulpes_vulpes ENSVVUG00000021852
panthera_pardus ENSPPRG00000010019
panthera_tigris_altaica ENSPTIG00000000699
felis_catus ENSFCAG00000041873
equus_caballus ENSECAG00000040117
myotis_lucifugus ENSMLUG00000024558
bos_mutus ENSBMUG00000005928
bos_taurus ENSBTAG00000053023
bison_bison_bison ENSBBBG00000005926
capra_hircus ENSCHIG00000000370
sus_scrofa ENSSSCG00000010100
loxodonta_africana ENSLAFG00000028446
dasypus_novemcinctus ENSDNOG00000045873
xenopus_tropicalis ENSXETG00000021614
latimeria_chalumnae ENSLACG00000016512
labrus_bergylta ENSLBEG00000009079
cynoglossus_semilaevis ENSCSEG00000021150
mastacembelus_armatus ENSMAMG00000004702
monopterus_albus ENSMALG00000005863
astatotilapia_calliptera ENSACLG00000023079
maylandia_zebra ENSMZEG00005014566
pundamilia_nyererei ENSPNYG00000008181
haplochromis_burtoni ENSHBUG00000010916
oreochromis_niloticus ENSONIG00000010604
neolamprologus_brichardi ENSNBRG00000013934
amphilophus_citrinellus ENSACIG00000022593
kryptolebias_marmoratus ENSKMAG00000008534
amphiprion_ocellaris ENSAOCG00000009125
amphiprion_ocellaris ENSAOCG00000009114
acanthochromis_polyacanthus ENSAPOG00000016531
amphiprion_percula ENSAPEG00000010654
acanthochromis_polyacanthus ENSAPOG00000015842
stegastes_partitus ENSSPAG00000007554
anabas_testudineus ENSATEG00000004009
mola_mola ENSMMOG00000000165
takifugu_rubripes ENSTRUG00000016387
scophthalmus_maximus ENSSMAG00000011847
gasterosteus_aculeatus ENSGACG00000014158
gadus_morhua ENSGMOG00000016792
esox_lucius ENSELUG00000004420
pygocentrus_nattereri ENSPNAG00000003797
astyanax_mexicanus ENSAMXG00000031151
ictalurus_punctatus ENSIPUG00000019800
danio_rerio ENSDARG00000098365
paramormyrops_kingsleyae ENSPKIG00000012793
scleropages_formosus ENSSFOG00015018483
lepisosteus_oculatus ENSLOCG00000003476
ciona_intestinalis ENSCING00000006326
ciona_savignyi ENSCSAVG00000000508
ciona_intestinalis ENSCING00000005301
latimeria_chalumnae ENSLACG00000007799
ciona_intestinalis ENSCING00000010075
