mola_mola ENSMMOG00000008524
poecilia_mexicana ENSPMEG00000009797
anolis_carolinensis ENSACAG00000005926
maylandia_zebra ENSMZEG00005023076
salvator_merianae ENSSMRG00000014888
sphenodon_punctatus ENSSPUG00000008989
anolis_carolinensis ENSACAG00000024115
oryzias_melastigma ENSOMEG00000015914
pelodiscus_sinensis ENSPSIG00000011078
pelodiscus_sinensis ENSPSIG00000014126
gopherus_agassizii ENSGAGG00000018220
chelonoidis_abingdonii ENSCABG00000002277
chrysemys_picta_bellii ENSCPBG00000028363
crocodylus_porosus ENSCPRG00005015027
anas_platyrhynchos_platyrhynchos ENSAPLG00000018807
anas_platyrhynchos_platyrhynchos ENSAPLG00000026164
anser_brachyrhynchus ENSABRG00000004814
meleagris_gallopavo ENSMGAG00000005882
gallus_gallus ENSGALG00000012997
coturnix_japonica ENSCJPG00005014950
numida_meleagris ENSNMEG00000006845
melopsittacus_undulatus ENSMUNG00000001918
melopsittacus_undulatus ENSMUNG00000001920
manacus_vitellinus ENSMVIG00005011654
manacus_vitellinus ENSMVIG00005011658
lonchura_striata_domestica ENSLSDG00000007411
taeniopygia_guttata ENSTGUG00000007486
taeniopygia_guttata ENSTGUG00000015327
taeniopygia_guttata ENSTGUG00000009271
lonchura_striata_domestica ENSLSDG00000016954
zonotrichia_albicollis ENSZALG00000017996
ficedula_albicollis ENSFALG00000007364
parus_major ENSPMJG00000003714
cyanistes_caeruleus ENSCCEG00000012294
calidris_pygmaea ENSCPGG00000017900
calidris_pugnax ENSCPUG00000015726
nothoprocta_perdicaria ENSNPEG00000014618
nothoprocta_perdicaria ENSNPEG00000014619
apteryx_haastii ENSAHAG00000016998
apteryx_haastii ENSAHAG00000016993
apteryx_owenii ENSAOWG00000001958
apteryx_owenii ENSAOWG00000001948
apteryx_rowi ENSARWG00000014847
apteryx_rowi ENSARWG00000014846
dromaius_novaehollandiae ENSDNVG00000001113
taeniopygia_guttata ENSTGUG00000014203
petromyzon_marinus ENSPMAG00000000670
phascolarctos_cinereus ENSPCIG00000024266
notamacropus_eugenii ENSMEUG00000013897
monodelphis_domestica ENSMODG00000002817
sarcophilus_harrisii ENSSHAG00000006224
myotis_lucifugus ENSMLUG00000003652
pteropus_vampyrus ENSPVAG00000012440
equus_caballus ENSECAG00000014954
equus_asinus_asinus ENSEASG00005018225
bos_mutus ENSBMUG00000025479
bos_taurus ENSBTAG00000021972
bison_bison_bison ENSBBBG00000020759
capra_hircus ENSCHIG00000021054
ovis_aries ENSOARG00000013498
tursiops_truncatus ENSTTRG00000011115
sus_scrofa ENSSSCG00000032827
vicugna_pacos ENSVPAG00000000265
ailuropoda_melanoleuca ENSAMEG00000009669
ailuropoda_melanoleuca ENSAMEG00000002422
ursus_maritimus ENSUMAG00000021992
ursus_americanus ENSUAMG00000028302
neovison_vison ENSNVIG00000010664
mustela_putorius_furo ENSMPUG00000011161
canis_lupus_familiaris ENSCAFG00000009850
canis_lupus_dingo ENSCAFG00020022467
vulpes_vulpes ENSVVUG00000003102
panthera_tigris_altaica ENSPTIG00000007989
panthera_pardus ENSPPRG00000003569
felis_catus ENSFCAG00000015341
sorex_araneus ENSSARG00000000221
pan_troglodytes ENSPTRG00000016734
pan_paniscus ENSPPAG00000038258
homo_sapiens ENSG00000039139
gorilla_gorilla ENSGGOG00000007206
pongo_abelii ENSPPYG00000015349
nomascus_leucogenys ENSNLEG00000030158
colobus_angolensis_palliatus ENSCANG00000039716
piliocolobus_tephrosceles ENSPTEG00000023358
rhinopithecus_roxellana ENSRROG00000034442
rhinopithecus_bieti ENSRBIG00000041383
mandrillus_leucophaeus ENSMLEG00000028943
cercocebus_atys ENSCATG00000036141
macaca_fascicularis ENSMFAG00000001076
macaca_mulatta ENSMMUG00000011026
macaca_nemestrina ENSMNEG00000033291
theropithecus_gelada ENSTGEG00000002462
papio_anubis ENSPANG00000035810
chlorocebus_sabaeus ENSCSAG00000017291
cebus_capucinus_imitator ENSCCAG00000030740
cebus_capucinus_imitator ENSCCAG00000022764
saimiri_boliviensis_boliviensis ENSSBOG00000021905
callithrix_jacchus ENSCJAG00000009326
aotus_nancymaae ENSANAG00000030588
carlito_syrichta ENSTSYG00000009866
prolemur_simus ENSPSMG00000011118
microcebus_murinus ENSMICG00000015344
propithecus_coquereli ENSPCOG00000027561
otolemur_garnettii ENSOGAG00000009433
tupaia_belangeri ENSTBEG00000000652
chinchilla_lanigera ENSCLAG00000013894
octodon_degus ENSODEG00000015643
cavia_porcellus ENSCPOG00000015078
cavia_aperea ENSCAPG00000008384
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004104
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010100
fukomys_damarensis ENSFDAG00000012600
urocitellus_parryii ENSUPAG00010018491
ictidomys_tridecemlineatus ENSSTOG00000012887
spermophilus_dauricus ENSSDAG00000024898
marmota_marmota_marmota ENSMMMG00000017061
mus_spicilegus ENSMSIG00000020379
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020600
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022262
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019705
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016081
rattus_norvegicus ENSRNOG00000048363
meriones_unguiculatus ENSMUGG00000018203
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002726
cricetulus_griseus_crigri_1.0 ENSCGRG00000006844
cricetulus_griseus_crigri-picr ENSCGRG00015005057
mesocricetus_auratus ENSMAUG00000000528
microtus_ochrogaster ENSMOCG00000002151
peromyscus_maniculatus_bairdii ENSPEMG00000021827
nannospalax_galili ENSNGAG00000000799
jaculus_jaculus ENSJJAG00000021504
dipodomys_ordii ENSDORG00000012492
oryctolagus_cuniculus ENSOCUG00000010205
ochotona_princeps ENSOPRG00000004192
loxodonta_africana ENSLAFG00000012310
procavia_capensis ENSPCAG00000014559
echinops_telfairi ENSETEG00000017841
choloepus_hoffmanni ENSCHOG00000004615
erinaceus_europaeus ENSEEUG00000014663
castor_canadensis ENSCCNG00000017477
ornithorhynchus_anatinus ENSOANG00000011603
xenopus_tropicalis ENSXETG00000021408
taeniopygia_guttata ENSTGUG00000014686
petromyzon_marinus ENSPMAG00000001214
maylandia_zebra ENSMZEG00005026171
meriones_unguiculatus ENSMUGG00000009237
ciona_intestinalis ENSCING00000022033
ciona_intestinalis ENSCING00000019366
ciona_intestinalis ENSCING00000019755
ciona_intestinalis ENSCING00000024018
junco_hyemalis ENSJHYG00000010911
junco_hyemalis ENSJHYG00000010953
junco_hyemalis ENSJHYG00000010960
serinus_canaria ENSSCAG00000004333
serinus_canaria ENSSCAG00000004325
serinus_canaria ENSSCAG00000004377
lepidothrix_coronata ENSLCOG00000007899
lepidothrix_coronata ENSLCOG00000007897
lepidothrix_coronata ENSLCOG00000007901
manacus_vitellinus ENSMVIG00005011625
eptatretus_burgeri ENSEBUG00000008466
gambusia_affinis ENSGAFG00000005940
drosophila_melanogaster FBgn0267432
