astyanax_mexicanus ENSAMXG00000031748
chinchilla_lanigera ENSCLAG00000006938
octodon_degus ENSODEG00000003956
cavia_aperea ENSCAPG00000008766
cavia_porcellus ENSCPOG00000036991
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005242
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017274
fukomys_damarensis ENSFDAG00000016458
dipodomys_ordii ENSDORG00000015382
castor_canadensis ENSCCNG00000017169
tupaia_belangeri ENSTBEG00000002602
peromyscus_maniculatus_bairdii ENSPEMG00000021792
microtus_ochrogaster ENSMOCG00000014887
cricetulus_griseus_crigri-picr ENSCGRG00015027632
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019905
cricetulus_griseus_crigri_1.0 ENSCGRG00000009983
mesocricetus_auratus ENSMAUG00000000274
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020621
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022323
mus_spicilegus ENSMSIG00000016480
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019725
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019734
rattus_norvegicus ENSRNOG00000005437
meriones_unguiculatus ENSMUGG00000026291
nannospalax_galili ENSNGAG00000024030
oryctolagus_cuniculus ENSOCUG00000024251
oryctolagus_cuniculus ENSOCUG00000017395
equus_caballus ENSECAG00000035364
equus_caballus ENSECAG00000004316
pteropus_vampyrus ENSPVAG00000014465
ursus_maritimus ENSUMAG00000016949
ursus_americanus ENSUAMG00000017306
ailuropoda_melanoleuca ENSAMEG00000000575
neovison_vison ENSNVIG00000024343
mustela_putorius_furo ENSMPUG00000015253
canis_lupus_familiaris ENSCAFG00000030250
canis_lupus_familiaris ENSCAFG00000000465
canis_lupus_dingo ENSCAFG00020026760
vulpes_vulpes ENSVVUG00000010986
panthera_pardus ENSPPRG00000004025
panthera_tigris_altaica ENSPTIG00000016283
felis_catus ENSFCAG00000002167
chlorocebus_sabaeus ENSCSAG00000019607
macaca_mulatta ENSMMUG00000037517
mandrillus_leucophaeus ENSMLEG00000015804
cercocebus_atys ENSCATG00000000896
piliocolobus_tephrosceles ENSPTEG00000021080
colobus_angolensis_palliatus ENSCANG00000031626
macaca_mulatta ENSMMUG00000005822
macaca_nemestrina ENSMNEG00000039988
papio_anubis ENSPANG00000031776
rhinopithecus_bieti ENSRBIG00000009648
rhinopithecus_roxellana ENSRROG00000037373
rhinopithecus_bieti ENSRBIG00000010661
rhinopithecus_roxellana ENSRROG00000018864
colobus_angolensis_palliatus ENSCANG00000028892
piliocolobus_tephrosceles ENSPTEG00000000517
piliocolobus_tephrosceles ENSPTEG00000004429
macaca_fascicularis ENSMFAG00000028633
macaca_nemestrina ENSMNEG00000038879
theropithecus_gelada ENSTGEG00000001589
mandrillus_leucophaeus ENSMLEG00000000048
cercocebus_atys ENSCATG00000035684
pan_paniscus ENSPPAG00000029672
pan_troglodytes ENSPTRG00000020457
gorilla_gorilla ENSGGOG00000001185
homo_sapiens ENSG00000132541
pongo_abelii ENSPPYG00000018776
nomascus_leucogenys ENSNLEG00000027254
saimiri_boliviensis_boliviensis ENSSBOG00000022742
saimiri_boliviensis_boliviensis ENSSBOG00000011035
callithrix_jacchus ENSCJAG00000015560
aotus_nancymaae ENSANAG00000024491
papio_anubis ENSPANG00000030103
colobus_angolensis_palliatus ENSCANG00000019322
cebus_capucinus_imitator ENSCCAG00000023149
carlito_syrichta ENSTSYG00000003085
carlito_syrichta ENSTSYG00000034120
microcebus_murinus ENSMICG00000046083
microcebus_murinus ENSMICG00000049126
microcebus_murinus ENSMICG00000029505
microcebus_murinus ENSMICG00000028777
propithecus_coquereli ENSPCOG00000014936
propithecus_coquereli ENSPCOG00000020404
microcebus_murinus ENSMICG00000038570
prolemur_simus ENSPSMG00000012066
otolemur_garnettii ENSOGAG00000001465
microcebus_murinus ENSMICG00000038523
otolemur_garnettii ENSOGAG00000033959
ictidomys_tridecemlineatus ENSSTOG00000011452
ictidomys_tridecemlineatus ENSSTOG00000034265
spermophilus_dauricus ENSSDAG00000008745
marmota_marmota_marmota ENSMMMG00000015899
urocitellus_parryii ENSUPAG00010013221
loxodonta_africana ENSLAFG00000002078
procavia_capensis ENSPCAG00000016624
bos_taurus ENSBTAG00000012595
bos_mutus ENSBMUG00000022625
bison_bison_bison ENSBBBG00000006940
bos_taurus ENSBTAG00000030230
bos_mutus ENSBMUG00000015873
bison_bison_bison ENSBBBG00000003683
bos_mutus ENSBMUG00000017901
bison_bison_bison ENSBBBG00000002871
capra_hircus ENSCHIG00000012463
ovis_aries ENSOARG00000006295
capra_hircus ENSCHIG00000008503
tursiops_truncatus ENSTTRG00000016066
sus_scrofa ENSSSCG00000006079
vicugna_pacos ENSVPAG00000008277
myotis_lucifugus ENSMLUG00000027918
ochotona_princeps ENSOPRG00000007660
loxodonta_africana ENSLAFG00000029613
dasypus_novemcinctus ENSDNOG00000025138
choloepus_hoffmanni ENSCHOG00000001278
phascolarctos_cinereus ENSPCIG00000012218
monodelphis_domestica ENSMODG00000006575
sarcophilus_harrisii ENSSHAG00000001004
ornithorhynchus_anatinus ENSOANG00000021532
sarcophilus_harrisii ENSSHAG00000002113
monodelphis_domestica ENSMODG00000027679
ornithorhynchus_anatinus ENSOANG00000019965
pogona_vitticeps ENSPVIG00000014488
pogona_vitticeps ENSPVIG00000010816
anolis_carolinensis ENSACAG00000016057
notechis_scutatus ENSNSUG00000012673
salvator_merianae ENSSMRG00000007414
sphenodon_punctatus ENSSPUG00000003543
chelonoidis_abingdonii ENSCABG00000016035
gopherus_agassizii ENSGAGG00000017043
chrysemys_picta_bellii ENSCPBG00000006365
pelodiscus_sinensis ENSPSIG00000013279
crocodylus_porosus ENSCPRG00005002964
calidris_pygmaea ENSCPGG00000013877
calidris_pugnax ENSCPUG00000002451
melopsittacus_undulatus ENSMUNG00000000204
taeniopygia_guttata ENSTGUG00000012005
lonchura_striata_domestica ENSLSDG00000002344
serinus_canaria ENSSCAG00000004086
parus_major ENSPMJG00000007110
cyanistes_caeruleus ENSCCEG00000008620
ficedula_albicollis ENSFALG00000005704
junco_hyemalis ENSJHYG00000003979
zonotrichia_albicollis ENSZALG00000013056
lepidothrix_coronata ENSLCOG00000008202
manacus_vitellinus ENSMVIG00005015323
anser_brachyrhynchus ENSABRG00000000756
anas_platyrhynchos_platyrhynchos ENSAPLG00000014330
apteryx_haastii ENSAHAG00000007437
apteryx_rowi ENSARWG00000004921
apteryx_owenii ENSAOWG00000000070
dromaius_novaehollandiae ENSDNVG00000006657
nothoprocta_perdicaria ENSNPEG00000014327
gallus_gallus ENSGALG00000044554
coturnix_japonica ENSCJPG00005000704
numida_meleagris ENSNMEG00000004605
latimeria_chalumnae ENSLACG00000012254
lepisosteus_oculatus ENSLOCG00000009827
petromyzon_marinus ENSPMAG00000000315
drosophila_melanogaster FBgn0086691
eptatretus_burgeri ENSEBUG00000004270
caenorhabditis_elegans_strain_n2 WBGene00016011
saccharomyces_cerevisiae_strain_s288c YER057C
saccharomyces_cerevisiae_strain_s288c YIL051C
