anas_platyrhynchos_platyrhynchos ENSAPLG00000003848
acanthochromis_polyacanthus ENSAPOG00000018363
hippocampus_comes ENSHCOG00000008535
xiphophorus_couchianus ENSXCOG00000010416
xiphophorus_maculatus ENSXMAG00000025062
gambusia_affinis ENSGAFG00000000006
poecilia_latipinna ENSPLAG00000007931
poecilia_formosa ENSPFOG00000011919
poecilia_mexicana ENSPMEG00000005728
fundulus_heteroclitus ENSFHEG00000010868
kryptolebias_marmoratus ENSKMAG00000014381
oryzias_latipes_asm223471v1 ENSORLG00020019621
oryzias_latipes_asm223467v1 ENSORLG00000023436
oryzias_latipes_asm223469v1 ENSORLG00015009105
oryzias_melastigma ENSOMEG00000010263
maylandia_zebra ENSMZEG00005004372
haplochromis_burtoni ENSHBUG00000007672
pundamilia_nyererei ENSPNYG00000001592
neolamprologus_brichardi ENSNBRG00000000362
oreochromis_niloticus ENSONIG00000005179
amphilophus_citrinellus ENSACIG00000016173
cynoglossus_semilaevis ENSCSEG00000014034
takifugu_rubripes ENSTRUG00000004259
gasterosteus_aculeatus ENSGACG00000011359
periophthalmus_magnuspinnatus ENSPMGG00000021073
esox_lucius ENSELUG00000016019
seriola_dumerili ENSSDUG00000009491
seriola_lalandi_dorsalis ENSSLDG00000014422
scophthalmus_maximus ENSSMAG00000001883
mastacembelus_armatus ENSMAMG00000014102
monopterus_albus ENSMALG00000000846
anabas_testudineus ENSATEG00000009517
pundamilia_nyererei ENSPNYG00000002959
maylandia_zebra ENSMZEG00005003782
astatotilapia_calliptera ENSACLG00000025081
haplochromis_burtoni ENSHBUG00000016116
neolamprologus_brichardi ENSNBRG00000002620
oreochromis_niloticus ENSONIG00000016324
amphilophus_citrinellus ENSACIG00000016091
xiphophorus_couchianus ENSXCOG00000014594
xiphophorus_maculatus ENSXMAG00000007192
gambusia_affinis ENSGAFG00000016917
poecilia_formosa ENSPFOG00000005223
poecilia_formosa ENSPFOG00000024795
poecilia_latipinna ENSPLAG00000003018
poecilia_mexicana ENSPMEG00000020914
poecilia_reticulata ENSPREG00000000311
cyprinodon_variegatus ENSCVAG00000022259
fundulus_heteroclitus ENSFHEG00000012327
kryptolebias_marmoratus ENSKMAG00000019758
oryzias_latipes_asm223467v1 ENSORLG00000030190
oryzias_latipes_asm223471v1 ENSORLG00020017764
oryzias_latipes_asm223469v1 ENSORLG00015018570
oryzias_melastigma ENSOMEG00000005412
amphiprion_ocellaris ENSAOCG00000017344
amphiprion_percula ENSAPEG00000006305
acanthochromis_polyacanthus ENSAPOG00000012097
stegastes_partitus ENSSPAG00000002411
labrus_bergylta ENSLBEG00000014541
mola_mola ENSMMOG00000021582
gasterosteus_aculeatus ENSGACG00000018744
periophthalmus_magnuspinnatus ENSPMGG00000005394
cynoglossus_semilaevis ENSCSEG00000011797
hippocampus_comes ENSHCOG00000001096
takifugu_rubripes ENSTRUG00000012636
tetraodon_nigroviridis ENSTNIG00000014099
gadus_morhua ENSGMOG00000014949
pygocentrus_nattereri ENSPNAG00000017953
astyanax_mexicanus ENSAMXG00000006830
ictalurus_punctatus ENSIPUG00000011354
danio_rerio ENSDARG00000061256
paramormyrops_kingsleyae ENSPKIG00000025021
scleropages_formosus ENSSFOG00015021612
lepisosteus_oculatus ENSLOCG00000002770
eptatretus_burgeri ENSEBUG00000011608
