poecilia_formosa ENSPFOG00000009777
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007984
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013076
cricetulus_griseus_crigri-picr ENSCGRG00015027698
mesocricetus_auratus ENSMAUG00000011355
nannospalax_galili ENSNGAG00000012661
meriones_unguiculatus ENSMUGG00000023310
cricetulus_griseus_crigri_1.0 ENSCGRG00000010956
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012663
cricetulus_griseus_crigri-picr ENSCGRG00015020903
peromyscus_maniculatus_bairdii ENSPEMG00000022257
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027310
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028691
mus_spicilegus ENSMSIG00000031355
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028670
ovis_aries ENSOARG00000001702
capra_hircus ENSCHIG00000009892
bos_taurus ENSBTAG00000003642
bison_bison_bison ENSBBBG00000016232
tursiops_truncatus ENSTTRG00000008858
tursiops_truncatus ENSTTRG00000010421
sus_scrofa ENSSSCG00000003914
sus_scrofa ENSSSCG00000035606
vicugna_pacos ENSVPAG00000011738
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026338
mus_spicilegus ENSMSIG00000013776
peromyscus_maniculatus_bairdii ENSPEMG00000025237
tupaia_belangeri ENSTBEG00000015997
cercocebus_atys ENSCATG00000029649
macaca_mulatta ENSMMUG00000006221
neovison_vison ENSNVIG00000017284
ursus_americanus ENSUAMG00000008291
bos_mutus ENSBMUG00000017429
vulpes_vulpes ENSVVUG00000007433
castor_canadensis ENSCCNG00000023578
peromyscus_maniculatus_bairdii ENSPEMG00000025681
chinchilla_lanigera ENSCLAG00000010656
canis_lupus_dingo ENSCAFG00020005180
vulpes_vulpes ENSVVUG00000020762
ursus_maritimus ENSUMAG00000024245
panthera_tigris_altaica ENSPTIG00000012914
felis_catus ENSFCAG00000036362
vulpes_vulpes ENSVVUG00000003184
bos_taurus ENSBTAG00000053606
bos_mutus ENSBMUG00000015915
capra_hircus ENSCHIG00000013284
microtus_ochrogaster ENSMOCG00000010812
microtus_ochrogaster ENSMOCG00000004812
ochotona_princeps ENSOPRG00000000080
colobus_angolensis_palliatus ENSCANG00000001711
cricetulus_griseus_crigri_1.0 ENSCGRG00000005948
meriones_unguiculatus ENSMUGG00000025166
octodon_degus ENSODEG00000012951
octodon_degus ENSODEG00000000013
octodon_degus ENSODEG00000018732
octodon_degus ENSODEG00000006634
octodon_degus ENSODEG00000010671
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004904
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000099
nannospalax_galili ENSNGAG00000015051
microtus_ochrogaster ENSMOCG00000008855
pan_paniscus ENSPPAG00000001809
pan_troglodytes ENSPTRG00000000675
homo_sapiens ENSG00000117450
theropithecus_gelada ENSTGEG00000011147
theropithecus_gelada ENSTGEG00000014282
carlito_syrichta ENSTSYG00000011031
vulpes_vulpes ENSVVUG00000016675
vulpes_vulpes ENSVVUG00000006094
pteropus_vampyrus ENSPVAG00000015001
panthera_pardus ENSPPRG00000017682
panthera_tigris_altaica ENSPTIG00000002611
felis_catus ENSFCAG00000034613
equus_asinus_asinus ENSEASG00005004235
cercocebus_atys ENSCATG00000042828
papio_anubis ENSPANG00000017082
rhinopithecus_roxellana ENSRROG00000042920
microcebus_murinus ENSMICG00000014595
propithecus_coquereli ENSPCOG00000019015
prolemur_simus ENSPSMG00000003037
otolemur_garnettii ENSOGAG00000002303
gorilla_gorilla ENSGGOG00000005411
propithecus_coquereli ENSPCOG00000017950
nomascus_leucogenys ENSNLEG00000029791
pongo_abelii ENSPPYG00000001411
piliocolobus_tephrosceles ENSPTEG00000036701
rhinopithecus_bieti ENSRBIG00000028267
macaca_fascicularis ENSMFAG00000029387
macaca_nemestrina ENSMNEG00000039519
theropithecus_gelada ENSTGEG00000028604
mandrillus_leucophaeus ENSMLEG00000042693
canis_lupus_dingo ENSCAFG00020016706
canis_lupus_familiaris ENSCAFG00000004567
neovison_vison ENSNVIG00000019088
ailuropoda_melanoleuca ENSAMEG00000013632
myotis_lucifugus ENSMLUG00000005673
carlito_syrichta ENSTSYG00000026840
chinchilla_lanigera ENSCLAG00000006830
canis_lupus_dingo ENSCAFG00020027310
canis_lupus_familiaris ENSCAFG00000002337
mustela_putorius_furo ENSMPUG00000019190
vulpes_vulpes ENSVVUG00000005920
canis_lupus_dingo ENSCAFG00020027408
panthera_pardus ENSPPRG00000012178
otolemur_garnettii ENSOGAG00000031070
aotus_nancymaae ENSANAG00000037010
meriones_unguiculatus ENSMUGG00000019334
capra_hircus ENSCHIG00000024794
saimiri_boliviensis_boliviensis ENSSBOG00000018487
saimiri_boliviensis_boliviensis ENSSBOG00000033932
saimiri_boliviensis_boliviensis ENSSBOG00000018757
cebus_capucinus_imitator ENSCCAG00000038117
aotus_nancymaae ENSANAG00000038454
chlorocebus_sabaeus ENSCSAG00000001216
octodon_degus ENSODEG00000000053
erinaceus_europaeus ENSEEUG00000000378
sorex_araneus ENSSARG00000004703
panthera_pardus ENSPPRG00000023090
felis_catus ENSFCAG00000033111
equus_caballus ENSECAG00000008678
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002366
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009004
aotus_nancymaae ENSANAG00000037778
panthera_pardus ENSPPRG00000021760
octodon_degus ENSODEG00000007632
octodon_degus ENSODEG00000020135
procavia_capensis ENSPCAG00000004584
choloepus_hoffmanni ENSCHOG00000003358
ictidomys_tridecemlineatus ENSSTOG00000023413
marmota_marmota_marmota ENSMMMG00000019267
spermophilus_dauricus ENSSDAG00000023529
urocitellus_parryii ENSUPAG00010020760
oryctolagus_cuniculus ENSOCUG00000005951
cebus_capucinus_imitator ENSCCAG00000036427
saimiri_boliviensis_boliviensis ENSSBOG00000009268
aotus_nancymaae ENSANAG00000031062
aotus_nancymaae ENSANAG00000036357
callithrix_jacchus ENSCJAG00000004807
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001318
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005566
fukomys_damarensis ENSFDAG00000017211
cavia_porcellus ENSCPOG00000014137
loxodonta_africana ENSLAFG00000017390
echinops_telfairi ENSETEG00000007922
dasypus_novemcinctus ENSDNOG00000018488
ornithorhynchus_anatinus ENSOANG00000011794
pogona_vitticeps ENSPVIG00000022693
pogona_vitticeps ENSPVIG00000013448
pogona_vitticeps ENSPVIG00000008018
anolis_carolinensis ENSACAG00000015123
notechis_scutatus ENSNSUG00000015680
salvator_merianae ENSSMRG00000005837
salvator_merianae ENSSMRG00000012997
salvator_merianae ENSSMRG00000018383
salvator_merianae ENSSMRG00000016193
sphenodon_punctatus ENSSPUG00000003403
manacus_vitellinus ENSMVIG00005011982
lepidothrix_coronata ENSLCOG00000000625
cyanistes_caeruleus ENSCCEG00000015770
parus_major ENSPMJG00000019585
ficedula_albicollis ENSFALG00000009626
junco_hyemalis ENSJHYG00000008022
zonotrichia_albicollis ENSZALG00000008110
serinus_canaria ENSSCAG00000001283
lonchura_striata_domestica ENSLSDG00000012613
taeniopygia_guttata ENSTGUG00000007965
melopsittacus_undulatus ENSMUNG00000010935
calidris_pygmaea ENSCPGG00000010950
calidris_pugnax ENSCPUG00000011955
meleagris_gallopavo ENSMGAG00000010420
coturnix_japonica ENSCJPG00005009947
gallus_gallus ENSGALG00000010243
numida_meleagris ENSNMEG00000021449
anser_brachyrhynchus ENSABRG00000017021
anas_platyrhynchos_platyrhynchos ENSAPLG00000007243
apteryx_owenii ENSAOWG00000009337
apteryx_haastii ENSAHAG00000017626
apteryx_rowi ENSARWG00000000171
dromaius_novaehollandiae ENSDNVG00000009406
nothoprocta_perdicaria ENSNPEG00000014644
crocodylus_porosus ENSCPRG00005017830
gopherus_agassizii ENSGAGG00000015927
chelonoidis_abingdonii ENSCABG00000004892
chrysemys_picta_bellii ENSCPBG00000005425
pelodiscus_sinensis ENSPSIG00000010419
xenopus_tropicalis ENSXETG00000003501
latimeria_chalumnae ENSLACG00000014285
fundulus_heteroclitus ENSFHEG00000015024
cyprinodon_variegatus ENSCVAG00000011345
kryptolebias_marmoratus ENSKMAG00000021770
oryzias_latipes_asm223471v1 ENSORLG00020019263
oryzias_latipes_asm223467v1 ENSORLG00000014528
oryzias_latipes_asm223469v1 ENSORLG00015020155
amphiprion_ocellaris ENSAOCG00000013981
amphiprion_percula ENSAPEG00000017643
acanthochromis_polyacanthus ENSAPOG00000011273
stegastes_partitus ENSSPAG00000006942
anabas_testudineus ENSATEG00000022076
seriola_lalandi_dorsalis ENSSLDG00000020901
seriola_dumerili ENSSDUG00000002224
scophthalmus_maximus ENSSMAG00000016678
labrus_bergylta ENSLBEG00000011277
gasterosteus_aculeatus ENSGACG00000019097
mastacembelus_armatus ENSMAMG00000008027
astatotilapia_calliptera ENSACLG00000015108
pundamilia_nyererei ENSPNYG00000006252
haplochromis_burtoni ENSHBUG00000021733
haplochromis_burtoni ENSHBUG00000014537
maylandia_zebra ENSMZEG00005010228
neolamprologus_brichardi ENSNBRG00000019533
oreochromis_niloticus ENSONIG00000018913
amphilophus_citrinellus ENSACIG00000006761
hippocampus_comes ENSHCOG00000000531
periophthalmus_magnuspinnatus ENSPMGG00000010953
scleropages_formosus ENSSFOG00015009666
esox_lucius ENSELUG00000024424
gadus_morhua ENSGMOG00000005833
ictalurus_punctatus ENSIPUG00000024290
pygocentrus_nattereri ENSPNAG00000021025
danio_rerio ENSDARG00000025350
paramormyrops_kingsleyae ENSPKIG00000008169
scleropages_formosus ENSSFOG00015014054
lepisosteus_oculatus ENSLOCG00000007904
petromyzon_marinus ENSPMAG00000007606
