ciona_intestinalis ENSCING00000015867
astatotilapia_calliptera ENSACLG00000021737
pundamilia_nyererei ENSPNYG00000007880
haplochromis_burtoni ENSHBUG00000009885
maylandia_zebra ENSMZEG00005024160
neolamprologus_brichardi ENSNBRG00000004006
oreochromis_niloticus ENSONIG00000021321
amphilophus_citrinellus ENSACIG00000024055
xiphophorus_maculatus ENSXMAG00000020235
xiphophorus_couchianus ENSXCOG00000009300
gambusia_affinis ENSGAFG00000019564
poecilia_formosa ENSPFOG00000011735
poecilia_mexicana ENSPMEG00000008036
poecilia_latipinna ENSPLAG00000020539
poecilia_reticulata ENSPREG00000016347
fundulus_heteroclitus ENSFHEG00000020644
cyprinodon_variegatus ENSCVAG00000002390
mastacembelus_armatus ENSMAMG00000014176
monopterus_albus ENSMALG00000008857
gasterosteus_aculeatus ENSGACG00000013042
anabas_testudineus ENSATEG00000009039
labrus_bergylta ENSLBEG00000018359
scophthalmus_maximus ENSSMAG00000000762
cynoglossus_semilaevis ENSCSEG00000007138
seriola_lalandi_dorsalis ENSSLDG00000005395
seriola_dumerili ENSSDUG00000000062
hippocampus_comes ENSHCOG00000017651
gadus_morhua ENSGMOG00000013377
esox_lucius ENSELUG00000013334
pygocentrus_nattereri ENSPNAG00000015864
astyanax_mexicanus ENSAMXG00000007459
ictalurus_punctatus ENSIPUG00000022963
danio_rerio ENSDARG00000003235
scleropages_formosus ENSSFOG00015002786
paramormyrops_kingsleyae ENSPKIG00000018374
lepisosteus_oculatus ENSLOCG00000002368
eptatretus_burgeri ENSEBUG00000012200
petromyzon_marinus ENSPMAG00000009007
drosophila_melanogaster FBgn0026207
