loxodonta_africana ENSLAFG00000017884
prolemur_simus ENSPSMG00000020725
otolemur_garnettii ENSOGAG00000011659
cavia_porcellus ENSCPOG00000021165
cavia_aperea ENSCAPG00000017530
octodon_degus ENSODEG00000013201
chinchilla_lanigera ENSCLAG00000012212
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003847
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012853
fukomys_damarensis ENSFDAG00000015966
urocitellus_parryii ENSUPAG00010009680
spermophilus_dauricus ENSSDAG00000007568
ictidomys_tridecemlineatus ENSSTOG00000000869
marmota_marmota_marmota ENSMMMG00000023727
castor_canadensis ENSCCNG00000028431
dipodomys_ordii ENSDORG00000003367
cricetulus_griseus_crigri-picr ENSCGRG00015025555
cricetulus_griseus_crigri_1.0 ENSCGRG00000009027
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000407
mesocricetus_auratus ENSMAUG00000012819
peromyscus_maniculatus_bairdii ENSPEMG00000016486
microtus_ochrogaster ENSMOCG00000001950
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030464
mus_spicilegus ENSMSIG00000015405
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031578
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013674
rattus_norvegicus ENSRNOG00000019771
meriones_unguiculatus ENSMUGG00000012150
nannospalax_galili ENSNGAG00000020808
jaculus_jaculus ENSJJAG00000020553
oryctolagus_cuniculus ENSOCUG00000026026
ochotona_princeps ENSOPRG00000009784
notamacropus_eugenii ENSMEUG00000000414
phascolarctos_cinereus ENSPCIG00000025192
monodelphis_domestica ENSMODG00000015682
sarcophilus_harrisii ENSSHAG00000010802
ornithorhynchus_anatinus ENSOANG00000006061
pogona_vitticeps ENSPVIG00000009196
notechis_scutatus ENSNSUG00000019529
anolis_carolinensis ENSACAG00000015031
salvator_merianae ENSSMRG00000002403
sphenodon_punctatus ENSSPUG00000010517
pelodiscus_sinensis ENSPSIG00000017906
latimeria_chalumnae ENSLACG00000004796
scophthalmus_maximus ENSSMAG00000016673
seriola_dumerili ENSSDUG00000023094
monopterus_albus ENSMALG00000008812
labrus_bergylta ENSLBEG00000008859
amphiprion_ocellaris ENSAOCG00000021325
amphiprion_percula ENSAPEG00000010655
stegastes_partitus ENSSPAG00000001090
tetraodon_nigroviridis ENSTNIG00000015212
takifugu_rubripes ENSTRUG00000008789
mola_mola ENSMMOG00000001556
labrus_bergylta ENSLBEG00000023227
anabas_testudineus ENSATEG00000019052
fundulus_heteroclitus ENSFHEG00000014248
cyprinodon_variegatus ENSCVAG00000005247
kryptolebias_marmoratus ENSKMAG00000021641
oryzias_latipes_asm223469v1 ENSORLG00015013817
oryzias_latipes_asm223471v1 ENSORLG00020015761
oryzias_latipes_asm223467v1 ENSORLG00000006272
oryzias_melastigma ENSOMEG00000020516
seriola_lalandi_dorsalis ENSSLDG00000009611
mastacembelus_armatus ENSMAMG00000012579
maylandia_zebra ENSMZEG00005013726
pundamilia_nyererei ENSPNYG00000016681
haplochromis_burtoni ENSHBUG00000008429
astatotilapia_calliptera ENSACLG00000009371
neolamprologus_brichardi ENSNBRG00000012412
oreochromis_niloticus ENSONIG00000011439
amphilophus_citrinellus ENSACIG00000015043
xiphophorus_maculatus ENSXMAG00000025641
gambusia_affinis ENSGAFG00000000885
xiphophorus_couchianus ENSXCOG00000001786
poecilia_latipinna ENSPLAG00000017322
poecilia_mexicana ENSPMEG00000019278
poecilia_reticulata ENSPREG00000023134
poecilia_formosa ENSPFOG00000004756
hippocampus_comes ENSHCOG00000019710
periophthalmus_magnuspinnatus ENSPMGG00000005419
esox_lucius ENSELUG00000022346
pygocentrus_nattereri ENSPNAG00000003821
astyanax_mexicanus ENSAMXG00000009333
ictalurus_punctatus ENSIPUG00000017013
danio_rerio ENSDARG00000011785
paramormyrops_kingsleyae ENSPKIG00000002118
scleropages_formosus ENSSFOG00015021809
lepisosteus_oculatus ENSLOCG00000003292
esox_lucius ENSELUG00000021841
petromyzon_marinus ENSPMAG00000008071
