sarcophilus_harrisii ENSSHAG00000017355
serinus_canaria ENSSCAG00000005097
cyanistes_caeruleus ENSCCEG00000008941
parus_major ENSPMJG00000008606
ficedula_albicollis ENSFALG00000000765
junco_hyemalis ENSJHYG00000000306
zonotrichia_albicollis ENSZALG00000017079
melopsittacus_undulatus ENSMUNG00000014378
calidris_pygmaea ENSCPGG00000002971
calidris_pugnax ENSCPUG00000001907
apteryx_haastii ENSAHAG00000008068
apteryx_owenii ENSAOWG00000017171
dromaius_novaehollandiae ENSDNVG00000006081
nothoprocta_perdicaria ENSNPEG00000004572
crocodylus_porosus ENSCPRG00005000529
chelonoidis_abingdonii ENSCABG00000007498
gopherus_agassizii ENSGAGG00000022280
chrysemys_picta_bellii ENSCPBG00000017566
pelodiscus_sinensis ENSPSIG00000010277
pogona_vitticeps ENSPVIG00000009837
anolis_carolinensis ENSACAG00000000052
notechis_scutatus ENSNSUG00000018126
salvator_merianae ENSSMRG00000014503
sphenodon_punctatus ENSSPUG00000001672
stegastes_partitus ENSSPAG00000017872
pan_troglodytes ENSPTRG00000003405
pan_paniscus ENSPPAG00000027834
homo_sapiens ENSG00000188162
gorilla_gorilla ENSGGOG00000016024
pongo_abelii ENSPPYG00000003450
nomascus_leucogenys ENSNLEG00000017737
papio_anubis ENSPANG00000010378
theropithecus_gelada ENSTGEG00000011888
mandrillus_leucophaeus ENSMLEG00000027393
cercocebus_atys ENSCATG00000036498
macaca_fascicularis ENSMFAG00000001197
macaca_mulatta ENSMMUG00000023586
macaca_nemestrina ENSMNEG00000040832
chlorocebus_sabaeus ENSCSAG00000004909
rhinopithecus_roxellana ENSRROG00000031218
rhinopithecus_bieti ENSRBIG00000038420
piliocolobus_tephrosceles ENSPTEG00000016525
colobus_angolensis_palliatus ENSCANG00000034278
saimiri_boliviensis_boliviensis ENSSBOG00000031057
callithrix_jacchus ENSCJAG00000009263
cebus_capucinus_imitator ENSCCAG00000027583
aotus_nancymaae ENSANAG00000035931
carlito_syrichta ENSTSYG00000011787
propithecus_coquereli ENSPCOG00000023596
microcebus_murinus ENSMICG00000005555
prolemur_simus ENSPSMG00000010669
otolemur_garnettii ENSOGAG00000033908
mus_spicilegus ENSMSIG00000027559
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030857
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000009487
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029759
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012984
rattus_norvegicus ENSRNOG00000010983
meriones_unguiculatus ENSMUGG00000003109
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017020
cricetulus_griseus_crigri-picr ENSCGRG00015014523
cricetulus_griseus_crigri_1.0 ENSCGRG00000005847
mesocricetus_auratus ENSMAUG00000018031
microtus_ochrogaster ENSMOCG00000020280
peromyscus_maniculatus_bairdii ENSPEMG00000011623
nannospalax_galili ENSNGAG00000018230
jaculus_jaculus ENSJJAG00000020712
castor_canadensis ENSCCNG00000026603
dipodomys_ordii ENSDORG00000009610
urocitellus_parryii ENSUPAG00010007511
ictidomys_tridecemlineatus ENSSTOG00000025595
spermophilus_dauricus ENSSDAG00000012300
marmota_marmota_marmota ENSMMMG00000004715
chinchilla_lanigera ENSCLAG00000017199
octodon_degus ENSODEG00000012735
cavia_aperea ENSCAPG00000006742
cavia_porcellus ENSCPOG00000002809
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015541
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006891
fukomys_damarensis ENSFDAG00000014482
oryctolagus_cuniculus ENSOCUG00000006205
ochotona_princeps ENSOPRG00000008249
tupaia_belangeri ENSTBEG00000008904
sorex_araneus ENSSARG00000000295
echinops_telfairi ENSETEG00000003070
bos_mutus ENSBMUG00000018131
bos_taurus ENSBTAG00000000987
bison_bison_bison ENSBBBG00000000781
capra_hircus ENSCHIG00000002155
ovis_aries ENSOARG00000002168
tursiops_truncatus ENSTTRG00000015094
sus_scrofa ENSSSCG00000013376
vicugna_pacos ENSVPAG00000003258
equus_asinus_asinus ENSEASG00005007567
equus_caballus ENSECAG00000025047
myotis_lucifugus ENSMLUG00000002545
pteropus_vampyrus ENSPVAG00000012824
ailuropoda_melanoleuca ENSAMEG00000003146
ursus_maritimus ENSUMAG00000023622
neovison_vison ENSNVIG00000019193
mustela_putorius_furo ENSMPUG00000013475
canis_lupus_dingo ENSCAFG00020018311
canis_lupus_familiaris ENSCAFG00000009037
vulpes_vulpes ENSVVUG00000024003
panthera_pardus ENSPPRG00000010741
panthera_tigris_altaica ENSPTIG00000013033
felis_catus ENSFCAG00000004972
loxodonta_africana ENSLAFG00000004882
procavia_capensis ENSPCAG00000000621
dasypus_novemcinctus ENSDNOG00000015439
erinaceus_europaeus ENSEEUG00000013347
eptatretus_burgeri ENSEBUG00000015193
monopterus_albus ENSMALG00000002012
eptatretus_burgeri ENSEBUG00000014462
