calidris_pygmaea ENSCPGG00000018518
mus_spicilegus ENSMSIG00000004747
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032650
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031921
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031532
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023132
rattus_norvegicus ENSRNOG00000020435
meriones_unguiculatus ENSMUGG00000017466
nannospalax_galili ENSNGAG00000022390
jaculus_jaculus ENSJJAG00000022363
oryctolagus_cuniculus ENSOCUG00000017662
ochotona_princeps ENSOPRG00000006995
pan_troglodytes ENSPTRG00000008281
pan_paniscus ENSPPAG00000043458
gorilla_gorilla ENSGGOG00000004372
homo_sapiens ENSG00000132604
pongo_abelii ENSPPYG00000007505
nomascus_leucogenys ENSNLEG00000005506
rhinopithecus_roxellana ENSRROG00000042345
rhinopithecus_bieti ENSRBIG00000038640
colobus_angolensis_palliatus ENSCANG00000035055
piliocolobus_tephrosceles ENSPTEG00000009496
colobus_angolensis_palliatus ENSCANG00000030854
piliocolobus_tephrosceles ENSPTEG00000011369
macaca_nemestrina ENSMNEG00000042706
macaca_mulatta ENSMMUG00000016633
macaca_fascicularis ENSMFAG00000044110
papio_anubis ENSPANG00000018001
cercocebus_atys ENSCATG00000038704
mandrillus_leucophaeus ENSMLEG00000028573
theropithecus_gelada ENSTGEG00000009565
chlorocebus_sabaeus ENSCSAG00000004144
cebus_capucinus_imitator ENSCCAG00000036896
saimiri_boliviensis_boliviensis ENSSBOG00000033743
callithrix_jacchus ENSCJAG00000015339
aotus_nancymaae ENSANAG00000037175
carlito_syrichta ENSTSYG00000008563
propithecus_coquereli ENSPCOG00000022042
microcebus_murinus ENSMICG00000029828
prolemur_simus ENSPSMG00000013147
otolemur_garnettii ENSOGAG00000008071
tupaia_belangeri ENSTBEG00000011528
sorex_araneus ENSSARG00000000309
procavia_capensis ENSPCAG00000006534
echinops_telfairi ENSETEG00000013553
spermophilus_dauricus ENSSDAG00000024227
oryctolagus_cuniculus ENSOCUG00000025730
loxodonta_africana ENSLAFG00000004835
pteropus_vampyrus ENSPVAG00000015982
myotis_lucifugus ENSMLUG00000006584
equus_asinus_asinus ENSEASG00005021319
equus_caballus ENSECAG00000024534
ailuropoda_melanoleuca ENSAMEG00000007513
ursus_americanus ENSUAMG00000002132
ursus_maritimus ENSUMAG00000018750
neovison_vison ENSNVIG00000007965
mustela_putorius_furo ENSMPUG00000007352
canis_lupus_dingo ENSCAFG00020020235
canis_lupus_familiaris ENSCAFG00000020267
vulpes_vulpes ENSVVUG00000017175
panthera_pardus ENSPPRG00000011232
panthera_tigris_altaica ENSPTIG00000010319
felis_catus ENSFCAG00000013579
tursiops_truncatus ENSTTRG00000010015
sus_scrofa ENSSSCG00000002762
capra_hircus ENSCHIG00000024554
ovis_aries ENSOARG00000003567
bos_mutus ENSBMUG00000001411
bos_taurus ENSBTAG00000007617
bison_bison_bison ENSBBBG00000016642
vicugna_pacos ENSVPAG00000003993
erinaceus_europaeus ENSEEUG00000008939
choloepus_hoffmanni ENSCHOG00000010819
dasypus_novemcinctus ENSDNOG00000014627
ornithorhynchus_anatinus ENSOANG00000002365
pogona_vitticeps ENSPVIG00000011363
notechis_scutatus ENSNSUG00000003425
salvator_merianae ENSSMRG00000007271
anolis_carolinensis ENSACAG00000003497
xenopus_tropicalis ENSXETG00000031339
latimeria_chalumnae ENSLACG00000005641
scleropages_formosus ENSSFOG00015000073
paramormyrops_kingsleyae ENSPKIG00000006368
mastacembelus_armatus ENSMAMG00000020362
monopterus_albus ENSMALG00000008186
anabas_testudineus ENSATEG00000019144
gasterosteus_aculeatus ENSGACG00000016307
seriola_lalandi_dorsalis ENSSLDG00000005117
seriola_dumerili ENSSDUG00000002723
scophthalmus_maximus ENSSMAG00000006258
amphiprion_ocellaris ENSAOCG00000017475
amphiprion_percula ENSAPEG00000002763
acanthochromis_polyacanthus ENSAPOG00000005953
stegastes_partitus ENSSPAG00000017736
maylandia_zebra ENSMZEG00005009738
haplochromis_burtoni ENSHBUG00000020091
astatotilapia_calliptera ENSACLG00000012400
pundamilia_nyererei ENSPNYG00000018355
neolamprologus_brichardi ENSNBRG00000001921
oreochromis_niloticus ENSONIG00000017183
pundamilia_nyererei ENSPNYG00000018381
haplochromis_burtoni ENSHBUG00000000598
maylandia_zebra ENSMZEG00005009675
astatotilapia_calliptera ENSACLG00000012459
neolamprologus_brichardi ENSNBRG00000001906
gambusia_affinis ENSGAFG00000009144
xiphophorus_maculatus ENSXMAG00000017495
poecilia_latipinna ENSPLAG00000005062
poecilia_formosa ENSPFOG00000014951
poecilia_mexicana ENSPMEG00000008230
poecilia_reticulata ENSPREG00000012342
fundulus_heteroclitus ENSFHEG00000008728
kryptolebias_marmoratus ENSKMAG00000018686
oryzias_latipes_asm223469v1 ENSORLG00015000997
oryzias_latipes_asm223467v1 ENSORLG00000011741
oryzias_melastigma ENSOMEG00000011844
hippocampus_comes ENSHCOG00000017978
amphilophus_citrinellus ENSACIG00000021954
mola_mola ENSMMOG00000000649
esox_lucius ENSELUG00000016115
astyanax_mexicanus ENSAMXG00000032206
pygocentrus_nattereri ENSPNAG00000030019
ictalurus_punctatus ENSIPUG00000012491
danio_rerio ENSDARG00000039302
lepisosteus_oculatus ENSLOCG00000001317
