caenorhabditis_elegans_strain_n2 WBGene00015512
takifugu_rubripes ENSTRUG00000002976
mola_mola ENSMMOG00000019558
gasterosteus_aculeatus ENSGACG00000012633
amphiprion_percula ENSAPEG00000013663
amphiprion_ocellaris ENSAOCG00000005179
acanthochromis_polyacanthus ENSAPOG00000001022
stegastes_partitus ENSSPAG00000006049
seriola_dumerili ENSSDUG00000001815
seriola_lalandi_dorsalis ENSSLDG00000016286
scophthalmus_maximus ENSSMAG00000003808
monopterus_albus ENSMALG00000016741
mastacembelus_armatus ENSMAMG00000014440
anabas_testudineus ENSATEG00000021897
hippocampus_comes ENSHCOG00000013936
periophthalmus_magnuspinnatus ENSPMGG00000023363
oryzias_latipes_asm223467v1 ENSORLG00000018951
oryzias_melastigma ENSOMEG00000023007
gadus_morhua ENSGMOG00000001673
esox_lucius ENSELUG00000009206
pygocentrus_nattereri ENSPNAG00000006779
astyanax_mexicanus ENSAMXG00000014200
ictalurus_punctatus ENSIPUG00000021093
danio_rerio ENSDARG00000053087
scleropages_formosus ENSSFOG00015010018
paramormyrops_kingsleyae ENSPKIG00000014252
lepisosteus_oculatus ENSLOCG00000005606
eptatretus_burgeri ENSEBUG00000006411
ciona_savignyi ENSCSAVG00000004048
ciona_intestinalis ENSCING00000006388
