astyanax_mexicanus ENSAMXG00000008954
vicugna_pacos ENSVPAG00000007239
choloepus_hoffmanni ENSCHOG00000013850
dasypus_novemcinctus ENSDNOG00000008527
ochotona_princeps ENSOPRG00000005327
sorex_araneus ENSSARG00000009037
loxodonta_africana ENSLAFG00000001848
procavia_capensis ENSPCAG00000001396
monodelphis_domestica ENSMODG00000025036
monodelphis_domestica ENSMODG00000025031
monodelphis_domestica ENSMODG00000025033
monodelphis_domestica ENSMODG00000025034
monodelphis_domestica ENSMODG00000025030
monodelphis_domestica ENSMODG00000025027
monodelphis_domestica ENSMODG00000025035
monodelphis_domestica ENSMODG00000025032
monodelphis_domestica ENSMODG00000025028
monodelphis_domestica ENSMODG00000025026
monodelphis_domestica ENSMODG00000025029
monodelphis_domestica ENSMODG00000018653
sarcophilus_harrisii ENSSHAG00000014817
ornithorhynchus_anatinus ENSOANG00000013216
dromaius_novaehollandiae ENSDNVG00000000374
nothoprocta_perdicaria ENSNPEG00000013380
meleagris_gallopavo ENSMGAG00000001248
gallus_gallus ENSGALG00000002057
coturnix_japonica ENSCJPG00005015890
numida_meleagris ENSNMEG00000017108
anser_brachyrhynchus ENSABRG00000006794
lepidothrix_coronata ENSLCOG00000006411
manacus_vitellinus ENSMVIG00005011433
taeniopygia_guttata ENSTGUG00000005773
lonchura_striata_domestica ENSLSDG00000001532
serinus_canaria ENSSCAG00000008758
junco_hyemalis ENSJHYG00000017536
zonotrichia_albicollis ENSZALG00000000352
ficedula_albicollis ENSFALG00000003528
cyanistes_caeruleus ENSCCEG00000003901
parus_major ENSPMJG00000016458
melopsittacus_undulatus ENSMUNG00000014175
calidris_pygmaea ENSCPGG00000007258
calidris_pugnax ENSCPUG00000018865
apteryx_owenii ENSAOWG00000011813
apteryx_rowi ENSARWG00000002459
apteryx_haastii ENSAHAG00000016658
anas_platyrhynchos_platyrhynchos ENSAPLG00000009812
crocodylus_porosus ENSCPRG00005008860
chelonoidis_abingdonii ENSCABG00000019142
gopherus_agassizii ENSGAGG00000021308
chrysemys_picta_bellii ENSCPBG00000019132
pelodiscus_sinensis ENSPSIG00000002873
pogona_vitticeps ENSPVIG00000024005
anolis_carolinensis ENSACAG00000005255
notechis_scutatus ENSNSUG00000012004
salvator_merianae ENSSMRG00000021977
sphenodon_punctatus ENSSPUG00000014915
xenopus_tropicalis ENSXETG00000002955
latimeria_chalumnae ENSLACG00000017253
petromyzon_marinus ENSPMAG00000005021
eptatretus_burgeri ENSEBUG00000007675
ciona_savignyi ENSCSAVG00000008353
ciona_intestinalis ENSCING00000011474
drosophila_melanogaster FBgn0263757
caenorhabditis_elegans_strain_n2 WBGene00018391
saccharomyces_cerevisiae_strain_s288c YJL140W
