chrysemys_picta_bellii ENSCPBG00000025499
oryctolagus_cuniculus ENSOCUG00000005802
ochotona_princeps ENSOPRG00000004493
mandrillus_leucophaeus ENSMLEG00000012668
cercocebus_atys ENSCATG00000043597
papio_anubis ENSPANG00000010760
macaca_fascicularis ENSMFAG00000039620
macaca_nemestrina ENSMNEG00000029597
macaca_mulatta ENSMMUG00000020703
theropithecus_gelada ENSTGEG00000029486
rhinopithecus_bieti ENSRBIG00000014909
rhinopithecus_roxellana ENSRROG00000036880
colobus_angolensis_palliatus ENSCANG00000029637
piliocolobus_tephrosceles ENSPTEG00000029187
chlorocebus_sabaeus ENSCSAG00000009662
macaca_nemestrina ENSMNEG00000044279
mandrillus_leucophaeus ENSMLEG00000042370
rhinopithecus_bieti ENSRBIG00000035328
pan_troglodytes ENSPTRG00000018055
pan_paniscus ENSPPAG00000039893
homo_sapiens ENSG00000137288
gorilla_gorilla ENSGGOG00000043321
pongo_abelii ENSPPYG00000016508
nomascus_leucogenys ENSNLEG00000035324
cebus_capucinus_imitator ENSCCAG00000028094
callithrix_jacchus ENSCJAG00000012180
saimiri_boliviensis_boliviensis ENSSBOG00000030900
aotus_nancymaae ENSANAG00000036236
carlito_syrichta ENSTSYG00000000510
microcebus_murinus ENSMICG00000016469
microcebus_murinus ENSMICG00000046424
prolemur_simus ENSPSMG00000008888
propithecus_coquereli ENSPCOG00000023818
otolemur_garnettii ENSOGAG00000015604
tupaia_belangeri ENSTBEG00000001380
mustela_putorius_furo ENSMPUG00000003032
neovison_vison ENSNVIG00000012538
canis_lupus_familiaris ENSCAFG00000031270
canis_lupus_dingo ENSCAFG00020006083
vulpes_vulpes ENSVVUG00000026098
vulpes_vulpes ENSVVUG00000003656
ursus_americanus ENSUAMG00000005036
ursus_maritimus ENSUMAG00000010960
panthera_pardus ENSPPRG00000006383
panthera_tigris_altaica ENSPTIG00000003455
felis_catus ENSFCAG00000041370
pteropus_vampyrus ENSPVAG00000000786
erinaceus_europaeus ENSEEUG00000006761
myotis_lucifugus ENSMLUG00000012002
equus_caballus ENSECAG00000031664
equus_asinus_asinus ENSEASG00005020919
tursiops_truncatus ENSTTRG00000006942
sus_scrofa ENSSSCG00000030668
capra_hircus ENSCHIG00000009060
ovis_aries ENSOARG00000010327
bos_taurus ENSBTAG00000054726
bos_mutus ENSBMUG00000019181
bison_bison_bison ENSBBBG00000014109
vicugna_pacos ENSVPAG00000004807
loxodonta_africana ENSLAFG00000008206
procavia_capensis ENSPCAG00000001452
echinops_telfairi ENSETEG00000006979
dasypus_novemcinctus ENSDNOG00000046069
xenopus_tropicalis ENSXETG00000012790
latimeria_chalumnae ENSLACG00000016392
mastacembelus_armatus ENSMAMG00000023672
anabas_testudineus ENSATEG00000011103
takifugu_rubripes ENSTRUG00000024371
tetraodon_nigroviridis ENSTNIG00000014716
mola_mola ENSMMOG00000021686
cynoglossus_semilaevis ENSCSEG00000001433
periophthalmus_magnuspinnatus ENSPMGG00000010070
fundulus_heteroclitus ENSFHEG00000014930
cyprinodon_variegatus ENSCVAG00000007586
xiphophorus_couchianus ENSXCOG00000008788
xiphophorus_maculatus ENSXMAG00000023040
gambusia_affinis ENSGAFG00000009985
poecilia_formosa ENSPFOG00000018160
poecilia_latipinna ENSPLAG00000010270
poecilia_mexicana ENSPMEG00000012697
poecilia_reticulata ENSPREG00000002116
seriola_lalandi_dorsalis ENSSLDG00000024593
seriola_dumerili ENSSDUG00000016639
scophthalmus_maximus ENSSMAG00000020869
monopterus_albus ENSMALG00000021024
labrus_bergylta ENSLBEG00000020268
astatotilapia_calliptera ENSACLG00000018044
maylandia_zebra ENSMZEG00005013438
haplochromis_burtoni ENSHBUG00000010673
pundamilia_nyererei ENSPNYG00000019729
oreochromis_niloticus ENSONIG00000014390
neolamprologus_brichardi ENSNBRG00000022253
amphilophus_citrinellus ENSACIG00000017004
oryzias_latipes_asm223467v1 ENSORLG00000019925
oryzias_latipes_asm223471v1 ENSORLG00020010732
oryzias_latipes_asm223469v1 ENSORLG00015000739
oryzias_melastigma ENSOMEG00000006420
kryptolebias_marmoratus ENSKMAG00000008422
amphiprion_percula ENSAPEG00000013517
amphiprion_ocellaris ENSAOCG00000003571
acanthochromis_polyacanthus ENSAPOG00000018736
stegastes_partitus ENSSPAG00000017358
hippocampus_comes ENSHCOG00000017430
gadus_morhua ENSGMOG00000001213
esox_lucius ENSELUG00000002223
pygocentrus_nattereri ENSPNAG00000016018
astyanax_mexicanus ENSAMXG00000002206
ictalurus_punctatus ENSIPUG00000016458
danio_rerio ENSDARG00000011272
paramormyrops_kingsleyae ENSPKIG00000005415
scleropages_formosus ENSSFOG00015022707
lepisosteus_oculatus ENSLOCG00000012635
petromyzon_marinus ENSPMAG00000004441
caenorhabditis_elegans_strain_n2 WBGene00044466
