gasterosteus_aculeatus ENSGACG00000017441
ictalurus_punctatus ENSIPUG00000016504
danio_rerio ENSDARG00000010721
paramormyrops_kingsleyae ENSPKIG00000013948
scleropages_formosus ENSSFOG00015010832
scleropages_formosus ENSSFOG00015005477
paramormyrops_kingsleyae ENSPKIG00000019114
lepisosteus_oculatus ENSLOCG00000015233
gallus_gallus ENSGALG00000008633
meleagris_gallopavo ENSMGAG00000007747
numida_meleagris ENSNMEG00000001727
coturnix_japonica ENSCJPG00005018817
anser_brachyrhynchus ENSABRG00000002931
anas_platyrhynchos_platyrhynchos ENSAPLG00000011134
apteryx_owenii ENSAOWG00000008484
apteryx_haastii ENSAHAG00000012274
apteryx_rowi ENSARWG00000001613
nothoprocta_perdicaria ENSNPEG00000003877
dromaius_novaehollandiae ENSDNVG00000009960
calidris_pygmaea ENSCPGG00000010875
calidris_pugnax ENSCPUG00000001851
lepidothrix_coronata ENSLCOG00000000179
manacus_vitellinus ENSMVIG00005005971
melopsittacus_undulatus ENSMUNG00000013843
taeniopygia_guttata ENSTGUG00000003361
lonchura_striata_domestica ENSLSDG00000005089
junco_hyemalis ENSJHYG00000014690
zonotrichia_albicollis ENSZALG00000018230
serinus_canaria ENSSCAG00000016968
parus_major ENSPMJG00000011372
cyanistes_caeruleus ENSCCEG00000020805
ficedula_albicollis ENSFALG00000001580
crocodylus_porosus ENSCPRG00005005923
chelonoidis_abingdonii ENSCABG00000017402
gopherus_agassizii ENSGAGG00000001174
chrysemys_picta_bellii ENSCPBG00000020698
pelodiscus_sinensis ENSPSIG00000005925
sphenodon_punctatus ENSSPUG00000013155
pogona_vitticeps ENSPVIG00000017199
notechis_scutatus ENSNSUG00000010005
salvator_merianae ENSSMRG00000017782
anolis_carolinensis ENSACAG00000011892
pteropus_vampyrus ENSPVAG00000003267
myotis_lucifugus ENSMLUG00000005623
ursus_americanus ENSUAMG00000028367
ailuropoda_melanoleuca ENSAMEG00000000156
neovison_vison ENSNVIG00000022344
mustela_putorius_furo ENSMPUG00000001540
canis_lupus_familiaris ENSCAFG00000018419
canis_lupus_dingo ENSCAFG00020004106
vulpes_vulpes ENSVVUG00000011533
panthera_pardus ENSPPRG00000023588
panthera_tigris_altaica ENSPTIG00000015338
felis_catus ENSFCAG00000008744
equus_caballus ENSECAG00000023315
equus_asinus_asinus ENSEASG00005012905
ovis_aries ENSOARG00000016123
capra_hircus ENSCHIG00000006087
capra_hircus ENSCHIG00000027163
bos_mutus ENSBMUG00000010476
bos_taurus ENSBTAG00000004291
vicugna_pacos ENSVPAG00000000651
sus_scrofa ENSSSCG00000012619
tursiops_truncatus ENSTTRG00000013111
pan_paniscus ENSPPAG00000040865
homo_sapiens ENSG00000125354
gorilla_gorilla ENSGGOG00000009733
pongo_abelii ENSPPYG00000020673
nomascus_leucogenys ENSNLEG00000014873
mandrillus_leucophaeus ENSMLEG00000030428
cercocebus_atys ENSCATG00000036060
papio_anubis ENSPANG00000000899
theropithecus_gelada ENSTGEG00000019916
chlorocebus_sabaeus ENSCSAG00000018351
rhinopithecus_roxellana ENSRROG00000038667
rhinopithecus_bieti ENSRBIG00000044672
piliocolobus_tephrosceles ENSPTEG00000030746
colobus_angolensis_palliatus ENSCANG00000016430
macaca_fascicularis ENSMFAG00000003084
macaca_nemestrina ENSMNEG00000026932
macaca_mulatta ENSMMUG00000017669
pan_troglodytes ENSPTRG00000022227
cebus_capucinus_imitator ENSCCAG00000023266
saimiri_boliviensis_boliviensis ENSSBOG00000024143
callithrix_jacchus ENSCJAG00000005022
aotus_nancymaae ENSANAG00000033580
carlito_syrichta ENSTSYG00000006427
microcebus_murinus ENSMICG00000002769
microcebus_murinus ENSMICG00000036762
propithecus_coquereli ENSPCOG00000024204
prolemur_simus ENSPSMG00000000453
otolemur_garnettii ENSOGAG00000009707
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014131
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004411
fukomys_damarensis ENSFDAG00000002473
chinchilla_lanigera ENSCLAG00000008840
octodon_degus ENSODEG00000003553
cavia_porcellus ENSCPOG00000040419
cavia_aperea ENSCAPG00000008454
mus_spicilegus ENSMSIG00000010814
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050379
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034149
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032996
rattus_norvegicus ENSRNOG00000043182
meriones_unguiculatus ENSMUGG00000009294
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014207
cricetulus_griseus_crigri_1.0 ENSCGRG00000007825
mesocricetus_auratus ENSMAUG00000018038
peromyscus_maniculatus_bairdii ENSPEMG00000016450
microtus_ochrogaster ENSMOCG00000000500
nannospalax_galili ENSNGAG00000010702
jaculus_jaculus ENSJJAG00000020412
urocitellus_parryii ENSUPAG00010001431
ictidomys_tridecemlineatus ENSSTOG00000011593
spermophilus_dauricus ENSSDAG00000002344
marmota_marmota_marmota ENSMMMG00000006734
dipodomys_ordii ENSDORG00000026632
oryctolagus_cuniculus ENSOCUG00000003928
ochotona_princeps ENSOPRG00000000405
tupaia_belangeri ENSTBEG00000017251
sorex_araneus ENSSARG00000005387
loxodonta_africana ENSLAFG00000021387
echinops_telfairi ENSETEG00000001279
procavia_capensis ENSPCAG00000004778
choloepus_hoffmanni ENSCHOG00000010035
dasypus_novemcinctus ENSDNOG00000030918
erinaceus_europaeus ENSEEUG00000006726
phascolarctos_cinereus ENSPCIG00000028910
notamacropus_eugenii ENSMEUG00000006112
sarcophilus_harrisii ENSSHAG00000007460
monodelphis_domestica ENSMODG00000010221
ornithorhynchus_anatinus ENSOANG00000002596
xenopus_tropicalis ENSXETG00000007443
latimeria_chalumnae ENSLACG00000009093
