gallus_gallus ENSGALG00000008604
macaca_mulatta ENSMMUG00000011074
macaca_nemestrina ENSMNEG00000029386
cercocebus_atys ENSCATG00000033659
papio_anubis ENSPANG00000007810
theropithecus_gelada ENSTGEG00000020394
mandrillus_leucophaeus ENSMLEG00000033711
chlorocebus_sabaeus ENSCSAG00000018341
pan_troglodytes ENSPTRG00000044206
pan_paniscus ENSPPAG00000035961
homo_sapiens ENSG00000125355
gorilla_gorilla ENSGGOG00000010310
pongo_abelii ENSPPYG00000020683
nomascus_leucogenys ENSNLEG00000014936
saimiri_boliviensis_boliviensis ENSSBOG00000014597
callithrix_jacchus ENSCJAG00000004880
cebus_capucinus_imitator ENSCCAG00000026203
aotus_nancymaae ENSANAG00000028022
carlito_syrichta ENSTSYG00000000246
microcebus_murinus ENSMICG00000014354
propithecus_coquereli ENSPCOG00000017273
prolemur_simus ENSPSMG00000007565
otolemur_garnettii ENSOGAG00000002264
loxodonta_africana ENSLAFG00000015538
dasypus_novemcinctus ENSDNOG00000012577
ornithorhynchus_anatinus ENSOANG00000002584
xenopus_tropicalis ENSXETG00000004478
latimeria_chalumnae ENSLACG00000007203
gasterosteus_aculeatus ENSGACG00000017424
mola_mola ENSMMOG00000004188
cynoglossus_semilaevis ENSCSEG00000002065
monopterus_albus ENSMALG00000008120
mastacembelus_armatus ENSMAMG00000020102
anabas_testudineus ENSATEG00000018656
seriola_dumerili ENSSDUG00000005759
seriola_lalandi_dorsalis ENSSLDG00000003032
scophthalmus_maximus ENSSMAG00000012967
xiphophorus_maculatus ENSXMAG00000024853
xiphophorus_couchianus ENSXCOG00000016566
gambusia_affinis ENSGAFG00000000740
poecilia_mexicana ENSPMEG00000023617
poecilia_latipinna ENSPLAG00000020004
poecilia_formosa ENSPFOG00000017393
poecilia_reticulata ENSPREG00000012134
cyprinodon_variegatus ENSCVAG00000005091
fundulus_heteroclitus ENSFHEG00000017868
kryptolebias_marmoratus ENSKMAG00000000184
oryzias_latipes_asm223467v1 ENSORLG00000001054
oryzias_latipes_asm223471v1 ENSORLG00020003665
oryzias_latipes_asm223469v1 ENSORLG00015012889
oryzias_melastigma ENSOMEG00000014811
pundamilia_nyererei ENSPNYG00000009911
haplochromis_burtoni ENSHBUG00000017322
maylandia_zebra ENSMZEG00005007829
astatotilapia_calliptera ENSACLG00000001496
neolamprologus_brichardi ENSNBRG00000011461
oreochromis_niloticus ENSONIG00000002551
amphilophus_citrinellus ENSACIG00000013493
takifugu_rubripes ENSTRUG00000010438
tetraodon_nigroviridis ENSTNIG00000015767
amphiprion_ocellaris ENSAOCG00000011066
amphiprion_percula ENSAPEG00000005681
acanthochromis_polyacanthus ENSAPOG00000012722
stegastes_partitus ENSSPAG00000009932
labrus_bergylta ENSLBEG00000028694
periophthalmus_magnuspinnatus ENSPMGG00000016336
hippocampus_comes ENSHCOG00000016949
gadus_morhua ENSGMOG00000001554
esox_lucius ENSELUG00000020281
pygocentrus_nattereri ENSPNAG00000021424
astyanax_mexicanus ENSAMXG00000000204
ictalurus_punctatus ENSIPUG00000019186
danio_rerio ENSDARG00000073911
scleropages_formosus ENSSFOG00015005670
paramormyrops_kingsleyae ENSPKIG00000010229
paramormyrops_kingsleyae ENSPKIG00000013817
scleropages_formosus ENSSFOG00015010769
lepisosteus_oculatus ENSLOCG00000015244
