apteryx_haastii ENSAHAG00000001564
pundamilia_nyererei ENSPNYG00000016451
oreochromis_niloticus ENSONIG00000019053
neolamprologus_brichardi ENSNBRG00000024112
poecilia_formosa ENSPFOG00000002663
poecilia_mexicana ENSPMEG00000020270
poecilia_latipinna ENSPLAG00000008983
poecilia_reticulata ENSPREG00000015354
xiphophorus_maculatus ENSXMAG00000014292
gambusia_affinis ENSGAFG00000000217
fundulus_heteroclitus ENSFHEG00000017841
cyprinodon_variegatus ENSCVAG00000011324
amphilophus_citrinellus ENSACIG00000023362
mastacembelus_armatus ENSMAMG00000009433
scophthalmus_maximus ENSSMAG00000012211
seriola_lalandi_dorsalis ENSSLDG00000019922
seriola_dumerili ENSSDUG00000003911
anabas_testudineus ENSATEG00000012020
mola_mola ENSMMOG00000006830
takifugu_rubripes ENSTRUG00000007626
amphiprion_percula ENSAPEG00000012143
amphiprion_ocellaris ENSAOCG00000014032
acanthochromis_polyacanthus ENSAPOG00000004773
stegastes_partitus ENSSPAG00000007329
oryzias_latipes_asm223471v1 ENSORLG00020015085
oryzias_latipes_asm223469v1 ENSORLG00015012707
oryzias_latipes_asm223467v1 ENSORLG00000027449
kryptolebias_marmoratus ENSKMAG00000001102
cynoglossus_semilaevis ENSCSEG00000001375
cynoglossus_semilaevis ENSCSEG00000001371
hippocampus_comes ENSHCOG00000019052
periophthalmus_magnuspinnatus ENSPMGG00000000900
gadus_morhua ENSGMOG00000012085
gadus_morhua ENSGMOG00000012073
esox_lucius ENSELUG00000013521
paramormyrops_kingsleyae ENSPKIG00000024768
scleropages_formosus ENSSFOG00015020730
petromyzon_marinus ENSPMAG00000006394
eptatretus_burgeri ENSEBUG00000008236
