anser_brachyrhynchus ENSABRG00000002500
piliocolobus_tephrosceles ENSPTEG00000007979
rhinopithecus_roxellana ENSRROG00000031000
rhinopithecus_bieti ENSRBIG00000038370
cebus_capucinus_imitator ENSCCAG00000023101
saimiri_boliviensis_boliviensis ENSSBOG00000035046
callithrix_jacchus ENSCJAG00000017488
aotus_nancymaae ENSANAG00000030292
tupaia_belangeri ENSTBEG00000001746
dipodomys_ordii ENSDORG00000004838
castor_canadensis ENSCCNG00000020790
urocitellus_parryii ENSUPAG00010001810
ictidomys_tridecemlineatus ENSSTOG00000024957
spermophilus_dauricus ENSSDAG00000007420
marmota_marmota_marmota ENSMMMG00000012188
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019094
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001681
fukomys_damarensis ENSFDAG00000020284
chinchilla_lanigera ENSCLAG00000005087
octodon_degus ENSODEG00000008885
cavia_porcellus ENSCPOG00000003927
cavia_aperea ENSCAPG00000015075
cricetulus_griseus_crigri-picr ENSCGRG00015012299
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023159
cricetulus_griseus_crigri_1.0 ENSCGRG00000005645
microtus_ochrogaster ENSMOCG00000017644
peromyscus_maniculatus_bairdii ENSPEMG00000014835
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018188
mus_spicilegus ENSMSIG00000018768
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000142
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017344
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018474
rattus_norvegicus ENSRNOG00000055010
nannospalax_galili ENSNGAG00000023306
jaculus_jaculus ENSJJAG00000016001
bos_taurus ENSBTAG00000030162
bos_mutus ENSBMUG00000025657
bison_bison_bison ENSBBBG00000024368
capra_hircus ENSCHIG00000020538
tursiops_truncatus ENSTTRG00000009332
sus_scrofa ENSSSCG00000017265
ursus_americanus ENSUAMG00000001069
ursus_maritimus ENSUMAG00000021279
ailuropoda_melanoleuca ENSAMEG00000011884
mustela_putorius_furo ENSMPUG00000014656
neovison_vison ENSNVIG00000007950
canis_lupus_dingo ENSCAFG00020025071
canis_lupus_familiaris ENSCAFG00000011236
vulpes_vulpes ENSVVUG00000006888
felis_catus ENSFCAG00000026102
panthera_pardus ENSPPRG00000023035
erinaceus_europaeus ENSEEUG00000010731
equus_caballus ENSECAG00000017986
equus_asinus_asinus ENSEASG00005015992
pteropus_vampyrus ENSPVAG00000011886
myotis_lucifugus ENSMLUG00000006289
ochotona_princeps ENSOPRG00000013904
castor_canadensis ENSCCNG00000021026
oryctolagus_cuniculus ENSOCUG00000012115
carlito_syrichta ENSTSYG00000035493
nomascus_leucogenys ENSNLEG00000032661
macaca_mulatta ENSMMUG00000016595
meriones_unguiculatus ENSMUGG00000002672
mesocricetus_auratus ENSMAUG00000007530
panthera_tigris_altaica ENSPTIG00000010139
ovis_aries ENSOARG00000015486
ornithorhynchus_anatinus ENSOANG00000008063
xenopus_tropicalis ENSXETG00000013607
latimeria_chalumnae ENSLACG00000017343
xenopus_tropicalis ENSXETG00000010058
latimeria_chalumnae ENSLACG00000003759
pygocentrus_nattereri ENSPNAG00000029624
astyanax_mexicanus ENSAMXG00000010744
ictalurus_punctatus ENSIPUG00000010952
danio_rerio ENSDARG00000100149
tetraodon_nigroviridis ENSTNIG00000017988
takifugu_rubripes ENSTRUG00000016298
hippocampus_comes ENSHCOG00000017589
acanthochromis_polyacanthus ENSAPOG00000013292
seriola_lalandi_dorsalis ENSSLDG00000023193
seriola_dumerili ENSSDUG00000009279
cynoglossus_semilaevis ENSCSEG00000014442
monopterus_albus ENSMALG00000017915
mastacembelus_armatus ENSMAMG00000023431
anabas_testudineus ENSATEG00000024454
labrus_bergylta ENSLBEG00000025831
mola_mola ENSMMOG00000007661
poecilia_formosa ENSPFOG00000006993
poecilia_mexicana ENSPMEG00000016370
poecilia_latipinna ENSPLAG00000014851
poecilia_reticulata ENSPREG00000006329
xiphophorus_maculatus ENSXMAG00000001253
gambusia_affinis ENSGAFG00000020240
cyprinodon_variegatus ENSCVAG00000003016
fundulus_heteroclitus ENSFHEG00000007454
kryptolebias_marmoratus ENSKMAG00000019362
oryzias_latipes_asm223471v1 ENSORLG00020018509
oryzias_latipes_asm223467v1 ENSORLG00000008893
oryzias_latipes_asm223469v1 ENSORLG00015008040
oryzias_melastigma ENSOMEG00000011586
maylandia_zebra ENSMZEG00005003401
astatotilapia_calliptera ENSACLG00000027905
pundamilia_nyererei ENSPNYG00000018071
haplochromis_burtoni ENSHBUG00000012700
neolamprologus_brichardi ENSNBRG00000002065
oreochromis_niloticus ENSONIG00000017163
amphilophus_citrinellus ENSACIG00000021791
amphiprion_ocellaris ENSAOCG00000012086
amphiprion_percula ENSAPEG00000011448
acanthochromis_polyacanthus ENSAPOG00000010166
stegastes_partitus ENSSPAG00000017754
periophthalmus_magnuspinnatus ENSPMGG00000020429
gasterosteus_aculeatus ENSGACG00000011694
gadus_morhua ENSGMOG00000011184
esox_lucius ENSELUG00000005769
paramormyrops_kingsleyae ENSPKIG00000008207
scleropages_formosus ENSSFOG00015003050
paramormyrops_kingsleyae ENSPKIG00000005823
scleropages_formosus ENSSFOG00015005587
mola_mola ENSMMOG00000006691
hippocampus_comes ENSHCOG00000013373
cynoglossus_semilaevis ENSCSEG00000014744
labrus_bergylta ENSLBEG00000020192
gasterosteus_aculeatus ENSGACG00000018497
monopterus_albus ENSMALG00000021838
mastacembelus_armatus ENSMAMG00000006234
anabas_testudineus ENSATEG00000023147
seriola_dumerili ENSSDUG00000002553
seriola_lalandi_dorsalis ENSSLDG00000002615
scophthalmus_maximus ENSSMAG00000011766
amphiprion_ocellaris ENSAOCG00000023394
amphiprion_percula ENSAPEG00000014887
acanthochromis_polyacanthus ENSAPOG00000012542
stegastes_partitus ENSSPAG00000023482
maylandia_zebra ENSMZEG00005011288
haplochromis_burtoni ENSHBUG00000012727
astatotilapia_calliptera ENSACLG00000011830
pundamilia_nyererei ENSPNYG00000004181
neolamprologus_brichardi ENSNBRG00000017315
oreochromis_niloticus ENSONIG00000003426
amphilophus_citrinellus ENSACIG00000011535
xiphophorus_maculatus ENSXMAG00000017877
xiphophorus_couchianus ENSXCOG00000011727
poecilia_formosa ENSPFOG00000016245
poecilia_latipinna ENSPLAG00000015754
poecilia_mexicana ENSPMEG00000019733
poecilia_reticulata ENSPREG00000002332
gambusia_affinis ENSGAFG00000015353
fundulus_heteroclitus ENSFHEG00000019882
cyprinodon_variegatus ENSCVAG00000001103
kryptolebias_marmoratus ENSKMAG00000020364
oryzias_latipes_asm223471v1 ENSORLG00020014263
oryzias_latipes_asm223469v1 ENSORLG00015013779
oryzias_latipes_asm223467v1 ENSORLG00000001945
oryzias_melastigma ENSOMEG00000022147
periophthalmus_magnuspinnatus ENSPMGG00000019325
takifugu_rubripes ENSTRUG00000005813
tetraodon_nigroviridis ENSTNIG00000004605
gadus_morhua ENSGMOG00000002120
esox_lucius ENSELUG00000013728
pygocentrus_nattereri ENSPNAG00000029785
astyanax_mexicanus ENSAMXG00000015178
ictalurus_punctatus ENSIPUG00000015211
lepisosteus_oculatus ENSLOCG00000013680
