caenorhabditis_elegans_strain_n2 WBGene00020012
calidris_pugnax ENSCPUG00000013204
melopsittacus_undulatus ENSMUNG00000009873
apteryx_owenii ENSAOWG00000010633
apteryx_haastii ENSAHAG00000006802
apteryx_rowi ENSARWG00000003101
dromaius_novaehollandiae ENSDNVG00000003590
nothoprocta_perdicaria ENSNPEG00000003366
crocodylus_porosus ENSCPRG00005007369
gopherus_agassizii ENSGAGG00000001064
chelonoidis_abingdonii ENSCABG00000007547
chrysemys_picta_bellii ENSCPBG00000004863
pelodiscus_sinensis ENSPSIG00000014599
phascolarctos_cinereus ENSPCIG00000022835
notamacropus_eugenii ENSMEUG00000015463
sarcophilus_harrisii ENSSHAG00000009763
monodelphis_domestica ENSMODG00000013280
ovis_aries ENSOARG00000013375
capra_hircus ENSCHIG00000026936
bos_mutus ENSBMUG00000010677
bos_taurus ENSBTAG00000015013
bison_bison_bison ENSBBBG00000005391
sus_scrofa ENSSSCG00000015111
vicugna_pacos ENSVPAG00000000271
tursiops_truncatus ENSTTRG00000002808
equus_asinus_asinus ENSEASG00005003957
equus_caballus ENSECAG00000018541
ursus_maritimus ENSUMAG00000001655
ursus_maritimus ENSUMAG00000000611
ursus_americanus ENSUAMG00000014508
ailuropoda_melanoleuca ENSAMEG00000000034
neovison_vison ENSNVIG00000002995
mustela_putorius_furo ENSMPUG00000005194
canis_lupus_familiaris ENSCAFG00000012269
canis_lupus_dingo ENSCAFG00020012738
vulpes_vulpes ENSVVUG00000023162
panthera_pardus ENSPPRG00000003747
panthera_tigris_altaica ENSPTIG00000016020
felis_catus ENSFCAG00000001164
pteropus_vampyrus ENSPVAG00000005596
castor_canadensis ENSCCNG00000019248
dipodomys_ordii ENSDORG00000001979
microtus_ochrogaster ENSMOCG00000007032
peromyscus_maniculatus_bairdii ENSPEMG00000007030
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011985
cricetulus_griseus_crigri_1.0 ENSCGRG00000005595
cricetulus_griseus_crigri-picr ENSCGRG00015014916
mesocricetus_auratus ENSMAUG00000021418
mus_spicilegus ENSMSIG00000006826
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033245
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032120
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032108
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014977
rattus_norvegicus ENSRNOG00000009719
meriones_unguiculatus ENSMUGG00000010215
nannospalax_galili ENSNGAG00000022260
jaculus_jaculus ENSJJAG00000019350
chinchilla_lanigera ENSCLAG00000014509
octodon_degus ENSODEG00000008352
cavia_porcellus ENSCPOG00000006484
cavia_aperea ENSCAPG00000013017
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008561
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016343
fukomys_damarensis ENSFDAG00000017224
urocitellus_parryii ENSUPAG00010018410
marmota_marmota_marmota ENSMMMG00000022455
spermophilus_dauricus ENSSDAG00000017583
ictidomys_tridecemlineatus ENSSTOG00000014438
oryctolagus_cuniculus ENSOCUG00000010790
ochotona_princeps ENSOPRG00000016313
piliocolobus_tephrosceles ENSPTEG00000016975
colobus_angolensis_palliatus ENSCANG00000031178
rhinopithecus_roxellana ENSRROG00000028442
rhinopithecus_bieti ENSRBIG00000040172
mandrillus_leucophaeus ENSMLEG00000040077
cercocebus_atys ENSCATG00000040908
papio_anubis ENSPANG00000012107
theropithecus_gelada ENSTGEG00000025125
chlorocebus_sabaeus ENSCSAG00000002528
macaca_fascicularis ENSMFAG00000016924
macaca_mulatta ENSMMUG00000014875
macaca_nemestrina ENSMNEG00000038738
pan_paniscus ENSPPAG00000023715
pan_troglodytes ENSPTRG00000004371
homo_sapiens ENSG00000172375
gorilla_gorilla ENSGGOG00000008078
pongo_abelii ENSPPYG00000003956
nomascus_leucogenys ENSNLEG00000007386
cebus_capucinus_imitator ENSCCAG00000017908
saimiri_boliviensis_boliviensis ENSSBOG00000026161
callithrix_jacchus ENSCJAG00000013932
aotus_nancymaae ENSANAG00000038515
carlito_syrichta ENSTSYG00000013745
propithecus_coquereli ENSPCOG00000020778
prolemur_simus ENSPSMG00000004243
microcebus_murinus ENSMICG00000002722
otolemur_garnettii ENSOGAG00000007299
loxodonta_africana ENSLAFG00000021895
procavia_capensis ENSPCAG00000013033
echinops_telfairi ENSETEG00000012857
dasypus_novemcinctus ENSDNOG00000040796
myotis_lucifugus ENSMLUG00000025743
erinaceus_europaeus ENSEEUG00000014936
sorex_araneus ENSSARG00000007905
xenopus_tropicalis ENSXETG00000021576
latimeria_chalumnae ENSLACG00000016702
paramormyrops_kingsleyae ENSPKIG00000018699
scleropages_formosus ENSSFOG00015008203
astyanax_mexicanus ENSAMXG00000003498
pygocentrus_nattereri ENSPNAG00000002264
ictalurus_punctatus ENSIPUG00000008870
danio_rerio ENSDARG00000061066
takifugu_rubripes ENSTRUG00000016605
tetraodon_nigroviridis ENSTNIG00000011748
mola_mola ENSMMOG00000016604
labrus_bergylta ENSLBEG00000024803
gasterosteus_aculeatus ENSGACG00000020413
mastacembelus_armatus ENSMAMG00000016279
monopterus_albus ENSMALG00000017372
anabas_testudineus ENSATEG00000015854
seriola_dumerili ENSSDUG00000010717
seriola_lalandi_dorsalis ENSSLDG00000018739
scophthalmus_maximus ENSSMAG00000014139
amphiprion_percula ENSAPEG00000002066
amphiprion_ocellaris ENSAOCG00000002078
acanthochromis_polyacanthus ENSAPOG00000016679
stegastes_partitus ENSSPAG00000016075
pundamilia_nyererei ENSPNYG00000017404
haplochromis_burtoni ENSHBUG00000023378
maylandia_zebra ENSMZEG00005016598
astatotilapia_calliptera ENSACLG00000014914
neolamprologus_brichardi ENSNBRG00000020626
oreochromis_niloticus ENSONIG00000005391
amphilophus_citrinellus ENSACIG00000010262
fundulus_heteroclitus ENSFHEG00000003419
cyprinodon_variegatus ENSCVAG00000012805
xiphophorus_maculatus ENSXMAG00000012403
xiphophorus_couchianus ENSXCOG00000006931
gambusia_affinis ENSGAFG00000004314
poecilia_formosa ENSPFOG00000009896
poecilia_mexicana ENSPMEG00000008953
poecilia_latipinna ENSPLAG00000015284
poecilia_reticulata ENSPREG00000022936
kryptolebias_marmoratus ENSKMAG00000008841
oryzias_latipes_asm223467v1 ENSORLG00000007523
oryzias_latipes_asm223471v1 ENSORLG00020004340
oryzias_latipes_asm223469v1 ENSORLG00015009490
oryzias_melastigma ENSOMEG00000002418
hippocampus_comes ENSHCOG00000002152
periophthalmus_magnuspinnatus ENSPMGG00000003227
gadus_morhua ENSGMOG00000005489
esox_lucius ENSELUG00000008576
paramormyrops_kingsleyae ENSPKIG00000019359
lepisosteus_oculatus ENSLOCG00000003760
