ciona_intestinalis ENSCING00000011844
latimeria_chalumnae ENSLACG00000018131
monopterus_albus ENSMALG00000019238
mastacembelus_armatus ENSMAMG00000003842
anabas_testudineus ENSATEG00000014862
astatotilapia_calliptera ENSACLG00000024483
haplochromis_burtoni ENSHBUG00000015479
pundamilia_nyererei ENSPNYG00000018695
maylandia_zebra ENSMZEG00005016951
oreochromis_niloticus ENSONIG00000012653
neolamprologus_brichardi ENSNBRG00000003849
amphilophus_citrinellus ENSACIG00000005093
cynoglossus_semilaevis ENSCSEG00000018659
amphiprion_percula ENSAPEG00000004795
amphiprion_ocellaris ENSAOCG00000007000
acanthochromis_polyacanthus ENSAPOG00000023140
stegastes_partitus ENSSPAG00000003321
poecilia_reticulata ENSPREG00000000545
seriola_lalandi_dorsalis ENSSLDG00000012425
mola_mola ENSMMOG00000008294
labrus_bergylta ENSLBEG00000001973
scophthalmus_maximus ENSSMAG00000021202
gasterosteus_aculeatus ENSGACG00000008482
seriola_lalandi_dorsalis ENSSLDG00000025217
seriola_dumerili ENSSDUG00000008193
xiphophorus_maculatus ENSXMAG00000029557
xiphophorus_couchianus ENSXCOG00000007192
poecilia_mexicana ENSPMEG00000014428
poecilia_formosa ENSPFOG00000001294
poecilia_latipinna ENSPLAG00000008752
gambusia_affinis ENSGAFG00000011383
fundulus_heteroclitus ENSFHEG00000009473
cyprinodon_variegatus ENSCVAG00000004428
kryptolebias_marmoratus ENSKMAG00000006166
oryzias_latipes_asm223471v1 ENSORLG00020015900
oryzias_latipes_asm223469v1 ENSORLG00015011781
oryzias_latipes_asm223467v1 ENSORLG00000007826
oryzias_melastigma ENSOMEG00000002784
tetraodon_nigroviridis ENSTNIG00000006083
takifugu_rubripes ENSTRUG00000006975
hippocampus_comes ENSHCOG00000008120
periophthalmus_magnuspinnatus ENSPMGG00000016013
gadus_morhua ENSGMOG00000000670
esox_lucius ENSELUG00000012255
pygocentrus_nattereri ENSPNAG00000016881
astyanax_mexicanus ENSAMXG00000041041
ictalurus_punctatus ENSIPUG00000005610
danio_rerio ENSDARG00000024047
paramormyrops_kingsleyae ENSPKIG00000006981
scleropages_formosus ENSSFOG00015020710
lepisosteus_oculatus ENSLOCG00000001550
scleropages_formosus ENSSFOG00015022812
paramormyrops_kingsleyae ENSPKIG00000014112
xiphophorus_maculatus ENSXMAG00000011387
xiphophorus_couchianus ENSXCOG00000002588
poecilia_formosa ENSPFOG00000010363
poecilia_latipinna ENSPLAG00000016370
poecilia_mexicana ENSPMEG00000003232
poecilia_reticulata ENSPREG00000016764
gambusia_affinis ENSGAFG00000011671
fundulus_heteroclitus ENSFHEG00000004019
cyprinodon_variegatus ENSCVAG00000018347
oryzias_latipes_asm223469v1 ENSORLG00015012502
oryzias_latipes_asm223471v1 ENSORLG00020005844
oryzias_latipes_asm223467v1 ENSORLG00000005544
oryzias_melastigma ENSOMEG00000008481
scophthalmus_maximus ENSSMAG00000005314
cynoglossus_semilaevis ENSCSEG00000017467
takifugu_rubripes ENSTRUG00000008873
tetraodon_nigroviridis ENSTNIG00000018729
labrus_bergylta ENSLBEG00000027414
monopterus_albus ENSMALG00000020805
mastacembelus_armatus ENSMAMG00000014299
anabas_testudineus ENSATEG00000017078
amphiprion_percula ENSAPEG00000016459
amphiprion_ocellaris ENSAOCG00000018008
acanthochromis_polyacanthus ENSAPOG00000019724
stegastes_partitus ENSSPAG00000003327
kryptolebias_marmoratus ENSKMAG00000015364
astatotilapia_calliptera ENSACLG00000007879
maylandia_zebra ENSMZEG00005019626
pundamilia_nyererei ENSPNYG00000008544
haplochromis_burtoni ENSHBUG00000018578
neolamprologus_brichardi ENSNBRG00000008094
oreochromis_niloticus ENSONIG00000014963
amphilophus_citrinellus ENSACIG00000017898
seriola_lalandi_dorsalis ENSSLDG00000007728
seriola_dumerili ENSSDUG00000015691
gasterosteus_aculeatus ENSGACG00000016548
mola_mola ENSMMOG00000000217
periophthalmus_magnuspinnatus ENSPMGG00000022865
hippocampus_comes ENSHCOG00000020003
gadus_morhua ENSGMOG00000003789
esox_lucius ENSELUG00000007799
pygocentrus_nattereri ENSPNAG00000004854
astyanax_mexicanus ENSAMXG00000018210
ictalurus_punctatus ENSIPUG00000002883
danio_rerio ENSDARG00000100549
paramormyrops_kingsleyae ENSPKIG00000006083
scleropages_formosus ENSSFOG00015007760
lepisosteus_oculatus ENSLOCG00000009996
pogona_vitticeps ENSPVIG00000003714
anolis_carolinensis ENSACAG00000004542
notechis_scutatus ENSNSUG00000019697
salvator_merianae ENSSMRG00000020682
sphenodon_punctatus ENSSPUG00000009851
apteryx_haastii ENSAHAG00000003262
apteryx_rowi ENSARWG00000001674
dromaius_novaehollandiae ENSDNVG00000000252
apteryx_owenii ENSAOWG00000002850
nothoprocta_perdicaria ENSNPEG00000011285
lepidothrix_coronata ENSLCOG00000010786
manacus_vitellinus ENSMVIG00005018827
lonchura_striata_domestica ENSLSDG00000002601
taeniopygia_guttata ENSTGUG00000006336
serinus_canaria ENSSCAG00000014864
zonotrichia_albicollis ENSZALG00000005030
ficedula_albicollis ENSFALG00000002884
parus_major ENSPMJG00000012748
cyanistes_caeruleus ENSCCEG00000010183
melopsittacus_undulatus ENSMUNG00000011587
calidris_pugnax ENSCPUG00000009250
calidris_pygmaea ENSCPGG00000003654
gallus_gallus ENSGALG00000027472
coturnix_japonica ENSCJPG00005012717
numida_meleagris ENSNMEG00000004555
anser_brachyrhynchus ENSABRG00000009454
anas_platyrhynchos_platyrhynchos ENSAPLG00000019198
crocodylus_porosus ENSCPRG00005014795
gopherus_agassizii ENSGAGG00000009382
chelonoidis_abingdonii ENSCABG00000011996
chrysemys_picta_bellii ENSCPBG00000020256
pelodiscus_sinensis ENSPSIG00000005718
capra_hircus ENSCHIG00000014855
ovis_aries ENSOARG00000007249
bos_mutus ENSBMUG00000011169
bos_taurus ENSBTAG00000034867
bison_bison_bison ENSBBBG00000023293
tursiops_truncatus ENSTTRG00000005607
vicugna_pacos ENSVPAG00000009760
sus_scrofa ENSSSCG00000039896
ursus_maritimus ENSUMAG00000014088
ursus_americanus ENSUAMG00000018812
ailuropoda_melanoleuca ENSAMEG00000015226
mustela_putorius_furo ENSMPUG00000007198
neovison_vison ENSNVIG00000006905
canis_lupus_dingo ENSCAFG00020020331
canis_lupus_dingo ENSCAFG00020020202
canis_lupus_familiaris ENSCAFG00000024981
vulpes_vulpes ENSVVUG00000027339
panthera_pardus ENSPPRG00000024133
panthera_tigris_altaica ENSPTIG00000021938
felis_catus ENSFCAG00000023318
pteropus_vampyrus ENSPVAG00000008018
myotis_lucifugus ENSMLUG00000002636
sorex_araneus ENSSARG00000005510
equus_caballus ENSECAG00000013488
equus_asinus_asinus ENSEASG00005023026
propithecus_coquereli ENSPCOG00000009192
microcebus_murinus ENSMICG00000001721
prolemur_simus ENSPSMG00000016891
otolemur_garnettii ENSOGAG00000033320
piliocolobus_tephrosceles ENSPTEG00000033799
rhinopithecus_roxellana ENSRROG00000043036
rhinopithecus_bieti ENSRBIG00000040378
colobus_angolensis_palliatus ENSCANG00000040786
macaca_mulatta ENSMMUG00000002672
macaca_nemestrina ENSMNEG00000031505
macaca_fascicularis ENSMFAG00000000411
papio_anubis ENSPANG00000025723
theropithecus_gelada ENSTGEG00000000362
mandrillus_leucophaeus ENSMLEG00000033819
cercocebus_atys ENSCATG00000008788
chlorocebus_sabaeus ENSCSAG00000011397
gorilla_gorilla ENSGGOG00000007210
homo_sapiens ENSG00000095209
pan_paniscus ENSPPAG00000033497
pan_troglodytes ENSPTRG00000021226
pongo_abelii ENSPPYG00000019474
nomascus_leucogenys ENSNLEG00000017305
cebus_capucinus_imitator ENSCCAG00000032796
saimiri_boliviensis_boliviensis ENSSBOG00000026808
callithrix_jacchus ENSCJAG00000041429
aotus_nancymaae ENSANAG00000019169
tupaia_belangeri ENSTBEG00000017658
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014894
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000201
fukomys_damarensis ENSFDAG00000013212
octodon_degus ENSODEG00000005342
chinchilla_lanigera ENSCLAG00000014738
cavia_aperea ENSCAPG00000012195
cavia_porcellus ENSCPOG00000038487
dipodomys_ordii ENSDORG00000011779
spermophilus_dauricus ENSSDAG00000001915
marmota_marmota_marmota ENSMMMG00000003426
ictidomys_tridecemlineatus ENSSTOG00000003014
urocitellus_parryii ENSUPAG00010014556
ochotona_princeps ENSOPRG00000016075
carlito_syrichta ENSTSYG00000007610
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028420
mus_spicilegus ENSMSIG00000005837
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026032
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028368
rattus_norvegicus ENSRNOG00000028063
meriones_unguiculatus ENSMUGG00000026460
cricetulus_griseus_crigri_1.0 ENSCGRG00000008054
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023625
cricetulus_griseus_crigri-picr ENSCGRG00015027695
mesocricetus_auratus ENSMAUG00000012115
microtus_ochrogaster ENSMOCG00000017340
peromyscus_maniculatus_bairdii ENSPEMG00000017137
nannospalax_galili ENSNGAG00000020880
jaculus_jaculus ENSJJAG00000017610
castor_canadensis ENSCCNG00000002698
prolemur_simus ENSPSMG00000014705
erinaceus_europaeus ENSEEUG00000003192
loxodonta_africana ENSLAFG00000032575
procavia_capensis ENSPCAG00000003700
echinops_telfairi ENSETEG00000013347
choloepus_hoffmanni ENSCHOG00000002467
dasypus_novemcinctus ENSDNOG00000019186
phascolarctos_cinereus ENSPCIG00000001911
notamacropus_eugenii ENSMEUG00000002548
sarcophilus_harrisii ENSSHAG00000015781
monodelphis_domestica ENSMODG00000014644
ornithorhynchus_anatinus ENSOANG00000029850
xenopus_tropicalis ENSXETG00000000907
latimeria_chalumnae ENSLACG00000022625
ciona_savignyi ENSCSAVG00000006403
caenorhabditis_elegans_strain_n2 WBGene00013255
caenorhabditis_elegans_strain_n2 WBGene00013268
drosophila_melanogaster FBgn0030745
