caenorhabditis_elegans_strain_n2 WBGene00013302
sarcophilus_harrisii ENSSHAG00000012112
sarcophilus_harrisii ENSSHAG00000010552
monodelphis_domestica ENSMODG00000009992
macaca_mulatta ENSMMUG00000008880
macaca_nemestrina ENSMNEG00000036223
macaca_fascicularis ENSMFAG00000030445
mandrillus_leucophaeus ENSMLEG00000028024
cercocebus_atys ENSCATG00000030466
nomascus_leucogenys ENSNLEG00000033474
pan_troglodytes ENSPTRG00000046766
gorilla_gorilla ENSGGOG00000024100
nomascus_leucogenys ENSNLEG00000027185
rhinopithecus_bieti ENSRBIG00000042116
rhinopithecus_bieti ENSRBIG00000028668
rhinopithecus_roxellana ENSRROG00000037303
piliocolobus_tephrosceles ENSPTEG00000034678
colobus_angolensis_palliatus ENSCANG00000040398
theropithecus_gelada ENSTGEG00000018536
theropithecus_gelada ENSTGEG00000028937
papio_anubis ENSPANG00000023579
cercocebus_atys ENSCATG00000042066
mandrillus_leucophaeus ENSMLEG00000032216
macaca_mulatta ENSMMUG00000015866
macaca_fascicularis ENSMFAG00000032953
macaca_nemestrina ENSMNEG00000013762
chlorocebus_sabaeus ENSCSAG00000013280
pan_troglodytes ENSPTRG00000006468
pan_paniscus ENSPPAG00000023569
homo_sapiens ENSG00000100568
gorilla_gorilla ENSGGOG00000005620
pongo_abelii ENSPPYG00000005927
nomascus_leucogenys ENSNLEG00000000780
callithrix_jacchus ENSCJAG00000015263
callithrix_jacchus ENSCJAG00000038922
saimiri_boliviensis_boliviensis ENSSBOG00000025621
aotus_nancymaae ENSANAG00000030166
carlito_syrichta ENSTSYG00000007688
propithecus_coquereli ENSPCOG00000016761
microcebus_murinus ENSMICG00000010843
prolemur_simus ENSPSMG00000011779
otolemur_garnettii ENSOGAG00000029971
tupaia_belangeri ENSTBEG00000003049
urocitellus_parryii ENSUPAG00010012119
ictidomys_tridecemlineatus ENSSTOG00000000257
spermophilus_dauricus ENSSDAG00000012186
spermophilus_dauricus ENSSDAG00000012191
marmota_marmota_marmota ENSMMMG00000000109
jaculus_jaculus ENSJJAG00000021972
jaculus_jaculus ENSJJAG00000020834
nannospalax_galili ENSNGAG00000012884
nannospalax_galili ENSNGAG00000000760
mus_spicilegus ENSMSIG00000030662
mus_spicilegus ENSMSIG00000015229
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021124
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018733
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017888
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029644
rattus_norvegicus ENSRNOG00000060436
meriones_unguiculatus ENSMUGG00000007785
cricetulus_griseus_crigri-picr ENSCGRG00015027994
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021512
cricetulus_griseus_crigri_1.0 ENSCGRG00000009995
mesocricetus_auratus ENSMAUG00000000655
peromyscus_maniculatus_bairdii ENSPEMG00000008901
microtus_ochrogaster ENSMOCG00000020131
microtus_ochrogaster ENSMOCG00000003277
castor_canadensis ENSCCNG00000008980
dipodomys_ordii ENSDORG00000015939
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012457
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010425
fukomys_damarensis ENSFDAG00000016510
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018330
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010489
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001078
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016617
cavia_porcellus ENSCPOG00000002685
cavia_porcellus ENSCPOG00000026257
cavia_aperea ENSCAPG00000012983
octodon_degus ENSODEG00000013143
chinchilla_lanigera ENSCLAG00000003374
oryctolagus_cuniculus ENSOCUG00000000586
ochotona_princeps ENSOPRG00000004632
capra_hircus ENSCHIG00000026633
capra_hircus ENSCHIG00000009850
ovis_aries ENSOARG00000021171
bos_mutus ENSBMUG00000012578
bos_taurus ENSBTAG00000001948
bison_bison_bison ENSBBBG00000006185
sus_scrofa ENSSSCG00000002295
myotis_lucifugus ENSMLUG00000011184
myotis_lucifugus ENSMLUG00000022252
tursiops_truncatus ENSTTRG00000015841
vicugna_pacos ENSVPAG00000010466
pteropus_vampyrus ENSPVAG00000011671
vulpes_vulpes ENSVVUG00000000904
canis_lupus_dingo ENSCAFG00020006324
canis_lupus_familiaris ENSCAFG00000007690
vulpes_vulpes ENSVVUG00000018386
mustela_putorius_furo ENSMPUG00000007130
neovison_vison ENSNVIG00000009301
neovison_vison ENSNVIG00000024308
ursus_americanus ENSUAMG00000009916
ursus_maritimus ENSUMAG00000010589
ailuropoda_melanoleuca ENSAMEG00000008106
panthera_tigris_altaica ENSPTIG00000019371
panthera_pardus ENSPPRG00000005232
felis_catus ENSFCAG00000014090
equus_caballus ENSECAG00000016517
equus_asinus_asinus ENSEASG00005008738
sorex_araneus ENSSARG00000001230
loxodonta_africana ENSLAFG00000001361
procavia_capensis ENSPCAG00000002136
echinops_telfairi ENSETEG00000006101
choloepus_hoffmanni ENSCHOG00000005169
dasypus_novemcinctus ENSDNOG00000003643
xenopus_tropicalis ENSXETG00000025900
latimeria_chalumnae ENSLACG00000017797
takifugu_rubripes ENSTRUG00000004483
periophthalmus_magnuspinnatus ENSPMGG00000001775
cynoglossus_semilaevis ENSCSEG00000009389
hippocampus_comes ENSHCOG00000018363
kryptolebias_marmoratus ENSKMAG00000016178
xiphophorus_maculatus ENSXMAG00000014780
xiphophorus_couchianus ENSXCOG00000004389
gambusia_affinis ENSGAFG00000018049
poecilia_formosa ENSPFOG00000017888
poecilia_mexicana ENSPMEG00000024468
poecilia_latipinna ENSPLAG00000018399
poecilia_reticulata ENSPREG00000009316
fundulus_heteroclitus ENSFHEG00000005199
cyprinodon_variegatus ENSCVAG00000021518
amphilophus_citrinellus ENSACIG00000019459
oryzias_latipes_asm223471v1 ENSORLG00020002503
oryzias_latipes_asm223467v1 ENSORLG00000029032
oryzias_latipes_asm223469v1 ENSORLG00015022534
oryzias_melastigma ENSOMEG00000022233
scophthalmus_maximus ENSSMAG00000009815
monopterus_albus ENSMALG00000020495
mastacembelus_armatus ENSMAMG00000000167
anabas_testudineus ENSATEG00000020767
mola_mola ENSMMOG00000009068
tetraodon_nigroviridis ENSTNIG00000018670
astatotilapia_calliptera ENSACLG00000027471
maylandia_zebra ENSMZEG00005011157
haplochromis_burtoni ENSHBUG00000013059
pundamilia_nyererei ENSPNYG00000022565
neolamprologus_brichardi ENSNBRG00000003686
oreochromis_niloticus ENSONIG00000019628
gasterosteus_aculeatus ENSGACG00000012334
amphiprion_percula ENSAPEG00000007678
amphiprion_ocellaris ENSAOCG00000013784
acanthochromis_polyacanthus ENSAPOG00000017842
stegastes_partitus ENSSPAG00000011064
labrus_bergylta ENSLBEG00000009518
seriola_dumerili ENSSDUG00000018090
seriola_lalandi_dorsalis ENSSLDG00000010255
gadus_morhua ENSGMOG00000014029
esox_lucius ENSELUG00000021777
pygocentrus_nattereri ENSPNAG00000013208
astyanax_mexicanus ENSAMXG00000037468
ictalurus_punctatus ENSIPUG00000002018
danio_rerio ENSDARG00000039270
scleropages_formosus ENSSFOG00015003372
scleropages_formosus ENSSFOG00015007174
paramormyrops_kingsleyae ENSPKIG00000022396
lepisosteus_oculatus ENSLOCG00000014187
petromyzon_marinus ENSPMAG00000003359
eptatretus_burgeri ENSEBUG00000005043
ciona_intestinalis ENSCING00000007147
ciona_savignyi ENSCSAVG00000003705
drosophila_melanogaster FBgn0264751
poecilia_formosa ENSPFOG00000014829
poecilia_mexicana ENSPMEG00000024052
poecilia_latipinna ENSPLAG00000001036
poecilia_reticulata ENSPREG00000008973
gambusia_affinis ENSGAFG00000018143
xiphophorus_maculatus ENSXMAG00000009206
xiphophorus_couchianus ENSXCOG00000016684
cyprinodon_variegatus ENSCVAG00000013453
fundulus_heteroclitus ENSFHEG00000005824
kryptolebias_marmoratus ENSKMAG00000018341
oryzias_latipes_asm223469v1 ENSORLG00015019748
oryzias_latipes_asm223467v1 ENSORLG00000004536
oryzias_latipes_asm223471v1 ENSORLG00020006609
oryzias_melastigma ENSOMEG00000023797
cynoglossus_semilaevis ENSCSEG00000021278
labrus_bergylta ENSLBEG00000023313
gasterosteus_aculeatus ENSGACG00000014177
scophthalmus_maximus ENSSMAG00000006103
monopterus_albus ENSMALG00000004232
mastacembelus_armatus ENSMAMG00000001593
anabas_testudineus ENSATEG00000003207
seriola_lalandi_dorsalis ENSSLDG00000009194
seriola_dumerili ENSSDUG00000018035
astatotilapia_calliptera ENSACLG00000004143
maylandia_zebra ENSMZEG00005022590
pundamilia_nyererei ENSPNYG00000009438
haplochromis_burtoni ENSHBUG00000002654
neolamprologus_brichardi ENSNBRG00000016415
oreochromis_niloticus ENSONIG00000001291
amphilophus_citrinellus ENSACIG00000012222
amphiprion_percula ENSAPEG00000016849
amphiprion_ocellaris ENSAOCG00000018081
acanthochromis_polyacanthus ENSAPOG00000023889
stegastes_partitus ENSSPAG00000011391
mola_mola ENSMMOG00000020475
tetraodon_nigroviridis ENSTNIG00000011683
periophthalmus_magnuspinnatus ENSPMGG00000000718
hippocampus_comes ENSHCOG00000017506
gadus_morhua ENSGMOG00000005275
esox_lucius ENSELUG00000019895
pygocentrus_nattereri ENSPNAG00000016229
astyanax_mexicanus ENSAMXG00000005255
danio_rerio ENSDARG00000053070
scleropages_formosus ENSSFOG00015004351
paramormyrops_kingsleyae ENSPKIG00000004821
lepisosteus_oculatus ENSLOCG00000012271
gallus_gallus ENSGALG00000001107
coturnix_japonica ENSCJPG00005018999
meleagris_gallopavo ENSMGAG00000000680
numida_meleagris ENSNMEG00000004256
lonchura_striata_domestica ENSLSDG00000003839
taeniopygia_guttata ENSTGUG00000002011
serinus_canaria ENSSCAG00000008656
ficedula_albicollis ENSFALG00000007610
zonotrichia_albicollis ENSZALG00000017304
parus_major ENSPMJG00000002975
lepidothrix_coronata ENSLCOG00000002391
manacus_vitellinus ENSMVIG00005004435
calidris_pugnax ENSCPUG00000011082
melopsittacus_undulatus ENSMUNG00000009958
apteryx_owenii ENSAOWG00000009875
apteryx_haastii ENSAHAG00000016187
apteryx_rowi ENSARWG00000017543
dromaius_novaehollandiae ENSDNVG00000004512
anser_brachyrhynchus ENSABRG00000013436
crocodylus_porosus ENSCPRG00005001143
chrysemys_picta_bellii ENSCPBG00000018631
chelonoidis_abingdonii ENSCABG00000002508
pelodiscus_sinensis ENSPSIG00000003358
anolis_carolinensis ENSACAG00000016728
pogona_vitticeps ENSPVIG00000018768
notechis_scutatus ENSNSUG00000010209
salvator_merianae ENSSMRG00000007344
dasypus_novemcinctus ENSDNOG00000002564
procavia_capensis ENSPCAG00000002277
monodelphis_domestica ENSMODG00000011089
sarcophilus_harrisii ENSSHAG00000014026
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013395
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007200
fukomys_damarensis ENSFDAG00000017841
chinchilla_lanigera ENSCLAG00000011197
cavia_porcellus ENSCPOG00000004310
marmota_marmota_marmota ENSMMMG00000001471
ictidomys_tridecemlineatus ENSSTOG00000016069
urocitellus_parryii ENSUPAG00010000683
spermophilus_dauricus ENSSDAG00000022426
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022602
cricetulus_griseus_crigri-picr ENSCGRG00015024531
mesocricetus_auratus ENSMAUG00000020222
microtus_ochrogaster ENSMOCG00000013774
peromyscus_maniculatus_bairdii ENSPEMG00000015790
mus_spicilegus ENSMSIG00000027403
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020946
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018127
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017284
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018414
rattus_norvegicus ENSRNOG00000003506
meriones_unguiculatus ENSMUGG00000003020
jaculus_jaculus ENSJJAG00000015324
dipodomys_ordii ENSDORG00000001596
propithecus_coquereli ENSPCOG00000018690
prolemur_simus ENSPSMG00000007792
theropithecus_gelada ENSTGEG00000018739
papio_anubis ENSPANG00000021202
mandrillus_leucophaeus ENSMLEG00000013541
cercocebus_atys ENSCATG00000030385
macaca_fascicularis ENSMFAG00000003171
macaca_nemestrina ENSMNEG00000025057
macaca_mulatta ENSMMUG00000018689
chlorocebus_sabaeus ENSCSAG00000003738
pongo_abelii ENSPPYG00000008290
saimiri_boliviensis_boliviensis ENSSBOG00000026651
cebus_capucinus_imitator ENSCCAG00000032862
aotus_nancymaae ENSANAG00000034978
callithrix_jacchus ENSCJAG00000020030
rhinopithecus_roxellana ENSRROG00000032429
rhinopithecus_bieti ENSRBIG00000036598
piliocolobus_tephrosceles ENSPTEG00000022696
colobus_angolensis_palliatus ENSCANG00000032245
pan_paniscus ENSPPAG00000004563
pan_troglodytes ENSPTRG00000009323
gorilla_gorilla ENSGGOG00000001255
homo_sapiens ENSG00000108433
homo_sapiens ENSG00000262633
pan_troglodytes ENSPTRG00000040482
nomascus_leucogenys ENSNLEG00000004922
carlito_syrichta ENSTSYG00000004441
nannospalax_galili ENSNGAG00000000195
octodon_degus ENSODEG00000006087
oryctolagus_cuniculus ENSOCUG00000003119
nannospalax_galili ENSNGAG00000000594
bos_mutus ENSBMUG00000001794
bos_taurus ENSBTAG00000015958
bison_bison_bison ENSBBBG00000005082
ovis_aries ENSOARG00000010725
capra_hircus ENSCHIG00000015990
equus_caballus ENSECAG00000015214
neovison_vison ENSNVIG00000022940
mustela_putorius_furo ENSMPUG00000008310
ursus_americanus ENSUAMG00000027274
ursus_maritimus ENSUMAG00000015432
ailuropoda_melanoleuca ENSAMEG00000004285
canis_lupus_familiaris ENSCAFG00000013419
vulpes_vulpes ENSVVUG00000005103
panthera_pardus ENSPPRG00000005254
panthera_tigris_altaica ENSPTIG00000008479
felis_catus ENSFCAG00000035707
sus_scrofa ENSSSCG00000030183
canis_lupus_dingo ENSCAFG00020026837
equus_asinus_asinus ENSEASG00005010558
myotis_lucifugus ENSMLUG00000002709
loxodonta_africana ENSLAFG00000015660
tupaia_belangeri ENSTBEG00000001598
ochotona_princeps ENSOPRG00000015635
otolemur_garnettii ENSOGAG00000006123
microcebus_murinus ENSMICG00000010683
vicugna_pacos ENSVPAG00000009295
tursiops_truncatus ENSTTRG00000003698
phascolarctos_cinereus ENSPCIG00000019627
latimeria_chalumnae ENSLACG00000003069
petromyzon_marinus ENSPMAG00000005750
ciona_intestinalis ENSCING00000009600
ciona_savignyi ENSCSAVG00000005679
saccharomyces_cerevisiae_strain_s288c YMR197C
