scophthalmus_maximus ENSSMAG00000005384
sphenodon_punctatus ENSSPUG00000012579
phascolarctos_cinereus ENSPCIG00000018724
notamacropus_eugenii ENSMEUG00000004231
monodelphis_domestica ENSMODG00000018392
chlorocebus_sabaeus ENSCSAG00000008457
macaca_nemestrina ENSMNEG00000034724
pongo_abelii ENSPPYG00000014457
tupaia_belangeri ENSTBEG00000016147
oryctolagus_cuniculus ENSOCUG00000012777
ochotona_princeps ENSOPRG00000008227
ursus_maritimus ENSUMAG00000003386
mustela_putorius_furo ENSMPUG00000004097
vulpes_vulpes ENSVVUG00000007483
myotis_lucifugus ENSMLUG00000010702
pan_troglodytes ENSPTRG00000015797
pan_paniscus ENSPPAG00000040057
homo_sapiens ENSG00000186001
gorilla_gorilla ENSGGOG00000012799
nomascus_leucogenys ENSNLEG00000015571
colobus_angolensis_palliatus ENSCANG00000023118
piliocolobus_tephrosceles ENSPTEG00000027551
rhinopithecus_bieti ENSRBIG00000034889
rhinopithecus_roxellana ENSRROG00000045445
papio_anubis ENSPANG00000025311
theropithecus_gelada ENSTGEG00000027392
cercocebus_atys ENSCATG00000042245
macaca_mulatta ENSMMUG00000000184
macaca_fascicularis ENSMFAG00000045169
cebus_capucinus_imitator ENSCCAG00000035920
saimiri_boliviensis_boliviensis ENSSBOG00000031470
callithrix_jacchus ENSCJAG00000016506
aotus_nancymaae ENSANAG00000025267
carlito_syrichta ENSTSYG00000005321
microcebus_murinus ENSMICG00000049503
prolemur_simus ENSPSMG00000006748
propithecus_coquereli ENSPCOG00000014044
otolemur_garnettii ENSOGAG00000007009
microtus_ochrogaster ENSMOCG00000001453
peromyscus_maniculatus_bairdii ENSPEMG00000010241
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016114
cricetulus_griseus_crigri-picr ENSCGRG00015021087
cricetulus_griseus_crigri_1.0 ENSCGRG00000014245
mesocricetus_auratus ENSMAUG00000010736
mus_spicilegus ENSMSIG00000010936
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021579
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022801
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020683
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016386
rattus_norvegicus ENSRNOG00000001774
meriones_unguiculatus ENSMUGG00000017525
nannospalax_galili ENSNGAG00000016372
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019171
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018343
fukomys_damarensis ENSFDAG00000016858
chinchilla_lanigera ENSCLAG00000015543
octodon_degus ENSODEG00000012839
cavia_porcellus ENSCPOG00000011465
dipodomys_ordii ENSDORG00000003570
urocitellus_parryii ENSUPAG00010021703
spermophilus_dauricus ENSSDAG00000003232
ictidomys_tridecemlineatus ENSSTOG00000008279
marmota_marmota_marmota ENSMMMG00000008714
ursus_americanus ENSUAMG00000021784
ailuropoda_melanoleuca ENSAMEG00000004100
canis_lupus_familiaris ENSCAFG00000012735
canis_lupus_dingo ENSCAFG00020003278
neovison_vison ENSNVIG00000012304
panthera_pardus ENSPPRG00000013653
panthera_tigris_altaica ENSPTIG00000003598
felis_catus ENSFCAG00000029889
pteropus_vampyrus ENSPVAG00000016446
bos_taurus ENSBTAG00000032839
bos_mutus ENSBMUG00000025235
bison_bison_bison ENSBBBG00000011105
capra_hircus ENSCHIG00000025525
ovis_aries ENSOARG00000020271
tursiops_truncatus ENSTTRG00000016289
sus_scrofa ENSSSCG00000011854
vicugna_pacos ENSVPAG00000003855
equus_caballus ENSECAG00000023846
equus_asinus_asinus ENSEASG00005006808
sorex_araneus ENSSARG00000005365
dasypus_novemcinctus ENSDNOG00000001253
choloepus_hoffmanni ENSCHOG00000012282
loxodonta_africana ENSLAFG00000001381
procavia_capensis ENSPCAG00000016426
echinops_telfairi ENSETEG00000016350
erinaceus_europaeus ENSEEUG00000008007
ornithorhynchus_anatinus ENSOANG00000014285
xenopus_tropicalis ENSXETG00000014298
latimeria_chalumnae ENSLACG00000004912
pogona_vitticeps ENSPVIG00000011321
anolis_carolinensis ENSACAG00000002098
salvator_merianae ENSSMRG00000001255
sphenodon_punctatus ENSSPUG00000013449
pelodiscus_sinensis ENSPSIG00000005748
coturnix_japonica ENSCJPG00005002479
latimeria_chalumnae ENSLACG00000000928
petromyzon_marinus ENSPMAG00000006262
eptatretus_burgeri ENSEBUG00000013253
eptatretus_burgeri ENSEBUG00000001282
drosophila_melanogaster FBgn0032633
