labrus_bergylta ENSLBEG00000005529
bison_bison_bison ENSBBBG00000016599
ovis_aries ENSOARG00000015392
capra_hircus ENSCHIG00000022997
sorex_araneus ENSSARG00000010661
erinaceus_europaeus ENSEEUG00000007491
chinchilla_lanigera ENSCLAG00000006070
cavia_porcellus ENSCPOG00000023425
fukomys_damarensis ENSFDAG00000007323
ictidomys_tridecemlineatus ENSSTOG00000028680
spermophilus_dauricus ENSSDAG00000004202
spermophilus_dauricus ENSSDAG00000002263
urocitellus_parryii ENSUPAG00010006909
marmota_marmota_marmota ENSMMMG00000015436
oryctolagus_cuniculus ENSOCUG00000013801
microcebus_murinus ENSMICG00000013801
prolemur_simus ENSPSMG00000025703
propithecus_coquereli ENSPCOG00000019094
otolemur_garnettii ENSOGAG00000000686
pan_troglodytes ENSPTRG00000008078
pan_paniscus ENSPPAG00000041075
gorilla_gorilla ENSGGOG00000010926
homo_sapiens ENSG00000171241
pongo_abelii ENSPPYG00000007733
nomascus_leucogenys ENSNLEG00000028098
macaca_mulatta ENSMMUG00000012376
macaca_nemestrina ENSMNEG00000029402
macaca_fascicularis ENSMFAG00000036653
chlorocebus_sabaeus ENSCSAG00000005573
theropithecus_gelada ENSTGEG00000018846
mandrillus_leucophaeus ENSMLEG00000030713
cercocebus_atys ENSCATG00000032037
papio_anubis ENSPANG00000019950
piliocolobus_tephrosceles ENSPTEG00000021446
colobus_angolensis_palliatus ENSCANG00000039422
rhinopithecus_roxellana ENSRROG00000044250
rhinopithecus_bieti ENSRBIG00000017552
saimiri_boliviensis_boliviensis ENSSBOG00000032502
cebus_capucinus_imitator ENSCCAG00000030076
callithrix_jacchus ENSCJAG00000018944
aotus_nancymaae ENSANAG00000019829
tupaia_belangeri ENSTBEG00000012794
loxodonta_africana ENSLAFG00000030123
echinops_telfairi ENSETEG00000011747
choloepus_hoffmanni ENSCHOG00000009777
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031911
mus_spicilegus ENSMSIG00000031711
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022322
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030802
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021264
rattus_norvegicus ENSRNOG00000053026
meriones_unguiculatus ENSMUGG00000014095
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009318
cricetulus_griseus_crigri_1.0 ENSCGRG00000000608
cricetulus_griseus_crigri-picr ENSCGRG00015025067
mesocricetus_auratus ENSMAUG00000019669
microtus_ochrogaster ENSMOCG00000007424
peromyscus_maniculatus_bairdii ENSPEMG00000018747
nannospalax_galili ENSNGAG00000015209
jaculus_jaculus ENSJJAG00000019699
ornithorhynchus_anatinus ENSOANG00000005202
latimeria_chalumnae ENSLACG00000008764
paramormyrops_kingsleyae ENSPKIG00000004554
scleropages_formosus ENSSFOG00015014455
pygocentrus_nattereri ENSPNAG00000025242
ictalurus_punctatus ENSIPUG00000013639
lepisosteus_oculatus ENSLOCG00000005539
eptatretus_burgeri ENSEBUG00000003192
