parus_major ENSPMJG00000017753
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017606
fukomys_damarensis ENSFDAG00000016610
cavia_aperea ENSCAPG00000013417
mesocricetus_auratus ENSMAUG00000019610
oryctolagus_cuniculus ENSOCUG00000021361
ochotona_princeps ENSOPRG00000013237
tupaia_belangeri ENSTBEG00000010078
papio_anubis ENSPANG00000022732
theropithecus_gelada ENSTGEG00000000491
mandrillus_leucophaeus ENSMLEG00000041968
cercocebus_atys ENSCATG00000043447
macaca_nemestrina ENSMNEG00000037328
macaca_fascicularis ENSMFAG00000032463
chlorocebus_sabaeus ENSCSAG00000016392
rhinopithecus_bieti ENSRBIG00000040232
rhinopithecus_roxellana ENSRROG00000040746
piliocolobus_tephrosceles ENSPTEG00000026914
colobus_angolensis_palliatus ENSCANG00000031125
macaca_mulatta ENSMMUG00000018520
pongo_abelii ENSPPYG00000018424
nomascus_leucogenys ENSNLEG00000015671
pan_paniscus ENSPPAG00000037870
pan_troglodytes ENSPTRG00000020062
homo_sapiens ENSG00000120913
gorilla_gorilla ENSGGOG00000002417
cebus_capucinus_imitator ENSCCAG00000038057
callithrix_jacchus ENSCJAG00000020226
saimiri_boliviensis_boliviensis ENSSBOG00000019060
aotus_nancymaae ENSANAG00000037493
carlito_syrichta ENSTSYG00000026166
prolemur_simus ENSPSMG00000006490
microcebus_murinus ENSMICG00000003919
propithecus_coquereli ENSPCOG00000028327
otolemur_garnettii ENSOGAG00000010575
bos_mutus ENSBMUG00000013940
bos_taurus ENSBTAG00000007369
bison_bison_bison ENSBBBG00000014228
ovis_aries ENSOARG00000010264
ovis_aries ENSOARG00000002086
capra_hircus ENSCHIG00000013684
tursiops_truncatus ENSTTRG00000012750
sus_scrofa ENSSSCG00000009625
vicugna_pacos ENSVPAG00000007654
equus_asinus_asinus ENSEASG00005018800
equus_caballus ENSECAG00000019910
pteropus_vampyrus ENSPVAG00000006185
myotis_lucifugus ENSMLUG00000007918
ursus_maritimus ENSUMAG00000004787
ursus_americanus ENSUAMG00000024915
ailuropoda_melanoleuca ENSAMEG00000003082
neovison_vison ENSNVIG00000023477
mustela_putorius_furo ENSMPUG00000003539
canis_lupus_dingo ENSCAFG00020012938
canis_lupus_familiaris ENSCAFG00000009329
vulpes_vulpes ENSVVUG00000005161
panthera_pardus ENSPPRG00000009469
panthera_tigris_altaica ENSPTIG00000010673
felis_catus ENSFCAG00000005664
erinaceus_europaeus ENSEEUG00000007006
loxodonta_africana ENSLAFG00000018454
procavia_capensis ENSPCAG00000007186
phascolarctos_cinereus ENSPCIG00000005839
notamacropus_eugenii ENSMEUG00000014914
sarcophilus_harrisii ENSSHAG00000018576
monodelphis_domestica ENSMODG00000009355
ornithorhynchus_anatinus ENSOANG00000010783
latimeria_chalumnae ENSLACG00000010398
fundulus_heteroclitus ENSFHEG00000020061
cyprinodon_variegatus ENSCVAG00000020546
poecilia_formosa ENSPFOG00000012397
poecilia_mexicana ENSPMEG00000008222
poecilia_latipinna ENSPLAG00000008347
poecilia_reticulata ENSPREG00000007367
gambusia_affinis ENSGAFG00000010174
xiphophorus_maculatus ENSXMAG00000021313
xiphophorus_couchianus ENSXCOG00000015906
oryzias_latipes_asm223471v1 ENSORLG00020005852
oryzias_latipes_asm223467v1 ENSORLG00000011431
oryzias_latipes_asm223469v1 ENSORLG00015020611
oryzias_melastigma ENSOMEG00000009903
cynoglossus_semilaevis ENSCSEG00000012328
labrus_bergylta ENSLBEG00000003656
monopterus_albus ENSMALG00000003121
gasterosteus_aculeatus ENSGACG00000011056
kryptolebias_marmoratus ENSKMAG00000005364
anabas_testudineus ENSATEG00000023207
mastacembelus_armatus ENSMAMG00000009137
seriola_dumerili ENSSDUG00000020532
seriola_lalandi_dorsalis ENSSLDG00000009399
scophthalmus_maximus ENSSMAG00000006512
amphiprion_ocellaris ENSAOCG00000019004
amphiprion_percula ENSAPEG00000014081
acanthochromis_polyacanthus ENSAPOG00000012013
stegastes_partitus ENSSPAG00000023344
maylandia_zebra ENSMZEG00005011631
astatotilapia_calliptera ENSACLG00000009455
pundamilia_nyererei ENSPNYG00000016014
haplochromis_burtoni ENSHBUG00000012452
neolamprologus_brichardi ENSNBRG00000021827
oreochromis_niloticus ENSONIG00000011656
amphilophus_citrinellus ENSACIG00000006231
mola_mola ENSMMOG00000002351
hippocampus_comes ENSHCOG00000002369
periophthalmus_magnuspinnatus ENSPMGG00000011854
gadus_morhua ENSGMOG00000006149
esox_lucius ENSELUG00000017277
astyanax_mexicanus ENSAMXG00000032208
pygocentrus_nattereri ENSPNAG00000018080
ictalurus_punctatus ENSIPUG00000009855
danio_rerio ENSDARG00000069956
scleropages_formosus ENSSFOG00015010824
paramormyrops_kingsleyae ENSPKIG00000007068
paramormyrops_kingsleyae ENSPKIG00000020534
scleropages_formosus ENSSFOG00015005626
lepisosteus_oculatus ENSLOCG00000014946
