loxodonta_africana ENSLAFG00000014495
rhinopithecus_bieti ENSRBIG00000000493
colobus_angolensis_palliatus ENSCANG00000043187
piliocolobus_tephrosceles ENSPTEG00000022659
cebus_capucinus_imitator ENSCCAG00000008595
callithrix_jacchus ENSCJAG00000020501
saimiri_boliviensis_boliviensis ENSSBOG00000012727
aotus_nancymaae ENSANAG00000021588
sorex_araneus ENSSARG00000011826
carlito_syrichta ENSTSYG00000003059
dasypus_novemcinctus ENSDNOG00000001915
myotis_lucifugus ENSMLUG00000002334
phascolarctos_cinereus ENSPCIG00000023455
sarcophilus_harrisii ENSSHAG00000007534
monodelphis_domestica ENSMODG00000018501
anser_brachyrhynchus ENSABRG00000007049
anas_platyrhynchos_platyrhynchos ENSAPLG00000009033
meleagris_gallopavo ENSMGAG00000003434
coturnix_japonica ENSCJPG00005004022
gallus_gallus ENSGALG00000008401
numida_meleagris ENSNMEG00000001272
calidris_pygmaea ENSCPGG00000013162
calidris_pugnax ENSCPUG00000015934
melopsittacus_undulatus ENSMUNG00000005983
ficedula_albicollis ENSFALG00000011684
cyanistes_caeruleus ENSCCEG00000004181
dromaius_novaehollandiae ENSDNVG00000007143
nothoprocta_perdicaria ENSNPEG00000015490
apteryx_owenii ENSAOWG00000013970
apteryx_rowi ENSARWG00000000969
apteryx_haastii ENSAHAG00000016669
crocodylus_porosus ENSCPRG00005002105
chelonoidis_abingdonii ENSCABG00000015601
gopherus_agassizii ENSGAGG00000008241
chrysemys_picta_bellii ENSCPBG00000019236
pogona_vitticeps ENSPVIG00000021916
salvator_merianae ENSSMRG00000009481
sphenodon_punctatus ENSSPUG00000001700
junco_hyemalis ENSJHYG00000017402
serinus_canaria ENSSCAG00000012385
anolis_carolinensis ENSACAG00000027736
ornithorhynchus_anatinus ENSOANG00000015463
notechis_scutatus ENSNSUG00000003493
xenopus_tropicalis ENSXETG00000018158
latimeria_chalumnae ENSLACG00000011330
gasterosteus_aculeatus ENSGACG00000019346
labrus_bergylta ENSLBEG00000027835
amphiprion_ocellaris ENSAOCG00000021162
acanthochromis_polyacanthus ENSAPOG00000005064
anabas_testudineus ENSATEG00000000549
cynoglossus_semilaevis ENSCSEG00000016401
esox_lucius ENSELUG00000005142
astyanax_mexicanus ENSAMXG00000035244
danio_rerio ENSDARG00000045765
scleropages_formosus ENSSFOG00015023883
gadus_morhua ENSGMOG00000002512
gadus_morhua ENSGMOG00000002828
fundulus_heteroclitus ENSFHEG00000014850
cyprinodon_variegatus ENSCVAG00000003056
poecilia_mexicana ENSPMEG00000005811
poecilia_reticulata ENSPREG00000017111
xiphophorus_couchianus ENSXCOG00000002918
xiphophorus_maculatus ENSXMAG00000005180
gambusia_affinis ENSGAFG00000020019
oryzias_melastigma ENSOMEG00000016759
astatotilapia_calliptera ENSACLG00000013222
haplochromis_burtoni ENSHBUG00000002993
oreochromis_niloticus ENSONIG00000011962
amphilophus_citrinellus ENSACIG00000024447
amphiprion_percula ENSAPEG00000023022
amphiprion_ocellaris ENSAOCG00000021282
acanthochromis_polyacanthus ENSAPOG00000005017
monopterus_albus ENSMALG00000013263
mastacembelus_armatus ENSMAMG00000023399
anabas_testudineus ENSATEG00000000559
anabas_testudineus ENSATEG00000000599
seriola_dumerili ENSSDUG00000017988
seriola_lalandi_dorsalis ENSSLDG00000007652
esox_lucius ENSELUG00000005082
pygocentrus_nattereri ENSPNAG00000029784
astyanax_mexicanus ENSAMXG00000030012
ictalurus_punctatus ENSIPUG00000018238
danio_rerio ENSDARG00000079698
scleropages_formosus ENSSFOG00015023880
paramormyrops_kingsleyae ENSPKIG00000006016
scleropages_formosus ENSSFOG00015023879
paramormyrops_kingsleyae ENSPKIG00000006056
pygocentrus_nattereri ENSPNAG00000023724
ictalurus_punctatus ENSIPUG00000010393
danio_rerio ENSDARG00000089833
takifugu_rubripes ENSTRUG00000023928
tetraodon_nigroviridis ENSTNIG00000016007
mola_mola ENSMMOG00000012074
labrus_bergylta ENSLBEG00000010349
amphiprion_ocellaris ENSAOCG00000021904
amphiprion_percula ENSAPEG00000003486
acanthochromis_polyacanthus ENSAPOG00000014277
stegastes_partitus ENSSPAG00000012604
oryzias_melastigma ENSOMEG00000011447
fundulus_heteroclitus ENSFHEG00000006982
astatotilapia_calliptera ENSACLG00000002808
maylandia_zebra ENSMZEG00005007096
haplochromis_burtoni ENSHBUG00000005861
neolamprologus_brichardi ENSNBRG00000021390
oreochromis_niloticus ENSONIG00000008630
amphilophus_citrinellus ENSACIG00000019504
mastacembelus_armatus ENSMAMG00000023205
anabas_testudineus ENSATEG00000017329
seriola_dumerili ENSSDUG00000022567
seriola_lalandi_dorsalis ENSSLDG00000011026
scophthalmus_maximus ENSSMAG00000008859
periophthalmus_magnuspinnatus ENSPMGG00000005710
lepisosteus_oculatus ENSLOCG00000015647
