pan_paniscus ENSPPAG00000041725
tupaia_belangeri ENSTBEG00000003642
ursus_americanus ENSUAMG00000008161
ursus_maritimus ENSUMAG00000016984
ailuropoda_melanoleuca ENSAMEG00000013242
mustela_putorius_furo ENSMPUG00000015040
neovison_vison ENSNVIG00000000094
canis_lupus_dingo ENSCAFG00020002696
canis_lupus_familiaris ENSCAFG00000018140
vulpes_vulpes ENSVVUG00000019409
panthera_tigris_altaica ENSPTIG00000011888
panthera_pardus ENSPPRG00000003823
felis_catus ENSFCAG00000023503
tursiops_truncatus ENSTTRG00000008914
vicugna_pacos ENSVPAG00000001975
bison_bison_bison ENSBBBG00000003311
bos_mutus ENSBMUG00000005505
bos_taurus ENSBTAG00000014677
capra_hircus ENSCHIG00000019766
ovis_aries ENSOARG00000001996
capra_hircus ENSCHIG00000017939
bos_mutus ENSBMUG00000006306
sus_scrofa ENSSSCG00000025775
pteropus_vampyrus ENSPVAG00000010453
myotis_lucifugus ENSMLUG00000014798
equus_caballus ENSECAG00000025118
equus_asinus_asinus ENSEASG00005000173
erinaceus_europaeus ENSEEUG00000001547
choloepus_hoffmanni ENSCHOG00000003460
choloepus_hoffmanni ENSCHOG00000012286
dasypus_novemcinctus ENSDNOG00000025422
loxodonta_africana ENSLAFG00000030107
procavia_capensis ENSPCAG00000005416
echinops_telfairi ENSETEG00000001870
sorex_araneus ENSSARG00000010850
phascolarctos_cinereus ENSPCIG00000017755
notamacropus_eugenii ENSMEUG00000001911
sarcophilus_harrisii ENSSHAG00000012961
monodelphis_domestica ENSMODG00000002560
ornithorhynchus_anatinus ENSOANG00000011505
pogona_vitticeps ENSPVIG00000021345
anolis_carolinensis ENSACAG00000014400
notechis_scutatus ENSNSUG00000013487
salvator_merianae ENSSMRG00000014256
sphenodon_punctatus ENSSPUG00000000459
apteryx_haastii ENSAHAG00000009929
apteryx_owenii ENSAOWG00000014271
apteryx_rowi ENSARWG00000007396
dromaius_novaehollandiae ENSDNVG00000000147
nothoprocta_perdicaria ENSNPEG00000010552
anser_brachyrhynchus ENSABRG00000018526
anas_platyrhynchos_platyrhynchos ENSAPLG00000008896
gallus_gallus ENSGALG00000005452
meleagris_gallopavo ENSMGAG00000008038
coturnix_japonica ENSCJPG00005018463
numida_meleagris ENSNMEG00000009998
manacus_vitellinus ENSMVIG00005019384
lepidothrix_coronata ENSLCOG00000010352
taeniopygia_guttata ENSTGUG00000008238
taeniopygia_guttata ENSTGUG00000017043
lonchura_striata_domestica ENSLSDG00000012995
zonotrichia_albicollis ENSZALG00000014179
junco_hyemalis ENSJHYG00000014715
serinus_canaria ENSSCAG00000011408
ficedula_albicollis ENSFALG00000005233
cyanistes_caeruleus ENSCCEG00000020518
parus_major ENSPMJG00000019851
melopsittacus_undulatus ENSMUNG00000004710
calidris_pygmaea ENSCPGG00000015989
calidris_pugnax ENSCPUG00000011825
crocodylus_porosus ENSCPRG00005010368
gopherus_agassizii ENSGAGG00000009692
chelonoidis_abingdonii ENSCABG00000015903
chrysemys_picta_bellii ENSCPBG00000009751
pelodiscus_sinensis ENSPSIG00000010920
xenopus_tropicalis ENSXETG00000008953
latimeria_chalumnae ENSLACG00000011233
fundulus_heteroclitus ENSFHEG00000013897
cyprinodon_variegatus ENSCVAG00000018468
poecilia_mexicana ENSPMEG00000020348
poecilia_latipinna ENSPLAG00000017760
poecilia_formosa ENSPFOG00000008916
poecilia_reticulata ENSPREG00000009214
gambusia_affinis ENSGAFG00000012626
xiphophorus_maculatus ENSXMAG00000011832
xiphophorus_couchianus ENSXCOG00000009550
kryptolebias_marmoratus ENSKMAG00000019519
oryzias_latipes_asm223467v1 ENSORLG00000004489
oryzias_latipes_asm223469v1 ENSORLG00015014669
oryzias_latipes_asm223471v1 ENSORLG00020000242
oryzias_melastigma ENSOMEG00000000975
astatotilapia_calliptera ENSACLG00000005226
astatotilapia_calliptera ENSACLG00000004918
maylandia_zebra ENSMZEG00005008149
haplochromis_burtoni ENSHBUG00000016319
pundamilia_nyererei ENSPNYG00000017355
neolamprologus_brichardi ENSNBRG00000019857
oreochromis_niloticus ENSONIG00000013165
amphilophus_citrinellus ENSACIG00000008479
tetraodon_nigroviridis ENSTNIG00000016227
takifugu_rubripes ENSTRUG00000004933
labrus_bergylta ENSLBEG00000026167
gasterosteus_aculeatus ENSGACG00000011119
amphiprion_ocellaris ENSAOCG00000005295
amphiprion_percula ENSAPEG00000010194
acanthochromis_polyacanthus ENSAPOG00000002997
stegastes_partitus ENSSPAG00000017219
monopterus_albus ENSMALG00000016844
mastacembelus_armatus ENSMAMG00000018578
seriola_dumerili ENSSDUG00000011060
seriola_lalandi_dorsalis ENSSLDG00000006949
scophthalmus_maximus ENSSMAG00000004182
mola_mola ENSMMOG00000014379
anabas_testudineus ENSATEG00000022715
cynoglossus_semilaevis ENSCSEG00000012855
periophthalmus_magnuspinnatus ENSPMGG00000013402
hippocampus_comes ENSHCOG00000018758
gadus_morhua ENSGMOG00000016136
esox_lucius ENSELUG00000022045
pygocentrus_nattereri ENSPNAG00000003229
astyanax_mexicanus ENSAMXG00000004036
ictalurus_punctatus ENSIPUG00000017328
danio_rerio ENSDARG00000031562
scleropages_formosus ENSSFOG00015004545
paramormyrops_kingsleyae ENSPKIG00000006873
lepisosteus_oculatus ENSLOCG00000005887
petromyzon_marinus ENSPMAG00000000337
eptatretus_burgeri ENSEBUG00000013293
ciona_savignyi ENSCSAVG00000005367
ciona_intestinalis ENSCING00000001459
drosophila_melanogaster FBgn0263738
