anser_brachyrhynchus ENSABRG00000007072
gadus_morhua ENSGMOG00000006305
fundulus_heteroclitus ENSFHEG00000015009
cyprinodon_variegatus ENSCVAG00000015979
xiphophorus_maculatus ENSXMAG00000005187
xiphophorus_couchianus ENSXCOG00000002934
gambusia_affinis ENSGAFG00000020017
poecilia_reticulata ENSPREG00000017022
poecilia_latipinna ENSPLAG00000008680
poecilia_formosa ENSPFOG00000005276
poecilia_mexicana ENSPMEG00000005926
periophthalmus_magnuspinnatus ENSPMGG00000003893
esox_lucius ENSELUG00000005211
pygocentrus_nattereri ENSPNAG00000029793
astyanax_mexicanus ENSAMXG00000010286
ictalurus_punctatus ENSIPUG00000018277
danio_rerio ENSDARG00000032765
gasterosteus_aculeatus ENSGACG00000004380
labrus_bergylta ENSLBEG00000010330
takifugu_rubripes ENSTRUG00000016882
tetraodon_nigroviridis ENSTNIG00000016006
mola_mola ENSMMOG00000012070
amphiprion_ocellaris ENSAOCG00000021860
amphiprion_percula ENSAPEG00000003520
acanthochromis_polyacanthus ENSAPOG00000014225
stegastes_partitus ENSSPAG00000012615
poecilia_mexicana ENSPMEG00000006944
poecilia_formosa ENSPFOG00000001618
poecilia_latipinna ENSPLAG00000021536
poecilia_reticulata ENSPREG00000007925
xiphophorus_maculatus ENSXMAG00000016906
xiphophorus_couchianus ENSXCOG00000020815
gambusia_affinis ENSGAFG00000015192
cyprinodon_variegatus ENSCVAG00000009213
fundulus_heteroclitus ENSFHEG00000006961
kryptolebias_marmoratus ENSKMAG00000004260
oryzias_latipes_asm223467v1 ENSORLG00000003844
oryzias_latipes_asm223469v1 ENSORLG00015008207
oryzias_latipes_asm223471v1 ENSORLG00020015417
oryzias_melastigma ENSOMEG00000011397
maylandia_zebra ENSMZEG00005007131
astatotilapia_calliptera ENSACLG00000002788
pundamilia_nyererei ENSPNYG00000002745
haplochromis_burtoni ENSHBUG00000005876
neolamprologus_brichardi ENSNBRG00000021333
oreochromis_niloticus ENSONIG00000008633
amphilophus_citrinellus ENSACIG00000019531
mastacembelus_armatus ENSMAMG00000023204
monopterus_albus ENSMALG00000011413
anabas_testudineus ENSATEG00000017353
seriola_dumerili ENSSDUG00000022574
seriola_lalandi_dorsalis ENSSLDG00000011066
scophthalmus_maximus ENSSMAG00000008847
cynoglossus_semilaevis ENSCSEG00000015257
periophthalmus_magnuspinnatus ENSPMGG00000005709
hippocampus_comes ENSHCOG00000011247
gadus_morhua ENSGMOG00000010126
esox_lucius ENSELUG00000008463
paramormyrops_kingsleyae ENSPKIG00000005936
scleropages_formosus ENSSFOG00015023886
lepisosteus_oculatus ENSLOCG00000015644
zonotrichia_albicollis ENSZALG00000000218
eptatretus_burgeri ENSEBUG00000012106
eptatretus_burgeri ENSEBUG00000007687
petromyzon_marinus ENSPMAG00000007542
eptatretus_burgeri ENSEBUG00000011482
eptatretus_burgeri ENSEBUG00000002896
petromyzon_marinus ENSPMAG00000003284
