labrus_bergylta ENSLBEG00000024275
spermophilus_dauricus ENSSDAG00000004355
ictidomys_tridecemlineatus ENSSTOG00000014910
marmota_marmota_marmota ENSMMMG00000019109
urocitellus_parryii ENSUPAG00010014422
castor_canadensis ENSCCNG00000010410
equus_asinus_asinus ENSEASG00005006954
equus_caballus ENSECAG00000007337
myotis_lucifugus ENSMLUG00000023178
myotis_lucifugus ENSMLUG00000005699
myotis_lucifugus ENSMLUG00000024174
pteropus_vampyrus ENSPVAG00000006416
capra_hircus ENSCHIG00000017618
ovis_aries ENSOARG00000013382
bos_mutus ENSBMUG00000007032
bos_taurus ENSBTAG00000015909
bison_bison_bison ENSBBBG00000023188
tursiops_truncatus ENSTTRG00000004006
vicugna_pacos ENSVPAG00000011540
sus_scrofa ENSSSCG00000001810
sorex_araneus ENSSARG00000000560
ursus_maritimus ENSUMAG00000009911
ursus_americanus ENSUAMG00000009525
ailuropoda_melanoleuca ENSAMEG00000014097
canis_lupus_familiaris ENSCAFG00000013011
vulpes_vulpes ENSVVUG00000006066
neovison_vison ENSNVIG00000015829
mustela_putorius_furo ENSMPUG00000015574
panthera_tigris_altaica ENSPTIG00000010986
panthera_pardus ENSPPRG00000009604
felis_catus ENSFCAG00000013602
octodon_degus ENSODEG00000015692
ornithorhynchus_anatinus ENSOANG00000019853
taeniopygia_guttata ENSTGUG00000015441
ornithorhynchus_anatinus ENSOANG00000021077
phascolarctos_cinereus ENSPCIG00000004017
notamacropus_eugenii ENSMEUG00000000142
sarcophilus_harrisii ENSSHAG00000017094
monodelphis_domestica ENSMODG00000019368
chrysemys_picta_bellii ENSCPBG00000017575
gopherus_agassizii ENSGAGG00000021917
pelodiscus_sinensis ENSPSIG00000006401
sphenodon_punctatus ENSSPUG00000010702
sphenodon_punctatus ENSSPUG00000010665
sphenodon_punctatus ENSSPUG00000010693
sphenodon_punctatus ENSSPUG00000010709
sphenodon_punctatus ENSSPUG00000010676
sphenodon_punctatus ENSSPUG00000010686
notechis_scutatus ENSNSUG00000019434
notechis_scutatus ENSNSUG00000019435
pogona_vitticeps ENSPVIG00000024459
anolis_carolinensis ENSACAG00000004519
salvator_merianae ENSSMRG00000022379
chelonoidis_abingdonii ENSCABG00000017280
chelonoidis_abingdonii ENSCABG00000017276
apteryx_owenii ENSAOWG00000003883
apteryx_haastii ENSAHAG00000000125
apteryx_rowi ENSARWG00000012901
ornithorhynchus_anatinus ENSOANG00000029189
calidris_pugnax ENSCPUG00000018431
calidris_pygmaea ENSCPGG00000002817
lonchura_striata_domestica ENSLSDG00000017176
taeniopygia_guttata ENSTGUG00000007621
serinus_canaria ENSSCAG00000005304
zonotrichia_albicollis ENSZALG00000000808
junco_hyemalis ENSJHYG00000009960
ficedula_albicollis ENSFALG00000011280
parus_major ENSPMJG00000000298
cyanistes_caeruleus ENSCCEG00000011599
lepidothrix_coronata ENSLCOG00000015111
manacus_vitellinus ENSMVIG00005014510
melopsittacus_undulatus ENSMUNG00000002991
anser_brachyrhynchus ENSABRG00000001371
anas_platyrhynchos_platyrhynchos ENSAPLG00000003946
gallus_gallus ENSGALG00000005992
meleagris_gallopavo ENSMGAG00000007592
coturnix_japonica ENSCJPG00005020208
numida_meleagris ENSNMEG00000022991
dromaius_novaehollandiae ENSDNVG00000004456
crocodylus_porosus ENSCPRG00005016191
taeniopygia_guttata ENSTGUG00000015989
ornithorhynchus_anatinus ENSOANG00000031277
xenopus_tropicalis ENSXETG00000016104
latimeria_chalumnae ENSLACG00000018003
danio_rerio ENSDARG00000087941
petromyzon_marinus ENSPMAG00000006856
eptatretus_burgeri ENSEBUG00000012777
eptatretus_burgeri ENSEBUG00000010691
