mastacembelus_armatus ENSMAMG00000004774
chlorocebus_sabaeus ENSCSAG00000005489
piliocolobus_tephrosceles ENSPTEG00000028490
colobus_angolensis_palliatus ENSCANG00000004780
rhinopithecus_bieti ENSRBIG00000024824
rhinopithecus_roxellana ENSRROG00000026777
saimiri_boliviensis_boliviensis ENSSBOG00000016673
callithrix_jacchus ENSCJAG00000039101
cebus_capucinus_imitator ENSCCAG00000020121
aotus_nancymaae ENSANAG00000020150
prolemur_simus ENSPSMG00000025677
ovis_aries ENSOARG00000010441
capra_hircus ENSCHIG00000013265
bos_mutus ENSBMUG00000009374
bos_taurus ENSBTAG00000040293
bison_bison_bison ENSBBBG00000011514
vicugna_pacos ENSVPAG00000008826
tursiops_truncatus ENSTTRG00000014075
sus_scrofa ENSSSCG00000026145
ursus_americanus ENSUAMG00000021434
ursus_maritimus ENSUMAG00000017447
ailuropoda_melanoleuca ENSAMEG00000019378
neovison_vison ENSNVIG00000010524
mustela_putorius_furo ENSMPUG00000019963
canis_lupus_familiaris ENSCAFG00000006808
canis_lupus_dingo ENSCAFG00020006408
vulpes_vulpes ENSVVUG00000006961
panthera_pardus ENSPPRG00000014408
panthera_tigris_altaica ENSPTIG00000010538
felis_catus ENSFCAG00000002908
equus_caballus ENSECAG00000021936
equus_asinus_asinus ENSEASG00005013538
myotis_lucifugus ENSMLUG00000000544
sorex_araneus ENSSARG00000010950
dasypus_novemcinctus ENSDNOG00000006294
loxodonta_africana ENSLAFG00000023175
procavia_capensis ENSPCAG00000001732
phascolarctos_cinereus ENSPCIG00000007494
notamacropus_eugenii ENSMEUG00000003165
monodelphis_domestica ENSMODG00000024470
sarcophilus_harrisii ENSSHAG00000014085
ornithorhynchus_anatinus ENSOANG00000011770
calidris_pygmaea ENSCPGG00000003731
calidris_pugnax ENSCPUG00000019322
melopsittacus_undulatus ENSMUNG00000004801
lepidothrix_coronata ENSLCOG00000013046
manacus_vitellinus ENSMVIG00005007588
zonotrichia_albicollis ENSZALG00000013598
junco_hyemalis ENSJHYG00000011088
serinus_canaria ENSSCAG00000003627
taeniopygia_guttata ENSTGUG00000010147
lonchura_striata_domestica ENSLSDG00000015732
cyanistes_caeruleus ENSCCEG00000019565
parus_major ENSPMJG00000010025
ficedula_albicollis ENSFALG00000014372
anser_brachyrhynchus ENSABRG00000017745
anas_platyrhynchos_platyrhynchos ENSAPLG00000011756
gallus_gallus ENSGALG00000007938
meleagris_gallopavo ENSMGAG00000015794
coturnix_japonica ENSCJPG00005010801
numida_meleagris ENSNMEG00000009301
apteryx_haastii ENSAHAG00000011738
apteryx_owenii ENSAOWG00000001531
apteryx_rowi ENSARWG00000002591
dromaius_novaehollandiae ENSDNVG00000002378
nothoprocta_perdicaria ENSNPEG00000011405
crocodylus_porosus ENSCPRG00005011199
chelonoidis_abingdonii ENSCABG00000014610
gopherus_agassizii ENSGAGG00000007564
chrysemys_picta_bellii ENSCPBG00000012546
pelodiscus_sinensis ENSPSIG00000001811
anolis_carolinensis ENSACAG00000005106
pogona_vitticeps ENSPVIG00000017191
notechis_scutatus ENSNSUG00000008968
salvator_merianae ENSSMRG00000004802
xenopus_tropicalis ENSXETG00000007548
latimeria_chalumnae ENSLACG00000004406
