caenorhabditis_elegans_strain_n2 WBGene00010794
taeniopygia_guttata ENSTGUG00000003229
serinus_canaria ENSSCAG00000006369
junco_hyemalis ENSJHYG00000011572
zonotrichia_albicollis ENSZALG00000004184
parus_major ENSPMJG00000005312
cyanistes_caeruleus ENSCCEG00000017610
ficedula_albicollis ENSFALG00000010136
lepidothrix_coronata ENSLCOG00000008913
manacus_vitellinus ENSMVIG00005006589
melopsittacus_undulatus ENSMUNG00000016072
calidris_pygmaea ENSCPGG00000001320
calidris_pugnax ENSCPUG00000013774
apteryx_haastii ENSAHAG00000010073
apteryx_owenii ENSAOWG00000000918
apteryx_rowi ENSARWG00000016284
dromaius_novaehollandiae ENSDNVG00000016542
nothoprocta_perdicaria ENSNPEG00000016101
crocodylus_porosus ENSCPRG00005013648
chelonoidis_abingdonii ENSCABG00000016636
gopherus_agassizii ENSGAGG00000016581
chrysemys_picta_bellii ENSCPBG00000000691
pelodiscus_sinensis ENSPSIG00000007398
sphenodon_punctatus ENSSPUG00000019070
pogona_vitticeps ENSPVIG00000005535
anolis_carolinensis ENSACAG00000015309
salvator_merianae ENSSMRG00000015641
notechis_scutatus ENSNSUG00000019754
phascolarctos_cinereus ENSPCIG00000004942
notamacropus_eugenii ENSMEUG00000002555
sarcophilus_harrisii ENSSHAG00000003939
monodelphis_domestica ENSMODG00000016316
neovison_vison ENSNVIG00000020074
mustela_putorius_furo ENSMPUG00000018242
ursus_americanus ENSUAMG00000010574
ursus_maritimus ENSUMAG00000017525
ailuropoda_melanoleuca ENSAMEG00000013939
canis_lupus_dingo ENSCAFG00020023141
canis_lupus_familiaris ENSCAFG00000003837
vulpes_vulpes ENSVVUG00000020782
panthera_tigris_altaica ENSPTIG00000006763
panthera_pardus ENSPPRG00000018440
felis_catus ENSFCAG00000004477
felis_catus ENSFCAG00000032822
panthera_pardus ENSPPRG00000014837
equus_caballus ENSECAG00000000749
equus_asinus_asinus ENSEASG00005017527
pteropus_vampyrus ENSPVAG00000006974
sus_scrofa ENSSSCG00000015443
vicugna_pacos ENSVPAG00000012499
bos_mutus ENSBMUG00000022994
bos_taurus ENSBTAG00000001908
bison_bison_bison ENSBBBG00000015110
ovis_aries ENSOARG00000007136
capra_hircus ENSCHIG00000024053
tursiops_truncatus ENSTTRG00000003989
erinaceus_europaeus ENSEEUG00000007368
sorex_araneus ENSSARG00000004766
pan_troglodytes ENSPTRG00000019585
pan_paniscus ENSPPAG00000034095
homo_sapiens ENSG00000091140
gorilla_gorilla ENSGGOG00000002567
pongo_abelii ENSPPYG00000017906
nomascus_leucogenys ENSNLEG00000008579
theropithecus_gelada ENSTGEG00000013048
chlorocebus_sabaeus ENSCSAG00000011313
papio_anubis ENSPANG00000025127
macaca_mulatta ENSMMUG00000006564
macaca_fascicularis ENSMFAG00000002432
macaca_nemestrina ENSMNEG00000041398
mandrillus_leucophaeus ENSMLEG00000030000
cercocebus_atys ENSCATG00000032210
rhinopithecus_roxellana ENSRROG00000040535
rhinopithecus_bieti ENSRBIG00000032262
colobus_angolensis_palliatus ENSCANG00000033998
piliocolobus_tephrosceles ENSPTEG00000038277
callithrix_jacchus ENSCJAG00000016418
cebus_capucinus_imitator ENSCCAG00000025315
saimiri_boliviensis_boliviensis ENSSBOG00000027149
aotus_nancymaae ENSANAG00000020278
carlito_syrichta ENSTSYG00000010716
carlito_syrichta ENSTSYG00000025527
prolemur_simus ENSPSMG00000014890
propithecus_coquereli ENSPCOG00000025826
microcebus_murinus ENSMICG00000036659
otolemur_garnettii ENSOGAG00000003753
tupaia_belangeri ENSTBEG00000013806
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007297
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003354
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009802
fukomys_damarensis ENSFDAG00000016470
octodon_degus ENSODEG00000000733
chinchilla_lanigera ENSCLAG00000006284
cavia_porcellus ENSCPOG00000005312
cavia_aperea ENSCAPG00000015035
cavia_porcellus ENSCPOG00000025021
cavia_aperea ENSCAPG00000008477
castor_canadensis ENSCCNG00000031090
mus_spicilegus ENSMSIG00000003685
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018517
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020664
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017675
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029433
rattus_norvegicus ENSRNOG00000006364
meriones_unguiculatus ENSMUGG00000022908
peromyscus_maniculatus_bairdii ENSPEMG00000023398
microtus_ochrogaster ENSMOCG00000021009
cricetulus_griseus_crigri_1.0 ENSCGRG00000006699
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011217
cricetulus_griseus_crigri-picr ENSCGRG00015004692
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000093
cricetulus_griseus_crigri-picr ENSCGRG00015025467
cricetulus_griseus_crigri_1.0 ENSCGRG00000002204
mesocricetus_auratus ENSMAUG00000015436
nannospalax_galili ENSNGAG00000019959
nannospalax_galili ENSNGAG00000012281
nannospalax_galili ENSNGAG00000001202
jaculus_jaculus ENSJJAG00000017085
spermophilus_dauricus ENSSDAG00000001610
urocitellus_parryii ENSUPAG00010014139
ictidomys_tridecemlineatus ENSSTOG00000007445
marmota_marmota_marmota ENSMMMG00000016446
oryctolagus_cuniculus ENSOCUG00000014667
ochotona_princeps ENSOPRG00000014389
myotis_lucifugus ENSMLUG00000017377
dipodomys_ordii ENSDORG00000001568
dasypus_novemcinctus ENSDNOG00000006357
dasypus_novemcinctus ENSDNOG00000035770
choloepus_hoffmanni ENSCHOG00000010724
choloepus_hoffmanni ENSCHOG00000000993
loxodonta_africana ENSLAFG00000000829
procavia_capensis ENSPCAG00000009483
echinops_telfairi ENSETEG00000012264
ornithorhynchus_anatinus ENSOANG00000003186
xenopus_tropicalis ENSXETG00000012269
petromyzon_marinus ENSPMAG00000005570
eptatretus_burgeri ENSEBUG00000001060
ciona_savignyi ENSCSAVG00000000803
ciona_intestinalis ENSCING00000007927
piliocolobus_tephrosceles ENSPTEG00000010542
piliocolobus_tephrosceles ENSPTEG00000002212
saccharomyces_cerevisiae_strain_s288c YPL017C
saccharomyces_cerevisiae_strain_s288c YFL018C
marmota_marmota_marmota ENSMMMG00000001883
