labrus_bergylta ENSLBEG00000007362
sus_scrofa ENSSSCG00000003229
panthera_pardus ENSPPRG00000010747
felis_catus ENSFCAG00000040748
prolemur_simus ENSPSMG00000026078
propithecus_coquereli ENSPCOG00000023416
otolemur_garnettii ENSOGAG00000001676
bos_mutus ENSBMUG00000008824
capra_hircus ENSCHIG00000016559
canis_lupus_dingo ENSCAFG00020019183
canis_lupus_familiaris ENSCAFG00000002852
vulpes_vulpes ENSVVUG00000011306
chlorocebus_sabaeus ENSCSAG00000002029
macaca_fascicularis ENSMFAG00000000979
pongo_abelii ENSPPYG00000010317
cebus_capucinus_imitator ENSCCAG00000030430
saimiri_boliviensis_boliviensis ENSSBOG00000027233
ursus_americanus ENSUAMG00000018317
ursus_maritimus ENSUMAG00000010254
ailuropoda_melanoleuca ENSAMEG00000014360
mustela_putorius_furo ENSMPUG00000001416
neovison_vison ENSNVIG00000022595
panthera_tigris_altaica ENSPTIG00000008431
bison_bison_bison ENSBBBG00000018740
erinaceus_europaeus ENSEEUG00000003712
equus_asinus_asinus ENSEASG00005009820
tursiops_truncatus ENSTTRG00000003974
pteropus_vampyrus ENSPVAG00000008418
pan_troglodytes ENSPTRG00000011379
pan_paniscus ENSPPAG00000036918
gorilla_gorilla ENSGGOG00000009131
homo_sapiens ENSG00000105379
cercocebus_atys ENSCATG00000041430
mandrillus_leucophaeus ENSMLEG00000026618
theropithecus_gelada ENSTGEG00000003529
macaca_mulatta ENSMMUG00000023531
macaca_nemestrina ENSMNEG00000042048
papio_anubis ENSPANG00000004009
rhinopithecus_bieti ENSRBIG00000033124
rhinopithecus_roxellana ENSRROG00000041433
colobus_angolensis_palliatus ENSCANG00000033830
piliocolobus_tephrosceles ENSPTEG00000017192
aotus_nancymaae ENSANAG00000024941
cebus_capucinus_imitator ENSCCAG00000025686
carlito_syrichta ENSTSYG00000001371
microcebus_murinus ENSMICG00000015607
oryctolagus_cuniculus ENSOCUG00000024439
ochotona_princeps ENSOPRG00000008140
myotis_lucifugus ENSMLUG00000013277
sorex_araneus ENSSARG00000004720
ictidomys_tridecemlineatus ENSSTOG00000006237
dipodomys_ordii ENSDORG00000004290
loxodonta_africana ENSLAFG00000021504
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030721
mus_spicilegus ENSMSIG00000025384
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000004610
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029622
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012850
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000107482
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030722
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029623
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012851
rattus_norvegicus ENSRNOG00000017851
meriones_unguiculatus ENSMUGG00000007685
peromyscus_maniculatus_bairdii ENSPEMG00000000947
microtus_ochrogaster ENSMOCG00000021177
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022229
cricetulus_griseus_crigri-picr ENSCGRG00015023379
cricetulus_griseus_crigri_1.0 ENSCGRG00000005166
mesocricetus_auratus ENSMAUG00000013212
nannospalax_galili ENSNGAG00000018543
jaculus_jaculus ENSJJAG00000010103
castor_canadensis ENSCCNG00000029427
spermophilus_dauricus ENSSDAG00000003744
marmota_marmota_marmota ENSMMMG00000004401
urocitellus_parryii ENSUPAG00010017775
cavia_porcellus ENSCPOG00000030309
cavia_aperea ENSCAPG00000012914
chinchilla_lanigera ENSCLAG00000001546
octodon_degus ENSODEG00000001270
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004666
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004663
fukomys_damarensis ENSFDAG00000009753
callithrix_jacchus ENSCJAG00000018541
nomascus_leucogenys ENSNLEG00000034468
dasypus_novemcinctus ENSDNOG00000046778
ornithorhynchus_anatinus ENSOANG00000002025
xenopus_tropicalis ENSXETG00000022222
eptatretus_burgeri ENSEBUG00000008875
cyanistes_caeruleus ENSCCEG00000000419
ciona_intestinalis ENSCING00000007644
ciona_savignyi ENSCSAVG00000008971
drosophila_melanogaster FBgn0039697
caenorhabditis_elegans_strain_n2 WBGene00017734
saccharomyces_cerevisiae_strain_s288c YGR207C
