caenorhabditis_elegans_strain_n2 WBGene00010905
mastacembelus_armatus ENSMAMG00000002399
gasterosteus_aculeatus ENSGACG00000013041
labrus_bergylta ENSLBEG00000024632
seriola_dumerili ENSSDUG00000016535
seriola_lalandi_dorsalis ENSSLDG00000017958
scophthalmus_maximus ENSSMAG00000009866
fundulus_heteroclitus ENSFHEG00000019970
cyprinodon_variegatus ENSCVAG00000016300
xiphophorus_maculatus ENSXMAG00000011943
xiphophorus_couchianus ENSXCOG00000018115
gambusia_affinis ENSGAFG00000005057
poecilia_mexicana ENSPMEG00000017306
poecilia_formosa ENSPFOG00000006202
poecilia_mexicana ENSPMEG00000024114
poecilia_formosa ENSPFOG00000008434
poecilia_latipinna ENSPLAG00000018270
poecilia_reticulata ENSPREG00000015105
kryptolebias_marmoratus ENSKMAG00000009519
oryzias_latipes_asm223471v1 ENSORLG00020012924
oryzias_latipes_asm223467v1 ENSORLG00000011731
oryzias_latipes_asm223469v1 ENSORLG00015002367
oryzias_melastigma ENSOMEG00000017698
cynoglossus_semilaevis ENSCSEG00000017581
hippocampus_comes ENSHCOG00000014649
periophthalmus_magnuspinnatus ENSPMGG00000016475
gadus_morhua ENSGMOG00000003484
esox_lucius ENSELUG00000009475
pygocentrus_nattereri ENSPNAG00000012661
astyanax_mexicanus ENSAMXG00000000602
ictalurus_punctatus ENSIPUG00000023268
danio_rerio ENSDARG00000057910
scleropages_formosus ENSSFOG00015007963
paramormyrops_kingsleyae ENSPKIG00000022331
lepisosteus_oculatus ENSLOCG00000002240
eptatretus_burgeri ENSEBUG00000007159
petromyzon_marinus ENSPMAG00000004714
phascolarctos_cinereus ENSPCIG00000017278
notamacropus_eugenii ENSMEUG00000004626
monodelphis_domestica ENSMODG00000016134
pteropus_vampyrus ENSPVAG00000016682
myotis_lucifugus ENSMLUG00000028772
bos_mutus ENSBMUG00000018185
bos_taurus ENSBTAG00000026415
bison_bison_bison ENSBBBG00000005888
capra_hircus ENSCHIG00000026940
tursiops_truncatus ENSTTRG00000011381
sus_scrofa ENSSSCG00000008016
canis_lupus_familiaris ENSCAFG00000019496
canis_lupus_dingo ENSCAFG00020000675
vulpes_vulpes ENSVVUG00000010000
ursus_americanus ENSUAMG00000013323
mustela_putorius_furo ENSMPUG00000015607
neovison_vison ENSNVIG00000021989
panthera_pardus ENSPPRG00000021470
felis_catus ENSFCAG00000022788
equus_asinus_asinus ENSEASG00005004569
equus_caballus ENSECAG00000016370
pan_troglodytes ENSPTRG00000007606
pan_paniscus ENSPPAG00000033749
gorilla_gorilla ENSGGOG00000006234
homo_sapiens ENSG00000074071
pongo_abelii ENSPPYG00000006962
nomascus_leucogenys ENSNLEG00000008766
papio_anubis ENSPANG00000020905
theropithecus_gelada ENSTGEG00000004429
cercocebus_atys ENSCATG00000017392
mandrillus_leucophaeus ENSMLEG00000028354
macaca_mulatta ENSMMUG00000018594
macaca_fascicularis ENSMFAG00000046146
macaca_nemestrina ENSMNEG00000040928
chlorocebus_sabaeus ENSCSAG00000011443
piliocolobus_tephrosceles ENSPTEG00000034850
colobus_angolensis_palliatus ENSCANG00000037510
rhinopithecus_roxellana ENSRROG00000028689
rhinopithecus_bieti ENSRBIG00000030707
cebus_capucinus_imitator ENSCCAG00000021752
saimiri_boliviensis_boliviensis ENSSBOG00000022248
callithrix_jacchus ENSCJAG00000014694
aotus_nancymaae ENSANAG00000021904
carlito_syrichta ENSTSYG00000031660
prolemur_simus ENSPSMG00000024379
propithecus_coquereli ENSPCOG00000026798
microcebus_murinus ENSMICG00000031095
otolemur_garnettii ENSOGAG00000012647
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015081
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001213
fukomys_damarensis ENSFDAG00000016133
chinchilla_lanigera ENSCLAG00000015224
octodon_degus ENSODEG00000015453
cavia_porcellus ENSCPOG00000005379
castor_canadensis ENSCCNG00000031464
cricetulus_griseus_crigri-picr ENSCGRG00015014438
cricetulus_griseus_crigri_1.0 ENSCGRG00000017479
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023318
mesocricetus_auratus ENSMAUG00000015906
peromyscus_maniculatus_bairdii ENSPEMG00000005957
microtus_ochrogaster ENSMOCG00000004274
mus_spicilegus ENSMSIG00000008733
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022125
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038880
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021214
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023531
rattus_norvegicus ENSRNOG00000015479
meriones_unguiculatus ENSMUGG00000017913
nannospalax_galili ENSNGAG00000023629
jaculus_jaculus ENSJJAG00000016768
marmota_marmota_marmota ENSMMMG00000011168
urocitellus_parryii ENSUPAG00010016348
ictidomys_tridecemlineatus ENSSTOG00000021586
loxodonta_africana ENSLAFG00000022475
procavia_capensis ENSPCAG00000007060
echinops_telfairi ENSETEG00000008314
dasypus_novemcinctus ENSDNOG00000042503
ciona_savignyi ENSCSAVG00000006386
ciona_intestinalis ENSCING00000019091
