ciona_intestinalis ENSCING00000005034
canis_lupus_dingo ENSCAFG00020023657
canis_lupus_familiaris ENSCAFG00000002399
canis_lupus_dingo ENSCAFG00020017920
panthera_pardus ENSPPRG00000015556
panthera_tigris_altaica ENSPTIG00000015980
felis_catus ENSFCAG00000011085
erinaceus_europaeus ENSEEUG00000010462
capra_hircus ENSCHIG00000012579
ovis_aries ENSOARG00000004616
bison_bison_bison ENSBBBG00000001069
bos_taurus ENSBTAG00000051692
bos_taurus ENSBTAG00000020532
bos_mutus ENSBMUG00000019153
bison_bison_bison ENSBBBG00000019781
capra_hircus ENSCHIG00000023312
ovis_aries ENSOARG00000007328
capra_hircus ENSCHIG00000012469
bison_bison_bison ENSBBBG00000000348
ovis_aries ENSOARG00000004514
tursiops_truncatus ENSTTRG00000013035
sorex_araneus ENSSARG00000014249
sus_scrofa ENSSSCG00000031370
myotis_lucifugus ENSMLUG00000013279
myotis_lucifugus ENSMLUG00000029168
myotis_lucifugus ENSMLUG00000024123
equus_asinus_asinus ENSEASG00005002733
equus_caballus ENSECAG00000024336
canis_lupus_familiaris ENSCAFG00000018094
vulpes_vulpes ENSVVUG00000007262
ailuropoda_melanoleuca ENSAMEG00000011656
bos_mutus ENSBMUG00000013063
bos_taurus ENSBTAG00000008570
capra_hircus ENSCHIG00000014696
mus_spicilegus ENSMSIG00000011836
mus_spicilegus ENSMSIG00000030909
peromyscus_maniculatus_bairdii ENSPEMG00000022349
urocitellus_parryii ENSUPAG00010012461
loxodonta_africana ENSLAFG00000026424
loxodonta_africana ENSLAFG00000032365
procavia_capensis ENSPCAG00000015960
echinops_telfairi ENSETEG00000002899
oryctolagus_cuniculus ENSOCUG00000011509
oryctolagus_cuniculus ENSOCUG00000025034
oryctolagus_cuniculus ENSOCUG00000027968
oryctolagus_cuniculus ENSOCUG00000026323
oryctolagus_cuniculus ENSOCUG00000022207
ochotona_princeps ENSOPRG00000008422
pteropus_vampyrus ENSPVAG00000005419
propithecus_coquereli ENSPCOG00000020077
loxodonta_africana ENSLAFG00000031195
dasypus_novemcinctus ENSDNOG00000036824
dasypus_novemcinctus ENSDNOG00000031879
dasypus_novemcinctus ENSDNOG00000031590
dasypus_novemcinctus ENSDNOG00000009938
prolemur_simus ENSPSMG00000023524
prolemur_simus ENSPSMG00000010943
microcebus_murinus ENSMICG00000027116
otolemur_garnettii ENSOGAG00000025926
otolemur_garnettii ENSOGAG00000000721
carlito_syrichta ENSTSYG00000031370
carlito_syrichta ENSTSYG00000025972
carlito_syrichta ENSTSYG00000035217
aotus_nancymaae ENSANAG00000023796
saimiri_boliviensis_boliviensis ENSSBOG00000022040
callithrix_jacchus ENSCJAG00000022758
saimiri_boliviensis_boliviensis ENSSBOG00000024355
callithrix_jacchus ENSCJAG00000020981
saimiri_boliviensis_boliviensis ENSSBOG00000028782
cebus_capucinus_imitator ENSCCAG00000021090
aotus_nancymaae ENSANAG00000037643
cebus_capucinus_imitator ENSCCAG00000035369
aotus_nancymaae ENSANAG00000028237
cebus_capucinus_imitator ENSCCAG00000033467
cebus_capucinus_imitator ENSCCAG00000027768
saimiri_boliviensis_boliviensis ENSSBOG00000031576
aotus_nancymaae ENSANAG00000035997
rhinopithecus_bieti ENSRBIG00000041527
rhinopithecus_roxellana ENSRROG00000042227
cercocebus_atys ENSCATG00000032242
rhinopithecus_bieti ENSRBIG00000037817
rhinopithecus_roxellana ENSRROG00000017138
theropithecus_gelada ENSTGEG00000021228
pan_troglodytes ENSPTRG00000049056
pan_paniscus ENSPPAG00000027637
gorilla_gorilla ENSGGOG00000039669
papio_anubis ENSPANG00000034960
macaca_mulatta ENSMMUG00000045320
colobus_angolensis_palliatus ENSCANG00000030910
cercocebus_atys ENSCATG00000045002
pan_paniscus ENSPPAG00000027035
pan_troglodytes ENSPTRG00000017418
homo_sapiens ENSG00000164587
gorilla_gorilla ENSGGOG00000024593
pongo_abelii ENSPPYG00000015950
nomascus_leucogenys ENSNLEG00000010366
nomascus_leucogenys ENSNLEG00000018295
papio_anubis ENSPANG00000011660
cercocebus_atys ENSCATG00000032281
macaca_fascicularis ENSMFAG00000039531
macaca_mulatta ENSMMUG00000002848
macaca_nemestrina ENSMNEG00000037025
mandrillus_leucophaeus ENSMLEG00000029392
chlorocebus_sabaeus ENSCSAG00000011534
piliocolobus_tephrosceles ENSPTEG00000006720
colobus_angolensis_palliatus ENSCANG00000043481
rhinopithecus_bieti ENSRBIG00000026534
rhinopithecus_bieti ENSRBIG00000027873
rhinopithecus_bieti ENSRBIG00000039331
rhinopithecus_roxellana ENSRROG00000027941
pan_paniscus ENSPPAG00000035984
pan_troglodytes ENSPTRG00000051668
gorilla_gorilla ENSGGOG00000023653
nomascus_leucogenys ENSNLEG00000031562
rhinopithecus_bieti ENSRBIG00000024533
rhinopithecus_roxellana ENSRROG00000036878
colobus_angolensis_palliatus ENSCANG00000019674
cercocebus_atys ENSCATG00000030089
mandrillus_leucophaeus ENSMLEG00000041200
papio_anubis ENSPANG00000029835
macaca_mulatta ENSMMUG00000003234
macaca_fascicularis ENSMFAG00000038719
macaca_nemestrina ENSMNEG00000021168
saimiri_boliviensis_boliviensis ENSSBOG00000028264
aotus_nancymaae ENSANAG00000030076
macaca_nemestrina ENSMNEG00000040986
papio_anubis ENSPANG00000004543
nomascus_leucogenys ENSNLEG00000035974
piliocolobus_tephrosceles ENSPTEG00000034414
cercocebus_atys ENSCATG00000025570
pan_paniscus ENSPPAG00000032638
pan_troglodytes ENSPTRG00000050380
gorilla_gorilla ENSGGOG00000041499
aotus_nancymaae ENSANAG00000025299
cebus_capucinus_imitator ENSCCAG00000035201
equus_caballus ENSECAG00000018352
equus_asinus_asinus ENSEASG00005000845
chelonoidis_abingdonii ENSCABG00000005753
gopherus_agassizii ENSGAGG00000020928
chrysemys_picta_bellii ENSCPBG00000019772
theropithecus_gelada ENSTGEG00000004393
mesocricetus_auratus ENSMAUG00000015670
oryctolagus_cuniculus ENSOCUG00000025799
manacus_vitellinus ENSMVIG00005000949
astyanax_mexicanus ENSAMXG00000019225
phascolarctos_cinereus ENSPCIG00000014632
phascolarctos_cinereus ENSPCIG00000007893
phascolarctos_cinereus ENSPCIG00000033287
notamacropus_eugenii ENSMEUG00000014907
sarcophilus_harrisii ENSSHAG00000018052
monodelphis_domestica ENSMODG00000009485
ornithorhynchus_anatinus ENSOANG00000003202
latimeria_chalumnae ENSLACG00000016164
latimeria_chalumnae ENSLACG00000004342
mastacembelus_armatus ENSMAMG00000012410
mola_mola ENSMMOG00000017393
xiphophorus_couchianus ENSXCOG00000018326
xiphophorus_maculatus ENSXMAG00000006553
poecilia_latipinna ENSPLAG00000002486
poecilia_formosa ENSPFOG00000019025
poecilia_mexicana ENSPMEG00000023680
poecilia_reticulata ENSPREG00000003375
gambusia_affinis ENSGAFG00000022035
fundulus_heteroclitus ENSFHEG00000003291
cyprinodon_variegatus ENSCVAG00000019176
kryptolebias_marmoratus ENSKMAG00000001474
cynoglossus_semilaevis ENSCSEG00000020678
gasterosteus_aculeatus ENSGACG00000020906
labrus_bergylta ENSLBEG00000002421
scophthalmus_maximus ENSSMAG00000016114
amphiprion_ocellaris ENSAOCG00000015320
amphiprion_ocellaris ENSAOCG00000020425
amphiprion_percula ENSAPEG00000004116
acanthochromis_polyacanthus ENSAPOG00000020800
stegastes_partitus ENSSPAG00000011124
pundamilia_nyererei ENSPNYG00000022110
haplochromis_burtoni ENSHBUG00000007497
astatotilapia_calliptera ENSACLG00000002035
maylandia_zebra ENSMZEG00005024973
neolamprologus_brichardi ENSNBRG00000018605
oreochromis_niloticus ENSONIG00000017838
amphilophus_citrinellus ENSACIG00000021862
seriola_dumerili ENSSDUG00000023297
seriola_lalandi_dorsalis ENSSLDG00000012376
monopterus_albus ENSMALG00000003957
tetraodon_nigroviridis ENSTNIG00000007607
takifugu_rubripes ENSTRUG00000007440
periophthalmus_magnuspinnatus ENSPMGG00000018167
oryzias_latipes_asm223471v1 ENSORLG00020013322
oryzias_latipes_asm223467v1 ENSORLG00000012901
oryzias_latipes_asm223469v1 ENSORLG00015020573
oryzias_melastigma ENSOMEG00000009276
hippocampus_comes ENSHCOG00000013189
gadus_morhua ENSGMOG00000012389
eptatretus_burgeri ENSEBUG00000006670
caenorhabditis_elegans_strain_n2 WBGene00004483
seriola_lalandi_dorsalis ENSSLDG00000003568
drosophila_melanogaster FBgn0004403
drosophila_melanogaster FBgn0004404
saccharomyces_cerevisiae_strain_s288c YCR031C
saccharomyces_cerevisiae_strain_s288c YJL191W
