tetraodon_nigroviridis ENSTNIG00000002800
sorex_araneus ENSSARG00000006981
equus_asinus_asinus ENSEASG00005001311
equus_caballus ENSECAG00000015559
pteropus_vampyrus ENSPVAG00000013653
myotis_lucifugus ENSMLUG00000022995
dasypus_novemcinctus ENSDNOG00000005123
choloepus_hoffmanni ENSCHOG00000008165
loxodonta_africana ENSLAFG00000004826
echinops_telfairi ENSETEG00000009842
ochotona_princeps ENSOPRG00000005995
ornithorhynchus_anatinus ENSOANG00000002311
xenopus_tropicalis ENSXETG00000031847
latimeria_chalumnae ENSLACG00000010153
petromyzon_marinus ENSPMAG00000000955
eptatretus_burgeri ENSEBUG00000007938
petromyzon_marinus ENSPMAG00000000560
ciona_savignyi ENSCSAVG00000011393
ciona_intestinalis ENSCING00000019919
