scophthalmus_maximus ENSSMAG00000002800
macaca_mulatta ENSMMUG00000037806
colobus_angolensis_palliatus ENSCANG00000040729
rhinopithecus_roxellana ENSRROG00000009805
pongo_abelii ENSPPYG00000015732
saimiri_boliviensis_boliviensis ENSSBOG00000000968
cebus_capucinus_imitator ENSCCAG00000012542
callithrix_jacchus ENSCJAG00000019170
callithrix_jacchus ENSCJAG00000048624
macaca_fascicularis ENSMFAG00000030862
macaca_mulatta ENSMMUG00000043264
pan_troglodytes ENSPTRG00000045835
pan_paniscus ENSPPAG00000043875
pan_troglodytes ENSPTRG00000048256
homo_sapiens ENSG00000164241
gorilla_gorilla ENSGGOG00000006111
nomascus_leucogenys ENSNLEG00000012269
piliocolobus_tephrosceles ENSPTEG00000009685
rhinopithecus_bieti ENSRBIG00000040866
macaca_nemestrina ENSMNEG00000043529
macaca_fascicularis ENSMFAG00000009790
cercocebus_atys ENSCATG00000033679
mandrillus_leucophaeus ENSMLEG00000035315
papio_anubis ENSPANG00000031348
theropithecus_gelada ENSTGEG00000014968
aotus_nancymaae ENSANAG00000037891
carlito_syrichta ENSTSYG00000033156
otolemur_garnettii ENSOGAG00000028519
tupaia_belangeri ENSTBEG00000017633
equus_caballus ENSECAG00000007492
equus_asinus_asinus ENSEASG00005012518
myotis_lucifugus ENSMLUG00000002467
sus_scrofa ENSSSCG00000014250
vicugna_pacos ENSVPAG00000009752
ovis_aries ENSOARG00000018050
capra_hircus ENSCHIG00000023331
bos_mutus ENSBMUG00000023925
bos_taurus ENSBTAG00000017835
bison_bison_bison ENSBBBG00000013233
tursiops_truncatus ENSTTRG00000008022
ursus_americanus ENSUAMG00000001653
ursus_maritimus ENSUMAG00000017185
ailuropoda_melanoleuca ENSAMEG00000010154
neovison_vison ENSNVIG00000023884
mustela_putorius_furo ENSMPUG00000011985
canis_lupus_dingo ENSCAFG00020009919
canis_lupus_familiaris ENSCAFG00000030649
vulpes_vulpes ENSVVUG00000030144
panthera_tigris_altaica ENSPTIG00000013995
panthera_pardus ENSPPRG00000004912
felis_catus ENSFCAG00000028551
erinaceus_europaeus ENSEEUG00000015924
sorex_araneus ENSSARG00000005406
latimeria_chalumnae ENSLACG00000008218
scleropages_formosus ENSSFOG00015008399
danio_rerio ENSDARG00000095594
eptatretus_burgeri ENSEBUG00000008811
