pan_paniscus ENSPPAG00000035605
myotis_lucifugus ENSMLUG00000007402
equus_caballus ENSECAG00000021903
equus_asinus_asinus ENSEASG00005006555
ailuropoda_melanoleuca ENSAMEG00000002327
ursus_americanus ENSUAMG00000019347
neovison_vison ENSNVIG00000012582
mustela_putorius_furo ENSMPUG00000011581
canis_lupus_familiaris ENSCAFG00000013243
canis_lupus_dingo ENSCAFG00020015412
vulpes_vulpes ENSVVUG00000008955
panthera_pardus ENSPPRG00000007112
panthera_tigris_altaica ENSPTIG00000022029
felis_catus ENSFCAG00000010584
ovis_aries ENSOARG00000000744
capra_hircus ENSCHIG00000026322
bos_mutus ENSBMUG00000020838
bos_taurus ENSBTAG00000000793
bison_bison_bison ENSBBBG00000022403
tursiops_truncatus ENSTTRG00000007689
sus_scrofa ENSSSCG00000015556
choloepus_hoffmanni ENSCHOG00000004311
loxodonta_africana ENSLAFG00000007996
procavia_capensis ENSPCAG00000009047
echinops_telfairi ENSETEG00000008843
oryctolagus_cuniculus ENSOCUG00000022297
ochotona_princeps ENSOPRG00000004555
phascolarctos_cinereus ENSPCIG00000003754
notamacropus_eugenii ENSMEUG00000005525
sarcophilus_harrisii ENSSHAG00000011221
monodelphis_domestica ENSMODG00000007039
ornithorhynchus_anatinus ENSOANG00000000992
apteryx_owenii ENSAOWG00000016944
apteryx_rowi ENSARWG00000001429
apteryx_haastii ENSAHAG00000015990
dromaius_novaehollandiae ENSDNVG00000014490
nothoprocta_perdicaria ENSNPEG00000015271
meleagris_gallopavo ENSMGAG00000001662
coturnix_japonica ENSCJPG00005021314
numida_meleagris ENSNMEG00000017233
anas_platyrhynchos_platyrhynchos ENSAPLG00000002568
calidris_pugnax ENSCPUG00000010291
calidris_pygmaea ENSCPGG00000001106
melopsittacus_undulatus ENSMUNG00000013752
junco_hyemalis ENSJHYG00000016035
zonotrichia_albicollis ENSZALG00000014862
serinus_canaria ENSSCAG00000011252
lonchura_striata_domestica ENSLSDG00000010241
ficedula_albicollis ENSFALG00000003014
parus_major ENSPMJG00000019218
cyanistes_caeruleus ENSCCEG00000020516
lepidothrix_coronata ENSLCOG00000000188
manacus_vitellinus ENSMVIG00005003324
crocodylus_porosus ENSCPRG00005013905
chrysemys_picta_bellii ENSCPBG00000015745
gopherus_agassizii ENSGAGG00000024224
pelodiscus_sinensis ENSPSIG00000013425
pogona_vitticeps ENSPVIG00000008645
anolis_carolinensis ENSACAG00000005260
notechis_scutatus ENSNSUG00000014469
sphenodon_punctatus ENSSPUG00000001617
xenopus_tropicalis ENSXETG00000024668
pygocentrus_nattereri ENSPNAG00000001768
astyanax_mexicanus ENSAMXG00000020835
ictalurus_punctatus ENSIPUG00000016890
mastacembelus_armatus ENSMAMG00000018690
monopterus_albus ENSMALG00000000303
anabas_testudineus ENSATEG00000007094
seriola_lalandi_dorsalis ENSSLDG00000003882
seriola_dumerili ENSSDUG00000017444
labrus_bergylta ENSLBEG00000026078
gasterosteus_aculeatus ENSGACG00000001675
xiphophorus_maculatus ENSXMAG00000011284
gambusia_affinis ENSGAFG00000019014
poecilia_formosa ENSPFOG00000019106
poecilia_mexicana ENSPMEG00000015031
fundulus_heteroclitus ENSFHEG00000021977
kryptolebias_marmoratus ENSKMAG00000007594
oryzias_latipes_asm223469v1 ENSORLG00015000343
oryzias_latipes_asm223471v1 ENSORLG00020015321
maylandia_zebra ENSMZEG00005014190
astatotilapia_calliptera ENSACLG00000022236
haplochromis_burtoni ENSHBUG00000004104
oreochromis_niloticus ENSONIG00000000288
stegastes_partitus ENSSPAG00000009619
amphiprion_percula ENSAPEG00000006471
takifugu_rubripes ENSTRUG00000000841
tetraodon_nigroviridis ENSTNIG00000003625
hippocampus_comes ENSHCOG00000012765
