anser_brachyrhynchus ENSABRG00000006899
labrus_bergylta ENSLBEG00000016884
hippocampus_comes ENSHCOG00000015501
xiphophorus_maculatus ENSXMAG00000024209
gambusia_affinis ENSGAFG00000012239
xiphophorus_couchianus ENSXCOG00000004585
poecilia_mexicana ENSPMEG00000003581
poecilia_latipinna ENSPLAG00000023962
poecilia_formosa ENSPFOG00000012436
poecilia_reticulata ENSPREG00000009784
fundulus_heteroclitus ENSFHEG00000021697
cyprinodon_variegatus ENSCVAG00000014306
oryzias_latipes_asm223467v1 ENSORLG00000009595
oryzias_latipes_asm223471v1 ENSORLG00020017904
oryzias_latipes_asm223469v1 ENSORLG00015023079
oryzias_melastigma ENSOMEG00000020152
amphiprion_ocellaris ENSAOCG00000008847
amphiprion_percula ENSAPEG00000002325
acanthochromis_polyacanthus ENSAPOG00000004080
stegastes_partitus ENSSPAG00000021284
kryptolebias_marmoratus ENSKMAG00000001066
pundamilia_nyererei ENSPNYG00000010131
haplochromis_burtoni ENSHBUG00000015976
maylandia_zebra ENSMZEG00005003846
astatotilapia_calliptera ENSACLG00000015047
neolamprologus_brichardi ENSNBRG00000004548
oreochromis_niloticus ENSONIG00000010817
amphilophus_citrinellus ENSACIG00000023312
periophthalmus_magnuspinnatus ENSPMGG00000014519
monopterus_albus ENSMALG00000021894
mastacembelus_armatus ENSMAMG00000004484
anabas_testudineus ENSATEG00000020444
scophthalmus_maximus ENSSMAG00000018423
cynoglossus_semilaevis ENSCSEG00000005268
seriola_lalandi_dorsalis ENSSLDG00000025411
seriola_dumerili ENSSDUG00000022075
mola_mola ENSMMOG00000005848
gadus_morhua ENSGMOG00000004626
esox_lucius ENSELUG00000015524
pygocentrus_nattereri ENSPNAG00000007690
astyanax_mexicanus ENSAMXG00000011683
ictalurus_punctatus ENSIPUG00000019853
danio_rerio ENSDARG00000060549
lepisosteus_oculatus ENSLOCG00000008900
petromyzon_marinus ENSPMAG00000004261
eptatretus_burgeri ENSEBUG00000014804
