caenorhabditis_elegans_strain_n2 WBGene00016409
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040865
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014196
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027434
rattus_norvegicus ENSRNOG00000024272
meriones_unguiculatus ENSMUGG00000001218
cricetulus_griseus_crigri_1.0 ENSCGRG00000011135
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020225
cricetulus_griseus_crigri-picr ENSCGRG00015028859
mesocricetus_auratus ENSMAUG00000012087
microtus_ochrogaster ENSMOCG00000022487
peromyscus_maniculatus_bairdii ENSPEMG00000020652
nannospalax_galili ENSNGAG00000007370
jaculus_jaculus ENSJJAG00000018074
castor_canadensis ENSCCNG00000009768
chinchilla_lanigera ENSCLAG00000006191
octodon_degus ENSODEG00000009769
cavia_aperea ENSCAPG00000013198
cavia_porcellus ENSCPOG00000010964
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006703
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018537
fukomys_damarensis ENSFDAG00000012715
carlito_syrichta ENSTSYG00000030622
equus_asinus_asinus ENSEASG00005002880
equus_caballus ENSECAG00000015076
sorex_araneus ENSSARG00000002213
procavia_capensis ENSPCAG00000008776
ochotona_princeps ENSOPRG00000017152
echinops_telfairi ENSETEG00000015688
erinaceus_europaeus ENSEEUG00000011483
dipodomys_ordii ENSDORG00000027999
canis_lupus_dingo ENSCAFG00020000661
canis_lupus_familiaris ENSCAFG00000013309
vulpes_vulpes ENSVVUG00000016931
mustela_putorius_furo ENSMPUG00000000439
neovison_vison ENSNVIG00000005634
ursus_americanus ENSUAMG00000009737
ursus_maritimus ENSUMAG00000022462
ailuropoda_melanoleuca ENSAMEG00000003072
panthera_pardus ENSPPRG00000001843
panthera_tigris_altaica ENSPTIG00000012089
felis_catus ENSFCAG00000022035
bos_mutus ENSBMUG00000019906
bos_taurus ENSBTAG00000014407
bison_bison_bison ENSBBBG00000011164
capra_hircus ENSCHIG00000010718
ovis_aries ENSOARG00000018495
tursiops_truncatus ENSTTRG00000012758
sus_scrofa ENSSSCG00000016125
vicugna_pacos ENSVPAG00000001342
pteropus_vampyrus ENSPVAG00000006390
myotis_lucifugus ENSMLUG00000007714
dasypus_novemcinctus ENSDNOG00000005603
choloepus_hoffmanni ENSCHOG00000011518
loxodonta_africana ENSLAFG00000015352
tupaia_belangeri ENSTBEG00000013976
sarcophilus_harrisii ENSSHAG00000017977
ornithorhynchus_anatinus ENSOANG00000012965
xenopus_tropicalis ENSXETG00000033629
macaca_mulatta ENSMMUG00000001053
latimeria_chalumnae ENSLACG00000015319
petromyzon_marinus ENSPMAG00000004218
eptatretus_burgeri ENSEBUG00000016039
