anser_brachyrhynchus ENSABRG00000002951
nannospalax_galili ENSNGAG00000016643
jaculus_jaculus ENSJJAG00000014910
chinchilla_lanigera ENSCLAG00000010948
octodon_degus ENSODEG00000006636
cavia_porcellus ENSCPOG00000013442
cavia_aperea ENSCAPG00000011519
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007335
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016081
fukomys_damarensis ENSFDAG00000009013
urocitellus_parryii ENSUPAG00010019769
ictidomys_tridecemlineatus ENSSTOG00000000673
marmota_marmota_marmota ENSMMMG00000001620
spermophilus_dauricus ENSSDAG00000002709
pteropus_vampyrus ENSPVAG00000006092
myotis_lucifugus ENSMLUG00000000982
neovison_vison ENSNVIG00000017629
mustela_putorius_furo ENSMPUG00000001461
ailuropoda_melanoleuca ENSAMEG00000008811
ursus_maritimus ENSUMAG00000008548
canis_lupus_familiaris ENSCAFG00000005603
canis_lupus_dingo ENSCAFG00020027534
vulpes_vulpes ENSVVUG00000014349
panthera_pardus ENSPPRG00000009567
panthera_tigris_altaica ENSPTIG00000005717
felis_catus ENSFCAG00000001828
bos_taurus ENSBTAG00000017188
bos_mutus ENSBMUG00000010591
bison_bison_bison ENSBBBG00000013402
ovis_aries ENSOARG00000010993
capra_hircus ENSCHIG00000011776
tursiops_truncatus ENSTTRG00000003829
sus_scrofa ENSSSCG00000007073
equus_caballus ENSECAG00000010587
equus_asinus_asinus ENSEASG00005001748
sorex_araneus ENSSARG00000011159
choloepus_hoffmanni ENSCHOG00000010371
dasypus_novemcinctus ENSDNOG00000032534
loxodonta_africana ENSLAFG00000009111
procavia_capensis ENSPCAG00000001738
echinops_telfairi ENSETEG00000008564
erinaceus_europaeus ENSEEUG00000002040
ornithorhynchus_anatinus ENSOANG00000008429
xenopus_tropicalis ENSXETG00000008081
latimeria_chalumnae ENSLACG00000015199
lepisosteus_oculatus ENSLOCG00000015977
paramormyrops_kingsleyae ENSPKIG00000024391
scleropages_formosus ENSSFOG00015010039
paramormyrops_kingsleyae ENSPKIG00000004200
scleropages_formosus ENSSFOG00015000812
gasterosteus_aculeatus ENSGACG00000004530
labrus_bergylta ENSLBEG00000000406
mola_mola ENSMMOG00000001116
mastacembelus_armatus ENSMAMG00000017772
monopterus_albus ENSMALG00000003970
anabas_testudineus ENSATEG00000016470
scophthalmus_maximus ENSSMAG00000009780
cynoglossus_semilaevis ENSCSEG00000006862
seriola_dumerili ENSSDUG00000002273
seriola_lalandi_dorsalis ENSSLDG00000018460
hippocampus_comes ENSHCOG00000011304
xiphophorus_maculatus ENSXMAG00000006273
xiphophorus_couchianus ENSXCOG00000007337
gambusia_affinis ENSGAFG00000005849
poecilia_formosa ENSPFOG00000017336
poecilia_mexicana ENSPMEG00000019614
poecilia_latipinna ENSPLAG00000020022
poecilia_latipinna ENSPLAG00000022205
poecilia_reticulata ENSPREG00000006961
cyprinodon_variegatus ENSCVAG00000008572
fundulus_heteroclitus ENSFHEG00000021970
kryptolebias_marmoratus ENSKMAG00000014501
oryzias_latipes_asm223467v1 ENSORLG00000012072
oryzias_latipes_asm223469v1 ENSORLG00015022994
oryzias_latipes_asm223471v1 ENSORLG00020015128
oryzias_melastigma ENSOMEG00000020648
maylandia_zebra ENSMZEG00005009170
astatotilapia_calliptera ENSACLG00000025200
pundamilia_nyererei ENSPNYG00000018782
haplochromis_burtoni ENSHBUG00000021561
neolamprologus_brichardi ENSNBRG00000012807
oreochromis_niloticus ENSONIG00000010030
amphilophus_citrinellus ENSACIG00000007650
amphiprion_percula ENSAPEG00000023195
amphiprion_ocellaris ENSAOCG00000003708
acanthochromis_polyacanthus ENSAPOG00000009855
stegastes_partitus ENSSPAG00000008323
tetraodon_nigroviridis ENSTNIG00000016641
takifugu_rubripes ENSTRUG00000000202
periophthalmus_magnuspinnatus ENSPMGG00000002639
gadus_morhua ENSGMOG00000018986
esox_lucius ENSELUG00000017163
danio_rerio ENSDARG00000020541
ornithorhynchus_anatinus ENSOANG00000007886
