pan_paniscus ENSPPAG00000031677
oryzias_latipes_asm223471v1 ENSORLG00020013242
oryzias_latipes_asm223469v1 ENSORLG00015011759
oryzias_latipes_asm223467v1 ENSORLG00000015449
oryzias_melastigma ENSOMEG00000000126
amphiprion_percula ENSAPEG00000007835
amphiprion_ocellaris ENSAOCG00000009836
acanthochromis_polyacanthus ENSAPOG00000018493
stegastes_partitus ENSSPAG00000012262
haplochromis_burtoni ENSHBUG00000019631
pundamilia_nyererei ENSPNYG00000001602
maylandia_zebra ENSMZEG00005005271
astatotilapia_calliptera ENSACLG00000022176
neolamprologus_brichardi ENSNBRG00000007523
oreochromis_niloticus ENSONIG00000011426
amphilophus_citrinellus ENSACIG00000002681
hippocampus_comes ENSHCOG00000006976
gadus_morhua ENSGMOG00000002190
esox_lucius ENSELUG00000001867
pygocentrus_nattereri ENSPNAG00000018274
astyanax_mexicanus ENSAMXG00000015838
ictalurus_punctatus ENSIPUG00000017605
danio_rerio ENSDARG00000021239
paramormyrops_kingsleyae ENSPKIG00000005791
scleropages_formosus ENSSFOG00015000841
lepisosteus_oculatus ENSLOCG00000015153
petromyzon_marinus ENSPMAG00000005164
eptatretus_burgeri ENSEBUG00000003858
drosophila_melanogaster FBgn0263864
