caenorhabditis_elegans_strain_n2 WBGene00011771
ursus_maritimus ENSUMAG00000000651
ursus_americanus ENSUAMG00000027739
ailuropoda_melanoleuca ENSAMEG00000000044
neovison_vison ENSNVIG00000003619
mustela_putorius_furo ENSMPUG00000005001
canis_lupus_familiaris ENSCAFG00000012126
canis_lupus_dingo ENSCAFG00020013042
vulpes_vulpes ENSVVUG00000024054
panthera_pardus ENSPPRG00000023038
panthera_tigris_altaica ENSPTIG00000016407
felis_catus ENSFCAG00000001154
pteropus_vampyrus ENSPVAG00000013537
myotis_lucifugus ENSMLUG00000004772
equus_caballus ENSECAG00000013080
equus_asinus_asinus ENSEASG00005004918
dasypus_novemcinctus ENSDNOG00000006015
choloepus_hoffmanni ENSCHOG00000004685
nannospalax_galili ENSNGAG00000012744
jaculus_jaculus ENSJJAG00000022453
dipodomys_ordii ENSDORG00000025756
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032113
loxodonta_africana ENSLAFG00000018568
procavia_capensis ENSPCAG00000012639
echinops_telfairi ENSETEG00000012843
phascolarctos_cinereus ENSPCIG00000022850
notamacropus_eugenii ENSMEUG00000015382
sarcophilus_harrisii ENSSHAG00000010198
monodelphis_domestica ENSMODG00000013318
xenopus_tropicalis ENSXETG00000010075
ciona_intestinalis ENSCING00000018264
ciona_savignyi ENSCSAVG00000003312
eptatretus_burgeri ENSEBUG00000006649
drosophila_melanogaster FBgn0023529
