eptatretus_burgeri ENSEBUG00000013485
aotus_nancymaae ENSANAG00000019551
carlito_syrichta ENSTSYG00000009134
microcebus_murinus ENSMICG00000027054
prolemur_simus ENSPSMG00000000823
propithecus_coquereli ENSPCOG00000020364
otolemur_garnettii ENSOGAG00000009120
tupaia_belangeri ENSTBEG00000002984
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015803
mus_spicilegus ENSMSIG00000016604
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038599
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015003
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028235
rattus_norvegicus ENSRNOG00000003468
meriones_unguiculatus ENSMUGG00000025192
cricetulus_griseus_crigri_1.0 ENSCGRG00000012189
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010502
cricetulus_griseus_crigri-picr ENSCGRG00015009501
mesocricetus_auratus ENSMAUG00000013583
microtus_ochrogaster ENSMOCG00000007896
peromyscus_maniculatus_bairdii ENSPEMG00000022069
nannospalax_galili ENSNGAG00000018681
jaculus_jaculus ENSJJAG00000017277
dipodomys_ordii ENSDORG00000012143
urocitellus_parryii ENSUPAG00010010898
ictidomys_tridecemlineatus ENSSTOG00000010479
spermophilus_dauricus ENSSDAG00000000507
marmota_marmota_marmota ENSMMMG00000024165
oryctolagus_cuniculus ENSOCUG00000008207
ochotona_princeps ENSOPRG00000015491
dasypus_novemcinctus ENSDNOG00000002966
echinops_telfairi ENSETEG00000004915
echinops_telfairi ENSETEG00000004919
loxodonta_africana ENSLAFG00000001457
ursus_americanus ENSUAMG00000021754
phascolarctos_cinereus ENSPCIG00000016425
notamacropus_eugenii ENSMEUG00000008628
sarcophilus_harrisii ENSSHAG00000014684
monodelphis_domestica ENSMODG00000005003
ornithorhynchus_anatinus ENSOANG00000001449
xenopus_tropicalis ENSXETG00000018607
xenopus_tropicalis ENSXETG00000031732
xenopus_tropicalis ENSXETG00000030338
astyanax_mexicanus ENSAMXG00000013724
