astyanax_mexicanus ENSAMXG00000009798
tursiops_truncatus ENSTTRG00000004923
vicugna_pacos ENSVPAG00000006611
sus_scrofa ENSSSCG00000033860
bos_mutus ENSBMUG00000016617
bos_taurus ENSBTAG00000012463
bison_bison_bison ENSBBBG00000016883
ovis_aries ENSOARG00000020713
capra_hircus ENSCHIG00000025074
equus_asinus_asinus ENSEASG00005016887
equus_caballus ENSECAG00000012784
mustela_putorius_furo ENSMPUG00000017206
neovison_vison ENSNVIG00000018146
ursus_americanus ENSUAMG00000007623
ursus_maritimus ENSUMAG00000007847
ailuropoda_melanoleuca ENSAMEG00000010742
canis_lupus_familiaris ENSCAFG00000011081
canis_lupus_dingo ENSCAFG00020023107
vulpes_vulpes ENSVVUG00000004729
panthera_pardus ENSPPRG00000004407
panthera_tigris_altaica ENSPTIG00000009929
felis_catus ENSFCAG00000014578
pteropus_vampyrus ENSPVAG00000004489
myotis_lucifugus ENSMLUG00000013074
erinaceus_europaeus ENSEEUG00000001126
oryctolagus_cuniculus ENSOCUG00000004658
sorex_araneus ENSSARG00000004901
dasypus_novemcinctus ENSDNOG00000012284
choloepus_hoffmanni ENSCHOG00000005591
loxodonta_africana ENSLAFG00000000897
echinops_telfairi ENSETEG00000008883
procavia_capensis ENSPCAG00000008585
peromyscus_maniculatus_bairdii ENSPEMG00000019154
microtus_ochrogaster ENSMOCG00000018844
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012339
cricetulus_griseus_crigri-picr ENSCGRG00015027186
cricetulus_griseus_crigri_1.0 ENSCGRG00000011491
mesocricetus_auratus ENSMAUG00000001986
mus_spicilegus ENSMSIG00000029459
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024914
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025848
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027663
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026359
rattus_norvegicus ENSRNOG00000010119
meriones_unguiculatus ENSMUGG00000022842
nannospalax_galili ENSNGAG00000023602
jaculus_jaculus ENSJJAG00000004288
tupaia_belangeri ENSTBEG00000012359
notamacropus_eugenii ENSMEUG00000015724
phascolarctos_cinereus ENSPCIG00000034195
sarcophilus_harrisii ENSSHAG00000016154
monodelphis_domestica ENSMODG00000021308
ornithorhynchus_anatinus ENSOANG00000009901
xenopus_tropicalis ENSXETG00000007251
latimeria_chalumnae ENSLACG00000015780
