gallus_gallus ENSGALG00000004230
microtus_ochrogaster ENSMOCG00000021852
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023377
cricetulus_griseus_crigri_1.0 ENSCGRG00000013188
cricetulus_griseus_crigri-picr ENSCGRG00015016921
mesocricetus_auratus ENSMAUG00000013594
nannospalax_galili ENSNGAG00000010841
jaculus_jaculus ENSJJAG00000016366
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017247
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001780
fukomys_damarensis ENSFDAG00000009686
chinchilla_lanigera ENSCLAG00000009019
octodon_degus ENSODEG00000017170
cavia_aperea ENSCAPG00000016185
cavia_porcellus ENSCPOG00000003790
oryctolagus_cuniculus ENSOCUG00000001647
ochotona_princeps ENSOPRG00000007375
tupaia_belangeri ENSTBEG00000004245
pteropus_vampyrus ENSPVAG00000006685
myotis_lucifugus ENSMLUG00000027865
ursus_americanus ENSUAMG00000006764
ursus_maritimus ENSUMAG00000023645
ailuropoda_melanoleuca ENSAMEG00000003097
mustela_putorius_furo ENSMPUG00000004381
neovison_vison ENSNVIG00000000464
canis_lupus_familiaris ENSCAFG00000016560
canis_lupus_dingo ENSCAFG00020011968
vulpes_vulpes ENSVVUG00000001352
panthera_pardus ENSPPRG00000010248
panthera_tigris_altaica ENSPTIG00000017416
felis_catus ENSFCAG00000008009
erinaceus_europaeus ENSEEUG00000001688
sorex_araneus ENSSARG00000008607
equus_caballus ENSECAG00000020896
equus_asinus_asinus ENSEASG00005006810
capra_hircus ENSCHIG00000026829
ovis_aries ENSOARG00000020856
bos_mutus ENSBMUG00000004247
bos_taurus ENSBTAG00000005479
bison_bison_bison ENSBBBG00000002888
tursiops_truncatus ENSTTRG00000005183
vicugna_pacos ENSVPAG00000008589
sus_scrofa ENSSSCG00000004596
loxodonta_africana ENSLAFG00000003533
procavia_capensis ENSPCAG00000010200
echinops_telfairi ENSETEG00000015177
choloepus_hoffmanni ENSCHOG00000001607
dasypus_novemcinctus ENSDNOG00000040890
ornithorhynchus_anatinus ENSOANG00000020008
xenopus_tropicalis ENSXETG00000032604
latimeria_chalumnae ENSLACG00000009964
tetraodon_nigroviridis ENSTNIG00000009331
takifugu_rubripes ENSTRUG00000017796
gasterosteus_aculeatus ENSGACG00000015821
labrus_bergylta ENSLBEG00000025344
cynoglossus_semilaevis ENSCSEG00000019171
mastacembelus_armatus ENSMAMG00000021087
monopterus_albus ENSMALG00000021585
anabas_testudineus ENSATEG00000003328
seriola_lalandi_dorsalis ENSSLDG00000013996
seriola_dumerili ENSSDUG00000018237
scophthalmus_maximus ENSSMAG00000000384
fundulus_heteroclitus ENSFHEG00000018379
cyprinodon_variegatus ENSCVAG00000005831
xiphophorus_couchianus ENSXCOG00000011378
xiphophorus_maculatus ENSXMAG00000010306
gambusia_affinis ENSGAFG00000017349
poecilia_formosa ENSPFOG00000013903
poecilia_latipinna ENSPLAG00000023967
poecilia_mexicana ENSPMEG00000015514
poecilia_reticulata ENSPREG00000023240
kryptolebias_marmoratus ENSKMAG00000007823
oryzias_latipes_asm223469v1 ENSORLG00015006195
oryzias_latipes_asm223467v1 ENSORLG00000008243
oryzias_latipes_asm223471v1 ENSORLG00020008780
oryzias_melastigma ENSOMEG00000000026
amphiprion_percula ENSAPEG00000012523
amphiprion_ocellaris ENSAOCG00000003157
acanthochromis_polyacanthus ENSAPOG00000012223
stegastes_partitus ENSSPAG00000007857
maylandia_zebra ENSMZEG00005013803
astatotilapia_calliptera ENSACLG00000002773
pundamilia_nyererei ENSPNYG00000013983
haplochromis_burtoni ENSHBUG00000012339
neolamprologus_brichardi ENSNBRG00000010084
oreochromis_niloticus ENSONIG00000005832
amphilophus_citrinellus ENSACIG00000002140
mola_mola ENSMMOG00000016462
hippocampus_comes ENSHCOG00000003489
periophthalmus_magnuspinnatus ENSPMGG00000006024
gadus_morhua ENSGMOG00000015559
pygocentrus_nattereri ENSPNAG00000020703
astyanax_mexicanus ENSAMXG00000012304
ictalurus_punctatus ENSIPUG00000023135
danio_rerio ENSDARG00000053476
astyanax_mexicanus ENSAMXG00000014790
pygocentrus_nattereri ENSPNAG00000018889
ictalurus_punctatus ENSIPUG00000013831
danio_rerio ENSDARG00000090486
scleropages_formosus ENSSFOG00015014124
paramormyrops_kingsleyae ENSPKIG00000017054
lepisosteus_oculatus ENSLOCG00000013598
eptatretus_burgeri ENSEBUG00000016898
eptatretus_burgeri ENSEBUG00000013433
petromyzon_marinus ENSPMAG00000008850
eptatretus_burgeri ENSEBUG00000015147
