latimeria_chalumnae ENSLACG00000010886
labrus_bergylta ENSLBEG00000012266
maylandia_zebra ENSMZEG00005010664
astatotilapia_calliptera ENSACLG00000022107
haplochromis_burtoni ENSHBUG00000010499
pundamilia_nyererei ENSPNYG00000012902
neolamprologus_brichardi ENSNBRG00000015716
oreochromis_niloticus ENSONIG00000010185
amphilophus_citrinellus ENSACIG00000004752
anabas_testudineus ENSATEG00000013777
cynoglossus_semilaevis ENSCSEG00000012603
gasterosteus_aculeatus ENSGACG00000003439
hippocampus_comes ENSHCOG00000003670
mastacembelus_armatus ENSMAMG00000016168
monopterus_albus ENSMALG00000006723
seriola_dumerili ENSSDUG00000004387
seriola_lalandi_dorsalis ENSSLDG00000023864
scophthalmus_maximus ENSSMAG00000011607
amphiprion_ocellaris ENSAOCG00000013275
amphiprion_percula ENSAPEG00000024510
acanthochromis_polyacanthus ENSAPOG00000004552
stegastes_partitus ENSSPAG00000006018
periophthalmus_magnuspinnatus ENSPMGG00000012313
gadus_morhua ENSGMOG00000016947
esox_lucius ENSELUG00000011221
pygocentrus_nattereri ENSPNAG00000008723
astyanax_mexicanus ENSAMXG00000036766
ictalurus_punctatus ENSIPUG00000015009
danio_rerio ENSDARG00000103813
paramormyrops_kingsleyae ENSPKIG00000021502
scleropages_formosus ENSSFOG00015003333
lepisosteus_oculatus ENSLOCG00000008771
eptatretus_burgeri ENSEBUG00000007145
petromyzon_marinus ENSPMAG00000004668
ornithorhynchus_anatinus ENSOANG00000031893
ciona_intestinalis ENSCING00000000962
ciona_savignyi ENSCSAVG00000000138
drosophila_melanogaster FBgn0025720
caenorhabditis_elegans_strain_n2 WBGene00010615
saccharomyces_cerevisiae_strain_s288c YGL017W
