calidris_pugnax ENSCPUG00000013498
saimiri_boliviensis_boliviensis ENSSBOG00000032261
callithrix_jacchus ENSCJAG00000019944
aotus_nancymaae ENSANAG00000038492
carlito_syrichta ENSTSYG00000010791
prolemur_simus ENSPSMG00000013621
propithecus_coquereli ENSPCOG00000028608
microcebus_murinus ENSMICG00000006982
otolemur_garnettii ENSOGAG00000011979
castor_canadensis ENSCCNG00000018342
dipodomys_ordii ENSDORG00000001785
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024872
mus_spicilegus ENSMSIG00000020667
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027253
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023962
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025399
rattus_norvegicus ENSRNOG00000015285
meriones_unguiculatus ENSMUGG00000018436
peromyscus_maniculatus_bairdii ENSPEMG00000015598
microtus_ochrogaster ENSMOCG00000005823
cricetulus_griseus_crigri_1.0 ENSCGRG00000013973
cricetulus_griseus_crigri-picr ENSCGRG00015015378
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018783
mesocricetus_auratus ENSMAUG00000016435
nannospalax_galili ENSNGAG00000020436
jaculus_jaculus ENSJJAG00000014851
urocitellus_parryii ENSUPAG00010011049
ictidomys_tridecemlineatus ENSSTOG00000005236
spermophilus_dauricus ENSSDAG00000002827
marmota_marmota_marmota ENSMMMG00000014335
chinchilla_lanigera ENSCLAG00000016159
octodon_degus ENSODEG00000015720
cavia_porcellus ENSCPOG00000007072
cavia_aperea ENSCAPG00000006126
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014435
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019468
fukomys_damarensis ENSFDAG00000014068
oryctolagus_cuniculus ENSOCUG00000002052
ochotona_princeps ENSOPRG00000009347
tupaia_belangeri ENSTBEG00000013350
myotis_lucifugus ENSMLUG00000017635
pteropus_vampyrus ENSPVAG00000015807
equus_caballus ENSECAG00000023663
equus_asinus_asinus ENSEASG00005017791
ovis_aries ENSOARG00000004702
capra_hircus ENSCHIG00000024661
bos_mutus ENSBMUG00000023473
bos_taurus ENSBTAG00000008429
bison_bison_bison ENSBBBG00000007215
tursiops_truncatus ENSTTRG00000014129
sus_scrofa ENSSSCG00000013248
vicugna_pacos ENSVPAG00000011829
ursus_maritimus ENSUMAG00000014330
ursus_americanus ENSUAMG00000021602
ailuropoda_melanoleuca ENSAMEG00000007069
neovison_vison ENSNVIG00000011939
mustela_putorius_furo ENSMPUG00000005034
canis_lupus_familiaris ENSCAFG00000008977
canis_lupus_dingo ENSCAFG00020022152
vulpes_vulpes ENSVVUG00000026554
panthera_pardus ENSPPRG00000009649
panthera_tigris_altaica ENSPTIG00000016819
felis_catus ENSFCAG00000002523
erinaceus_europaeus ENSEEUG00000002118
sorex_araneus ENSSARG00000005213
loxodonta_africana ENSLAFG00000013726
procavia_capensis ENSPCAG00000001520
echinops_telfairi ENSETEG00000017636
dasypus_novemcinctus ENSDNOG00000019816
choloepus_hoffmanni ENSCHOG00000010990
ornithorhynchus_anatinus ENSOANG00000001954
labrus_bergylta ENSLBEG00000007445
labrus_bergylta ENSLBEG00000007414
pundamilia_nyererei ENSPNYG00000002655
paramormyrops_kingsleyae ENSPKIG00000018840
scleropages_formosus ENSSFOG00015022948
takifugu_rubripes ENSTRUG00000016115
tetraodon_nigroviridis ENSTNIG00000009608
mola_mola ENSMMOG00000006967
cynoglossus_semilaevis ENSCSEG00000002418
mastacembelus_armatus ENSMAMG00000015657
anabas_testudineus ENSATEG00000021458
seriola_dumerili ENSSDUG00000015763
seriola_lalandi_dorsalis ENSSLDG00000024343
scophthalmus_maximus ENSSMAG00000008497
poecilia_formosa ENSPFOG00000001943
poecilia_latipinna ENSPLAG00000009906
poecilia_mexicana ENSPMEG00000015796
poecilia_reticulata ENSPREG00000020107
xiphophorus_maculatus ENSXMAG00000001380
xiphophorus_couchianus ENSXCOG00000013983
gambusia_affinis ENSGAFG00000013607
fundulus_heteroclitus ENSFHEG00000021307
cyprinodon_variegatus ENSCVAG00000015124
kryptolebias_marmoratus ENSKMAG00000003642
oryzias_melastigma ENSOMEG00000003967
oryzias_latipes_asm223469v1 ENSORLG00015003310
amphiprion_ocellaris ENSAOCG00000000070
amphiprion_percula ENSAPEG00000000128
acanthochromis_polyacanthus ENSAPOG00000022849
stegastes_partitus ENSSPAG00000020275
stegastes_partitus ENSSPAG00000020214
pundamilia_nyererei ENSPNYG00000002601
haplochromis_burtoni ENSHBUG00000006161
astatotilapia_calliptera ENSACLG00000002100
maylandia_zebra ENSMZEG00005014311
neolamprologus_brichardi ENSNBRG00000018321
oreochromis_niloticus ENSONIG00000007159
amphilophus_citrinellus ENSACIG00000023695
monopterus_albus ENSMALG00000000708
gasterosteus_aculeatus ENSGACG00000017100
hippocampus_comes ENSHCOG00000005440
periophthalmus_magnuspinnatus ENSPMGG00000013857
gadus_morhua ENSGMOG00000009383
esox_lucius ENSELUG00000020139
astyanax_mexicanus ENSAMXG00000040263
pygocentrus_nattereri ENSPNAG00000004179
ictalurus_punctatus ENSIPUG00000018338
danio_rerio ENSDARG00000116353
eptatretus_burgeri ENSEBUG00000003594
lepisosteus_oculatus ENSLOCG00000014674
astyanax_mexicanus ENSAMXG00000029139
latimeria_chalumnae ENSLACG00000018826
pundamilia_nyererei ENSPNYG00000002681
ornithorhynchus_anatinus ENSOANG00000020232
xenopus_tropicalis ENSXETG00000005091
eptatretus_burgeri ENSEBUG00000011229
