pan_paniscus ENSPPAG00000033750
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003494
fukomys_damarensis ENSFDAG00000011788
oryctolagus_cuniculus ENSOCUG00000027865
ochotona_princeps ENSOPRG00000007249
tupaia_belangeri ENSTBEG00000013577
myotis_lucifugus ENSMLUG00000011823
pteropus_vampyrus ENSPVAG00000003877
ursus_maritimus ENSUMAG00000005162
ursus_americanus ENSUAMG00000024429
ailuropoda_melanoleuca ENSAMEG00000009069
neovison_vison ENSNVIG00000012652
mustela_putorius_furo ENSMPUG00000017282
canis_lupus_dingo ENSCAFG00020003985
canis_lupus_familiaris ENSCAFG00000017888
vulpes_vulpes ENSVVUG00000018545
panthera_pardus ENSPPRG00000001983
panthera_tigris_altaica ENSPTIG00000015101
felis_catus ENSFCAG00000010871
tursiops_truncatus ENSTTRG00000007969
sus_scrofa ENSSSCG00000025273
bos_taurus ENSBTAG00000006934
bos_mutus ENSBMUG00000015038
bison_bison_bison ENSBBBG00000009964
capra_hircus ENSCHIG00000022151
ovis_aries ENSOARG00000003867
equus_asinus_asinus ENSEASG00005005104
equus_caballus ENSECAG00000017494
propithecus_coquereli ENSPCOG00000017554
prolemur_simus ENSPSMG00000007042
microcebus_murinus ENSMICG00000046278
vicugna_pacos ENSVPAG00000001519
dasypus_novemcinctus ENSDNOG00000032875
loxodonta_africana ENSLAFG00000008555
procavia_capensis ENSPCAG00000007325
echinops_telfairi ENSETEG00000016087
notamacropus_eugenii ENSMEUG00000009892
phascolarctos_cinereus ENSPCIG00000001248
sarcophilus_harrisii ENSSHAG00000013344
monodelphis_domestica ENSMODG00000009689
ornithorhynchus_anatinus ENSOANG00000007797
latimeria_chalumnae ENSLACG00000013585
gopherus_agassizii ENSGAGG00000007120
chelonoidis_abingdonii ENSCABG00000005468
chrysemys_picta_bellii ENSCPBG00000008748
pelodiscus_sinensis ENSPSIG00000013305
apteryx_haastii ENSAHAG00000000131
apteryx_owenii ENSAOWG00000017304
apteryx_rowi ENSARWG00000014453
dromaius_novaehollandiae ENSDNVG00000000185
nothoprocta_perdicaria ENSNPEG00000012490
anser_brachyrhynchus ENSABRG00000000143
anas_platyrhynchos_platyrhynchos ENSAPLG00000031075
gallus_gallus ENSGALG00000034982
meleagris_gallopavo ENSMGAG00000002665
coturnix_japonica ENSCJPG00005007762
numida_meleagris ENSNMEG00000011626
lepidothrix_coronata ENSLCOG00000015542
manacus_vitellinus ENSMVIG00005013615
lonchura_striata_domestica ENSLSDG00000005782
lonchura_striata_domestica ENSLSDG00000001381
taeniopygia_guttata ENSTGUG00000013656
taeniopygia_guttata ENSTGUG00000016385
ficedula_albicollis ENSFALG00000012201
parus_major ENSPMJG00000007588
melopsittacus_undulatus ENSMUNG00000012675
calidris_pygmaea ENSCPGG00000000308
calidris_pugnax ENSCPUG00000001904
sphenodon_punctatus ENSSPUG00000007955
pogona_vitticeps ENSPVIG00000009211
notechis_scutatus ENSNSUG00000019608
salvator_merianae ENSSMRG00000022674
xenopus_tropicalis ENSXETG00000005176
fundulus_heteroclitus ENSFHEG00000004800
cyprinodon_variegatus ENSCVAG00000018994
xiphophorus_maculatus ENSXMAG00000015863
xiphophorus_couchianus ENSXCOG00000016968
gambusia_affinis ENSGAFG00000020677
poecilia_formosa ENSPFOG00000006301
poecilia_latipinna ENSPLAG00000018795
poecilia_mexicana ENSPMEG00000023070
poecilia_reticulata ENSPREG00000009807
kryptolebias_marmoratus ENSKMAG00000018869
oryzias_latipes_asm223471v1 ENSORLG00020006939
oryzias_latipes_asm223467v1 ENSORLG00000007190
oryzias_latipes_asm223469v1 ENSORLG00015020964
oryzias_melastigma ENSOMEG00000022047
mastacembelus_armatus ENSMAMG00000006863
monopterus_albus ENSMALG00000008472
anabas_testudineus ENSATEG00000008908
seriola_dumerili ENSSDUG00000008603
seriola_lalandi_dorsalis ENSSLDG00000024083
scophthalmus_maximus ENSSMAG00000015163
cynoglossus_semilaevis ENSCSEG00000006612
hippocampus_comes ENSHCOG00000014162
labrus_bergylta ENSLBEG00000016502
gasterosteus_aculeatus ENSGACG00000004713
takifugu_rubripes ENSTRUG00000013804
tetraodon_nigroviridis ENSTNIG00000008418
mola_mola ENSMMOG00000002953
amphiprion_ocellaris ENSAOCG00000018836
amphiprion_percula ENSAPEG00000020236
acanthochromis_polyacanthus ENSAPOG00000007214
stegastes_partitus ENSSPAG00000018244
astatotilapia_calliptera ENSACLG00000016892
maylandia_zebra ENSMZEG00005022555
pundamilia_nyererei ENSPNYG00000013158
haplochromis_burtoni ENSHBUG00000013842
neolamprologus_brichardi ENSNBRG00000017032
oreochromis_niloticus ENSONIG00000015391
amphilophus_citrinellus ENSACIG00000002952
periophthalmus_magnuspinnatus ENSPMGG00000018701
gadus_morhua ENSGMOG00000008338
esox_lucius ENSELUG00000003333
pygocentrus_nattereri ENSPNAG00000000383
astyanax_mexicanus ENSAMXG00000033573
ictalurus_punctatus ENSIPUG00000021950
danio_rerio ENSDARG00000092696
danio_rerio ENSDARG00000002347
scleropages_formosus ENSSFOG00015023887
paramormyrops_kingsleyae ENSPKIG00000013911
lepisosteus_oculatus ENSLOCG00000014925
latimeria_chalumnae ENSLACG00000010968
eptatretus_burgeri ENSEBUG00000011232
