anas_platyrhynchos_platyrhynchos ENSAPLG00000012521
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009249
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011087
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018824
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003557
fukomys_damarensis ENSFDAG00000007631
ictidomys_tridecemlineatus ENSSTOG00000010742
spermophilus_dauricus ENSSDAG00000013598
urocitellus_parryii ENSUPAG00010010499
marmota_marmota_marmota ENSMMMG00000023289
oryctolagus_cuniculus ENSOCUG00000017023
ochotona_princeps ENSOPRG00000008487
pan_paniscus ENSPPAG00000038540
pan_troglodytes ENSPTRG00000004941
homo_sapiens ENSG00000123268
gorilla_gorilla ENSGGOG00000038474
pongo_abelii ENSPPYG00000004515
nomascus_leucogenys ENSNLEG00000017793
mandrillus_leucophaeus ENSMLEG00000029861
colobus_angolensis_palliatus ENSCANG00000023793
macaca_fascicularis ENSMFAG00000000109
macaca_mulatta ENSMMUG00000048857
papio_anubis ENSPANG00000033486
theropithecus_gelada ENSTGEG00000003618
chlorocebus_sabaeus ENSCSAG00000005951
cercocebus_atys ENSCATG00000034998
macaca_nemestrina ENSMNEG00000043185
rhinopithecus_bieti ENSRBIG00000030964
rhinopithecus_roxellana ENSRROG00000031939
piliocolobus_tephrosceles ENSPTEG00000003464
cebus_capucinus_imitator ENSCCAG00000026329
saimiri_boliviensis_boliviensis ENSSBOG00000021700
callithrix_jacchus ENSCJAG00000043330
aotus_nancymaae ENSANAG00000033502
carlito_syrichta ENSTSYG00000036032
propithecus_coquereli ENSPCOG00000025429
prolemur_simus ENSPSMG00000007823
microcebus_murinus ENSMICG00000003301
otolemur_garnettii ENSOGAG00000026029
loxodonta_africana ENSLAFG00000000441
loxodonta_africana ENSLAFG00000026957
procavia_capensis ENSPCAG00000010038
choloepus_hoffmanni ENSCHOG00000004733
choloepus_hoffmanni ENSCHOG00000006035
dasypus_novemcinctus ENSDNOG00000006951
ornithorhynchus_anatinus ENSOANG00000028332
ornithorhynchus_anatinus ENSOANG00000012838
pogona_vitticeps ENSPVIG00000007175
anolis_carolinensis ENSACAG00000017202
notechis_scutatus ENSNSUG00000001198
salvator_merianae ENSSMRG00000012436
xenopus_tropicalis ENSXETG00000007299
latimeria_chalumnae ENSLACG00000018861
ornithorhynchus_anatinus ENSOANG00000009798
labrus_bergylta ENSLBEG00000004798
