ciona_savignyi ENSCSAVG00000001410
homo_sapiens ENSG00000163719
gorilla_gorilla ENSGGOG00000003531
pongo_abelii ENSPPYG00000013683
nomascus_leucogenys ENSNLEG00000003963
macaca_fascicularis ENSMFAG00000038577
macaca_mulatta ENSMMUG00000007808
macaca_nemestrina ENSMNEG00000036145
mandrillus_leucophaeus ENSMLEG00000037675
cercocebus_atys ENSCATG00000044467
papio_anubis ENSPANG00000023051
theropithecus_gelada ENSTGEG00000020621
chlorocebus_sabaeus ENSCSAG00000010706
colobus_angolensis_palliatus ENSCANG00000033003
colobus_angolensis_palliatus ENSCANG00000027752
piliocolobus_tephrosceles ENSPTEG00000034240
rhinopithecus_bieti ENSRBIG00000043420
rhinopithecus_roxellana ENSRROG00000041504
cebus_capucinus_imitator ENSCCAG00000028926
saimiri_boliviensis_boliviensis ENSSBOG00000029274
aotus_nancymaae ENSANAG00000033686
carlito_syrichta ENSTSYG00000005703
prolemur_simus ENSPSMG00000009124
propithecus_coquereli ENSPCOG00000024971
microcebus_murinus ENSMICG00000015187
otolemur_garnettii ENSOGAG00000015616
tupaia_belangeri ENSTBEG00000007523
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017947
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018196
fukomys_damarensis ENSFDAG00000011291
chinchilla_lanigera ENSCLAG00000000926
octodon_degus ENSODEG00000018300
cavia_porcellus ENSCPOG00000010330
cavia_aperea ENSCAPG00000017819
spermophilus_dauricus ENSSDAG00000023744
ictidomys_tridecemlineatus ENSSTOG00000002048
urocitellus_parryii ENSUPAG00010022881
marmota_marmota_marmota ENSMMMG00000008637
microtus_ochrogaster ENSMOCG00000010990
peromyscus_maniculatus_bairdii ENSPEMG00000007108
cricetulus_griseus_crigri-picr ENSCGRG00015019925
cricetulus_griseus_crigri_1.0 ENSCGRG00000015036
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016521
mesocricetus_auratus ENSMAUG00000018826
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029745
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030269
mus_spicilegus ENSMSIG00000027342
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028717
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022468
rattus_norvegicus ENSRNOG00000007881
meriones_unguiculatus ENSMUGG00000007698
nannospalax_galili ENSNGAG00000012586
jaculus_jaculus ENSJJAG00000014129
castor_canadensis ENSCCNG00000009777
dipodomys_ordii ENSDORG00000011006
oryctolagus_cuniculus ENSOCUG00000010088
ochotona_princeps ENSOPRG00000002141
microtus_ochrogaster ENSMOCG00000018949
mesocricetus_auratus ENSMAUG00000018733
marmota_marmota_marmota ENSMMMG00000016146
spermophilus_dauricus ENSSDAG00000021674
canis_lupus_dingo ENSCAFG00020008806
ursus_maritimus ENSUMAG00000019000
myotis_lucifugus ENSMLUG00000025563
callithrix_jacchus ENSCJAG00000016029
phascolarctos_cinereus ENSPCIG00000001840
notamacropus_eugenii ENSMEUG00000003095
monodelphis_domestica ENSMODG00000004830
sarcophilus_harrisii ENSSHAG00000015131
ornithorhynchus_anatinus ENSOANG00000015207
xenopus_tropicalis ENSXETG00000017860
latimeria_chalumnae ENSLACG00000012532
paramormyrops_kingsleyae ENSPKIG00000018293
scleropages_formosus ENSSFOG00015019001
poecilia_formosa ENSPFOG00000012267
poecilia_mexicana ENSPMEG00000015868
poecilia_latipinna ENSPLAG00000012828
poecilia_reticulata ENSPREG00000020904
xiphophorus_maculatus ENSXMAG00000007872
xiphophorus_couchianus ENSXCOG00000002575
cyprinodon_variegatus ENSCVAG00000018674
fundulus_heteroclitus ENSFHEG00000017916
kryptolebias_marmoratus ENSKMAG00000018002
oryzias_latipes_asm223469v1 ENSORLG00015002035
oryzias_latipes_asm223467v1 ENSORLG00000010139
oryzias_latipes_asm223471v1 ENSORLG00020005881
oryzias_melastigma ENSOMEG00000001585
acanthochromis_polyacanthus ENSAPOG00000010387
labrus_bergylta ENSLBEG00000013537
acanthochromis_polyacanthus ENSAPOG00000019596
labrus_bergylta ENSLBEG00000028484
gasterosteus_aculeatus ENSGACG00000011347
mola_mola ENSMMOG00000009690
monopterus_albus ENSMALG00000021143
mastacembelus_armatus ENSMAMG00000023641
anabas_testudineus ENSATEG00000003507
seriola_dumerili ENSSDUG00000008636
scophthalmus_maximus ENSSMAG00000004185
amphiprion_ocellaris ENSAOCG00000011310
amphiprion_percula ENSAPEG00000016531
maylandia_zebra ENSMZEG00005006140
astatotilapia_calliptera ENSACLG00000026278
haplochromis_burtoni ENSHBUG00000004024
pundamilia_nyererei ENSPNYG00000007063
neolamprologus_brichardi ENSNBRG00000018313
oreochromis_niloticus ENSONIG00000003198
amphilophus_citrinellus ENSACIG00000001529
stegastes_partitus ENSSPAG00000003429
seriola_lalandi_dorsalis ENSSLDG00000017331
cynoglossus_semilaevis ENSCSEG00000017658
takifugu_rubripes ENSTRUG00000005709
tetraodon_nigroviridis ENSTNIG00000003153
hippocampus_comes ENSHCOG00000015962
periophthalmus_magnuspinnatus ENSPMGG00000004069
gadus_morhua ENSGMOG00000018463
esox_lucius ENSELUG00000012774
pygocentrus_nattereri ENSPNAG00000030028
astyanax_mexicanus ENSAMXG00000033707
ictalurus_punctatus ENSIPUG00000023214
danio_rerio ENSDARG00000059642
lepisosteus_oculatus ENSLOCG00000013669
eptatretus_burgeri ENSEBUG00000007970
drosophila_melanogaster FBgn0027506
