labrus_bergylta ENSLBEG00000005985
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005096
fukomys_damarensis ENSFDAG00000007264
ictidomys_tridecemlineatus ENSSTOG00000006033
spermophilus_dauricus ENSSDAG00000020358
urocitellus_parryii ENSUPAG00010012355
marmota_marmota_marmota ENSMMMG00000023506
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000061802
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022896
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021980
mus_spicilegus ENSMSIG00000024990
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018718
rattus_norvegicus ENSRNOG00000018905
meriones_unguiculatus ENSMUGG00000009401
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018139
cricetulus_griseus_crigri_1.0 ENSCGRG00000005106
cricetulus_griseus_crigri-picr ENSCGRG00015026867
microtus_ochrogaster ENSMOCG00000011155
peromyscus_maniculatus_bairdii ENSPEMG00000019997
nannospalax_galili ENSNGAG00000011052
jaculus_jaculus ENSJJAG00000016915
dipodomys_ordii ENSDORG00000013131
oryctolagus_cuniculus ENSOCUG00000007349
ochotona_princeps ENSOPRG00000012520
tupaia_belangeri ENSTBEG00000007831
ursus_americanus ENSUAMG00000017364
ursus_maritimus ENSUMAG00000015629
ailuropoda_melanoleuca ENSAMEG00000008177
neovison_vison ENSNVIG00000005030
mustela_putorius_furo ENSMPUG00000015078
canis_lupus_familiaris ENSCAFG00000003863
canis_lupus_familiaris ENSCAFG00000014532
canis_lupus_familiaris ENSCAFG00000030309
canis_lupus_familiaris ENSCAFG00000003862
canis_lupus_familiaris ENSCAFG00000030115
canis_lupus_familiaris ENSCAFG00000023202
canis_lupus_dingo ENSCAFG00020025451
vulpes_vulpes ENSVVUG00000001752
panthera_pardus ENSPPRG00000011902
panthera_tigris_altaica ENSPTIG00000016241
felis_catus ENSFCAG00000031885
myotis_lucifugus ENSMLUG00000028981
pteropus_vampyrus ENSPVAG00000004781
myotis_lucifugus ENSMLUG00000008212
ovis_aries ENSOARG00000015684
capra_hircus ENSCHIG00000005917
bos_taurus ENSBTAG00000000654
bos_mutus ENSBMUG00000010089
bison_bison_bison ENSBBBG00000012296
tursiops_truncatus ENSTTRG00000016186
sus_scrofa ENSSSCG00000011069
vicugna_pacos ENSVPAG00000010191
equus_caballus ENSECAG00000015255
equus_asinus_asinus ENSEASG00005007199
sorex_araneus ENSSARG00000012446
erinaceus_europaeus ENSEEUG00000012458
mustela_putorius_furo ENSMPUG00000010578
procavia_capensis ENSPCAG00000003521
loxodonta_africana ENSLAFG00000016023
echinops_telfairi ENSETEG00000006158
dasypus_novemcinctus ENSDNOG00000014869
choloepus_hoffmanni ENSCHOG00000011244
ornithorhynchus_anatinus ENSOANG00000006039
xenopus_tropicalis ENSXETG00000004553
petromyzon_marinus ENSPMAG00000007377
ciona_intestinalis ENSCING00000009585
ciona_savignyi ENSCSAVG00000006375
eptatretus_burgeri ENSEBUG00000012558
drosophila_melanogaster FBgn0031905
