scophthalmus_maximus ENSSMAG00000018988
otolemur_garnettii ENSOGAG00000014539
sorex_araneus ENSSARG00000003960
echinops_telfairi ENSETEG00000013639
phascolarctos_cinereus ENSPCIG00000002542
notamacropus_eugenii ENSMEUG00000004357
monodelphis_domestica ENSMODG00000014724
sarcophilus_harrisii ENSSHAG00000001866
anolis_carolinensis ENSACAG00000011056
pogona_vitticeps ENSPVIG00000012048
notechis_scutatus ENSNSUG00000006518
salvator_merianae ENSSMRG00000011053
sphenodon_punctatus ENSSPUG00000002504
apteryx_owenii ENSAOWG00000017922
apteryx_haastii ENSAHAG00000012547
apteryx_rowi ENSARWG00000013843
dromaius_novaehollandiae ENSDNVG00000010726
nothoprocta_perdicaria ENSNPEG00000013654
calidris_pygmaea ENSCPGG00000002036
calidris_pugnax ENSCPUG00000000695
lepidothrix_coronata ENSLCOG00000012144
manacus_vitellinus ENSMVIG00005013028
cyanistes_caeruleus ENSCCEG00000023895
parus_major ENSPMJG00000017822
serinus_canaria ENSSCAG00000004475
zonotrichia_albicollis ENSZALG00000012740
junco_hyemalis ENSJHYG00000001969
lonchura_striata_domestica ENSLSDG00000017413
taeniopygia_guttata ENSTGUG00000012667
ficedula_albicollis ENSFALG00000000486
melopsittacus_undulatus ENSMUNG00000003544
anser_brachyrhynchus ENSABRG00000008026
anas_platyrhynchos_platyrhynchos ENSAPLG00000016270
meleagris_gallopavo ENSMGAG00000015159
gallus_gallus ENSGALG00000017173
coturnix_japonica ENSCJPG00005003494
numida_meleagris ENSNMEG00000019588
crocodylus_porosus ENSCPRG00005014457
gopherus_agassizii ENSGAGG00000019409
chelonoidis_abingdonii ENSCABG00000011014
chelonoidis_abingdonii ENSCABG00000020120
gopherus_agassizii ENSGAGG00000013395
chrysemys_picta_bellii ENSCPBG00000000172
pelodiscus_sinensis ENSPSIG00000012663
latimeria_chalumnae ENSLACG00000000686
pogona_vitticeps ENSPVIG00000014743
xenopus_tropicalis ENSXETG00000018493
latimeria_chalumnae ENSLACG00000012886
ornithorhynchus_anatinus ENSOANG00000010464
petromyzon_marinus ENSPMAG00000007197
petromyzon_marinus ENSPMAG00000004054
eptatretus_burgeri ENSEBUG00000002662
