astyanax_mexicanus ENSAMXG00000012255
rhinopithecus_roxellana ENSRROG00000040468
macaca_mulatta ENSMMUG00000004465
mandrillus_leucophaeus ENSMLEG00000043871
papio_anubis ENSPANG00000006247
theropithecus_gelada ENSTGEG00000016465
pan_paniscus ENSPPAG00000034415
pan_troglodytes ENSPTRG00000016135
homo_sapiens ENSG00000018189
gorilla_gorilla ENSGGOG00000026311
pongo_abelii ENSPPYG00000014811
nomascus_leucogenys ENSNLEG00000007716
aotus_nancymaae ENSANAG00000036532
callithrix_jacchus ENSCJAG00000014529
macaca_nemestrina ENSMNEG00000036932
colobus_angolensis_palliatus ENSCANG00000031893
cebus_capucinus_imitator ENSCCAG00000020050
cercocebus_atys ENSCATG00000020836
rhinopithecus_bieti ENSRBIG00000004344
carlito_syrichta ENSTSYG00000005217
prolemur_simus ENSPSMG00000014693
propithecus_coquereli ENSPCOG00000025082
tupaia_belangeri ENSTBEG00000009911
choloepus_hoffmanni ENSCHOG00000006677
echinops_telfairi ENSETEG00000016138
vicugna_pacos ENSVPAG00000011887
sus_scrofa ENSSSCG00000025514
bison_bison_bison ENSBBBG00000001277
bos_mutus ENSBMUG00000006929
ovis_aries ENSOARG00000011735
tursiops_truncatus ENSTTRG00000008391
canis_lupus_dingo ENSCAFG00020027064
canis_lupus_familiaris ENSCAFG00000002918
vulpes_vulpes ENSVVUG00000004165
ursus_maritimus ENSUMAG00000003748
ursus_americanus ENSUAMG00000008905
panthera_pardus ENSPPRG00000023550
panthera_tigris_altaica ENSPTIG00000005480
pteropus_vampyrus ENSPVAG00000004334
ictidomys_tridecemlineatus ENSSTOG00000011553
spermophilus_dauricus ENSSDAG00000024543
otolemur_garnettii ENSOGAG00000008593
oryctolagus_cuniculus ENSOCUG00000010015
microcebus_murinus ENSMICG00000005370
erinaceus_europaeus ENSEEUG00000003809
equus_asinus_asinus ENSEASG00005016689
equus_caballus ENSECAG00000009111
felis_catus ENSFCAG00000007269
bos_taurus ENSBTAG00000016795
bos_taurus ENSBTAG00000051377
capra_hircus ENSCHIG00000004465
cricetulus_griseus_crigri-picr ENSCGRG00015019327
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021194
peromyscus_maniculatus_bairdii ENSPEMG00000016083
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028373
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029291
mus_spicilegus ENSMSIG00000017109
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017154
meriones_unguiculatus ENSMUGG00000009725
castor_canadensis ENSCCNG00000000011
urocitellus_parryii ENSUPAG00010010896
macaca_fascicularis ENSMFAG00000039421
loxodonta_africana ENSLAFG00000017020
cricetulus_griseus_crigri_1.0 ENSCGRG00000006279
rattus_norvegicus ENSRNOG00000003428
procavia_capensis ENSPCAG00000013843
dasypus_novemcinctus ENSDNOG00000002963
pan_paniscus ENSPPAG00000030911
pan_troglodytes ENSPTRG00000043710
gorilla_gorilla ENSGGOG00000027503
rhinopithecus_roxellana ENSRROG00000039922
colobus_angolensis_palliatus ENSCANG00000036080
piliocolobus_tephrosceles ENSPTEG00000019072
mandrillus_leucophaeus ENSMLEG00000036951
papio_anubis ENSPANG00000011686
loxodonta_africana ENSLAFG00000027122
microtus_ochrogaster ENSMOCG00000021939
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027376
nannospalax_galili ENSNGAG00000001352
cavia_aperea ENSCAPG00000000042
sus_scrofa ENSSSCG00000035207
phascolarctos_cinereus ENSPCIG00000000666
salvator_merianae ENSSMRG00000008452
sphenodon_punctatus ENSSPUG00000007438
meleagris_gallopavo ENSMGAG00000009878
coturnix_japonica ENSCJPG00005001068
numida_meleagris ENSNMEG00000018972
gallus_gallus ENSGALG00000011564
junco_hyemalis ENSJHYG00000000289
parus_major ENSPMJG00000001065
manacus_vitellinus ENSMVIG00005006180
anser_brachyrhynchus ENSABRG00000014251
dromaius_novaehollandiae ENSDNVG00000007589
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001906
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005059
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000211
fukomys_damarensis ENSFDAG00000015683
cavia_porcellus ENSCPOG00000006619
microcebus_murinus ENSMICG00000029669
mustela_putorius_furo ENSMPUG00000009510
neovison_vison ENSNVIG00000016406
ochotona_princeps ENSOPRG00000009414
marmota_marmota_marmota ENSMMMG00000024675
dipodomys_ordii ENSDORG00000004185
chinchilla_lanigera ENSCLAG00000003451
octodon_degus ENSODEG00000001800
mesocricetus_auratus ENSMAUG00000015042
chlorocebus_sabaeus ENSCSAG00000004858
saimiri_boliviensis_boliviensis ENSSBOG00000033547
crocodylus_porosus ENSCPRG00005006871
xenopus_tropicalis ENSXETG00000023647
cyanistes_caeruleus ENSCCEG00000006751
taeniopygia_guttata ENSTGUG00000001653
prolemur_simus ENSPSMG00000004957
eptatretus_burgeri ENSEBUG00000003874
calidris_pygmaea ENSCPGG00000003375
ornithorhynchus_anatinus ENSOANG00000013695
notamacropus_eugenii ENSMEUG00000001137
monodelphis_domestica ENSMODG00000019087
sarcophilus_harrisii ENSSHAG00000018271
