anser_brachyrhynchus ENSABRG00000014141
gambusia_affinis ENSGAFG00000020799
fundulus_heteroclitus ENSFHEG00000004522
kryptolebias_marmoratus ENSKMAG00000020882
oryzias_latipes_asm223469v1 ENSORLG00015001901
oryzias_latipes_asm223467v1 ENSORLG00000006274
oryzias_latipes_asm223471v1 ENSORLG00020008946
oryzias_melastigma ENSOMEG00000018324
monopterus_albus ENSMALG00000004695
mastacembelus_armatus ENSMAMG00000005025
anabas_testudineus ENSATEG00000010807
periophthalmus_magnuspinnatus ENSPMGG00000000492
gadus_morhua ENSGMOG00000017879
esox_lucius ENSELUG00000024038
pygocentrus_nattereri ENSPNAG00000029877
astyanax_mexicanus ENSAMXG00000037594
ictalurus_punctatus ENSIPUG00000009037
danio_rerio ENSDARG00000089390
paramormyrops_kingsleyae ENSPKIG00000018204
scleropages_formosus ENSSFOG00015010465
lepisosteus_oculatus ENSLOCG00000000228
petromyzon_marinus ENSPMAG00000008113
eptatretus_burgeri ENSEBUG00000012852
eptatretus_burgeri ENSEBUG00000014776
