eptatretus_burgeri ENSEBUG00000004676
apteryx_owenii ENSAOWG00000002134
apteryx_haastii ENSAHAG00000004514
dromaius_novaehollandiae ENSDNVG00000017395
nothoprocta_perdicaria ENSNPEG00000011513
crocodylus_porosus ENSCPRG00005003540
gopherus_agassizii ENSGAGG00000003472
chelonoidis_abingdonii ENSCABG00000009910
chrysemys_picta_bellii ENSCPBG00000026643
paramormyrops_kingsleyae ENSPKIG00000020395
scleropages_formosus ENSSFOG00015009939
cynoglossus_semilaevis ENSCSEG00000011947
periophthalmus_magnuspinnatus ENSPMGG00000005396
cyprinodon_variegatus ENSCVAG00000022195
fundulus_heteroclitus ENSFHEG00000012356
poecilia_formosa ENSPFOG00000020013
poecilia_latipinna ENSPLAG00000003027
poecilia_mexicana ENSPMEG00000020874
poecilia_reticulata ENSPREG00000000309
xiphophorus_maculatus ENSXMAG00000028004
xiphophorus_couchianus ENSXCOG00000014600
gambusia_affinis ENSGAFG00000016910
oryzias_latipes_asm223469v1 ENSORLG00015018481
oryzias_latipes_asm223467v1 ENSORLG00000023915
oryzias_latipes_asm223471v1 ENSORLG00020017695
oryzias_melastigma ENSOMEG00000005372
mola_mola ENSMMOG00000021585
takifugu_rubripes ENSTRUG00000025097
hippocampus_comes ENSHCOG00000001938
astatotilapia_calliptera ENSACLG00000025107
maylandia_zebra ENSMZEG00005003764
pundamilia_nyererei ENSPNYG00000002936
neolamprologus_brichardi ENSNBRG00000002657
oreochromis_niloticus ENSONIG00000021118
amphilophus_citrinellus ENSACIG00000016120
kryptolebias_marmoratus ENSKMAG00000019795
mastacembelus_armatus ENSMAMG00000014123
anabas_testudineus ENSATEG00000009483
monopterus_albus ENSMALG00000000896
seriola_dumerili ENSSDUG00000009513
seriola_lalandi_dorsalis ENSSLDG00000014385
scophthalmus_maximus ENSSMAG00000001849
amphiprion_percula ENSAPEG00000006272
amphiprion_ocellaris ENSAOCG00000017381
acanthochromis_polyacanthus ENSAPOG00000012045
stegastes_partitus ENSSPAG00000002374
labrus_bergylta ENSLBEG00000014687
gadus_morhua ENSGMOG00000020109
esox_lucius ENSELUG00000022564
pygocentrus_nattereri ENSPNAG00000017979
astyanax_mexicanus ENSAMXG00000025178
ictalurus_punctatus ENSIPUG00000011344
danio_rerio ENSDARG00000109974
lepisosteus_oculatus ENSLOCG00000006581
latimeria_chalumnae ENSLACG00000000697
drosophila_melanogaster FBgn0033808
