caenorhabditis_elegans_strain_n2 WBGene00006712
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022791
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024073
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021879
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020866
rattus_norvegicus ENSRNOG00000027191
microtus_ochrogaster ENSMOCG00000017236
peromyscus_maniculatus_bairdii ENSPEMG00000014766
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021580
cricetulus_griseus_crigri-picr ENSCGRG00015018143
cricetulus_griseus_crigri_1.0 ENSCGRG00000004231
mesocricetus_auratus ENSMAUG00000015363
nannospalax_galili ENSNGAG00000016364
jaculus_jaculus ENSJJAG00000000153
cavia_porcellus ENSCPOG00000013371
cavia_aperea ENSCAPG00000006567
chinchilla_lanigera ENSCLAG00000006515
octodon_degus ENSODEG00000008966
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006871
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003529
fukomys_damarensis ENSFDAG00000021188
spermophilus_dauricus ENSSDAG00000002619
marmota_marmota_marmota ENSMMMG00000018677
ictidomys_tridecemlineatus ENSSTOG00000028422
urocitellus_parryii ENSUPAG00010000246
oryctolagus_cuniculus ENSOCUG00000006600
ochotona_princeps ENSOPRG00000015352
tupaia_belangeri ENSTBEG00000017649
pan_troglodytes ENSPTRG00000011819
pan_paniscus ENSPPAG00000036200
homo_sapiens ENSG00000115760
gorilla_gorilla ENSGGOG00000041396
pongo_abelii ENSPPYG00000012504
nomascus_leucogenys ENSNLEG00000015750
mandrillus_leucophaeus ENSMLEG00000030535
cercocebus_atys ENSCATG00000044023
papio_anubis ENSPANG00000015136
theropithecus_gelada ENSTGEG00000026102
chlorocebus_sabaeus ENSCSAG00000011594
macaca_fascicularis ENSMFAG00000008985
macaca_nemestrina ENSMNEG00000005825
macaca_mulatta ENSMMUG00000009367
piliocolobus_tephrosceles ENSPTEG00000012331
colobus_angolensis_palliatus ENSCANG00000032619
rhinopithecus_roxellana ENSRROG00000040759
rhinopithecus_bieti ENSRBIG00000035205
saimiri_boliviensis_boliviensis ENSSBOG00000034255
cebus_capucinus_imitator ENSCCAG00000023176
callithrix_jacchus ENSCJAG00000003301
aotus_nancymaae ENSANAG00000025679
carlito_syrichta ENSTSYG00000012970
microcebus_murinus ENSMICG00000009525
propithecus_coquereli ENSPCOG00000012954
prolemur_simus ENSPSMG00000021244
otolemur_garnettii ENSOGAG00000005960
pteropus_vampyrus ENSPVAG00000005812
myotis_lucifugus ENSMLUG00000016662
ursus_americanus ENSUAMG00000017180
ursus_maritimus ENSUMAG00000016265
ailuropoda_melanoleuca ENSAMEG00000008012
mustela_putorius_furo ENSMPUG00000005277
neovison_vison ENSNVIG00000021402
canis_lupus_dingo ENSCAFG00020023216
canis_lupus_familiaris ENSCAFG00000005775
vulpes_vulpes ENSVVUG00000009441
panthera_pardus ENSPPRG00000002531
panthera_tigris_altaica ENSPTIG00000019466
felis_catus ENSFCAG00000005996
equus_asinus_asinus ENSEASG00005008022
equus_caballus ENSECAG00000019545
bos_taurus ENSBTAG00000027932
bos_mutus ENSBMUG00000018438
bison_bison_bison ENSBBBG00000007953
ovis_aries ENSOARG00000010515
capra_hircus ENSCHIG00000008751
tursiops_truncatus ENSTTRG00000001716
sus_scrofa ENSSSCG00000008513
vicugna_pacos ENSVPAG00000004954
ornithorhynchus_anatinus ENSOANG00000002332
choloepus_hoffmanni ENSCHOG00000010835
dasypus_novemcinctus ENSDNOG00000014582
loxodonta_africana ENSLAFG00000008814
procavia_capensis ENSPCAG00000006575
echinops_telfairi ENSETEG00000010521
castor_canadensis ENSCCNG00000000184
castor_canadensis ENSCCNG00000000014
erinaceus_europaeus ENSEEUG00000008446
xenopus_tropicalis ENSXETG00000017697
ornithorhynchus_anatinus ENSOANG00000031002
latimeria_chalumnae ENSLACG00000015816
sorex_araneus ENSSARG00000002561
cynoglossus_semilaevis ENSCSEG00000016564
cynoglossus_semilaevis ENSCSEG00000016553
oryzias_latipes_asm223467v1 ENSORLG00000001771
oryzias_latipes_asm223467v1 ENSORLG00000025679
oryzias_latipes_asm223469v1 ENSORLG00015006565
oryzias_latipes_asm223469v1 ENSORLG00015006596
oryzias_latipes_asm223471v1 ENSORLG00020019311
oryzias_melastigma ENSOMEG00000019705
