anas_platyrhynchos_platyrhynchos ENSAPLG00000009147
rhinopithecus_bieti ENSRBIG00000041321
colobus_angolensis_palliatus ENSCANG00000035607
piliocolobus_tephrosceles ENSPTEG00000036017
saimiri_boliviensis_boliviensis ENSSBOG00000025919
cebus_capucinus_imitator ENSCCAG00000032879
callithrix_jacchus ENSCJAG00000015126
aotus_nancymaae ENSANAG00000032657
pongo_abelii ENSPPYG00000003705
castor_canadensis ENSCCNG00000001916
erinaceus_europaeus ENSEEUG00000009922
cavia_porcellus ENSCPOG00000004296
cavia_aperea ENSCAPG00000014306
chinchilla_lanigera ENSCLAG00000016170
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002816
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016103
fukomys_damarensis ENSFDAG00000016679
octodon_degus ENSODEG00000005118
dipodomys_ordii ENSDORG00000014952
cricetulus_griseus_crigri_1.0 ENSCGRG00000004653
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021666
mesocricetus_auratus ENSMAUG00000017431
peromyscus_maniculatus_bairdii ENSPEMG00000008442
microtus_ochrogaster ENSMOCG00000015250
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035547
mus_spicilegus ENSMSIG00000026611
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031122
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030012
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013233
rattus_norvegicus ENSRNOG00000014251
meriones_unguiculatus ENSMUGG00000026347
nannospalax_galili ENSNGAG00000015774
jaculus_jaculus ENSJJAG00000021999
ictidomys_tridecemlineatus ENSSTOG00000022877
urocitellus_parryii ENSUPAG00010012806
marmota_marmota_marmota ENSMMMG00000009202
spermophilus_dauricus ENSSDAG00000002578
equus_asinus_asinus ENSEASG00005014205
equus_caballus ENSECAG00000015125
pteropus_vampyrus ENSPVAG00000001147
neovison_vison ENSNVIG00000000641
mustela_putorius_furo ENSMPUG00000008549
canis_lupus_dingo ENSCAFG00020001423
canis_lupus_familiaris ENSCAFG00000005179
vulpes_vulpes ENSVVUG00000024255
ursus_americanus ENSUAMG00000016211
ursus_maritimus ENSUMAG00000011009
ailuropoda_melanoleuca ENSAMEG00000009127
panthera_pardus ENSPPRG00000009255
panthera_tigris_altaica ENSPTIG00000019765
felis_catus ENSFCAG00000014444
capra_hircus ENSCHIG00000009860
ovis_aries ENSOARG00000013374
bos_taurus ENSBTAG00000005034
bos_mutus ENSBMUG00000024047
bison_bison_bison ENSBBBG00000013201
tursiops_truncatus ENSTTRG00000002860
sus_scrofa ENSSSCG00000014875
loxodonta_africana ENSLAFG00000002136
procavia_capensis ENSPCAG00000000034
echinops_telfairi ENSETEG00000007412
dasypus_novemcinctus ENSDNOG00000048522
myotis_lucifugus ENSMLUG00000001183
phascolarctos_cinereus ENSPCIG00000011406
notamacropus_eugenii ENSMEUG00000000262
sarcophilus_harrisii ENSSHAG00000010007
monodelphis_domestica ENSMODG00000005198
ornithorhynchus_anatinus ENSOANG00000009851
ornithorhynchus_anatinus ENSOANG00000029046
xenopus_tropicalis ENSXETG00000008102
scophthalmus_maximus ENSSMAG00000015509
cynoglossus_semilaevis ENSCSEG00000015427
xiphophorus_maculatus ENSXMAG00000011169
xiphophorus_couchianus ENSXCOG00000018649
gambusia_affinis ENSGAFG00000010481
poecilia_latipinna ENSPLAG00000014677
poecilia_mexicana ENSPMEG00000010726
poecilia_formosa ENSPFOG00000016938
poecilia_reticulata ENSPREG00000014934
cyprinodon_variegatus ENSCVAG00000015330
fundulus_heteroclitus ENSFHEG00000017686
kryptolebias_marmoratus ENSKMAG00000008716
oryzias_latipes_asm223471v1 ENSORLG00020009331
oryzias_latipes_asm223467v1 ENSORLG00000014975
oryzias_latipes_asm223469v1 ENSORLG00015015896
oryzias_melastigma ENSOMEG00000002138
labrus_bergylta ENSLBEG00000008976
fundulus_heteroclitus ENSFHEG00000021153
tetraodon_nigroviridis ENSTNIG00000003712
takifugu_rubripes ENSTRUG00000010580
mola_mola ENSMMOG00000014696
gasterosteus_aculeatus ENSGACG00000020786
labrus_bergylta ENSLBEG00000025315
mastacembelus_armatus ENSMAMG00000001817
monopterus_albus ENSMALG00000011944
anabas_testudineus ENSATEG00000000315
seriola_dumerili ENSSDUG00000007506
seriola_lalandi_dorsalis ENSSLDG00000024465
amphiprion_percula ENSAPEG00000010775
amphiprion_ocellaris ENSAOCG00000000931
acanthochromis_polyacanthus ENSAPOG00000007662
stegastes_partitus ENSSPAG00000005714
haplochromis_burtoni ENSHBUG00000013069
astatotilapia_calliptera ENSACLG00000022960
maylandia_zebra ENSMZEG00005010960
pundamilia_nyererei ENSPNYG00000011323
neolamprologus_brichardi ENSNBRG00000013353
oreochromis_niloticus ENSONIG00000009550
amphilophus_citrinellus ENSACIG00000013078
hippocampus_comes ENSHCOG00000009737
gadus_morhua ENSGMOG00000011259
esox_lucius ENSELUG00000017917
periophthalmus_magnuspinnatus ENSPMGG00000002386
pygocentrus_nattereri ENSPNAG00000016661
astyanax_mexicanus ENSAMXG00000003190
ictalurus_punctatus ENSIPUG00000001939
danio_rerio ENSDARG00000069748
paramormyrops_kingsleyae ENSPKIG00000024755
scleropages_formosus ENSSFOG00015003501
scleropages_formosus ENSSFOG00015002892
paramormyrops_kingsleyae ENSPKIG00000023819
lepisosteus_oculatus ENSLOCG00000006677
pygocentrus_nattereri ENSPNAG00000022252
astyanax_mexicanus ENSAMXG00000013893
ictalurus_punctatus ENSIPUG00000014062
danio_rerio ENSDARG00000103317
amphiprion_ocellaris ENSAOCG00000000424
amphiprion_percula ENSAPEG00000000475
acanthochromis_polyacanthus ENSAPOG00000014303
hippocampus_comes ENSHCOG00000019697
fundulus_heteroclitus ENSFHEG00000020435
cyprinodon_variegatus ENSCVAG00000008810
xiphophorus_maculatus ENSXMAG00000006995
xiphophorus_couchianus ENSXCOG00000000439
gambusia_affinis ENSGAFG00000015288
poecilia_formosa ENSPFOG00000012108
poecilia_mexicana ENSPMEG00000007826
poecilia_latipinna ENSPLAG00000023360
poecilia_reticulata ENSPREG00000017184
kryptolebias_marmoratus ENSKMAG00000017430
oryzias_latipes_asm223467v1 ENSORLG00000002081
oryzias_latipes_asm223471v1 ENSORLG00020017357
oryzias_latipes_asm223469v1 ENSORLG00015006058
oryzias_melastigma ENSOMEG00000001227
maylandia_zebra ENSMZEG00005024470
astatotilapia_calliptera ENSACLG00000016887
pundamilia_nyererei ENSPNYG00000021803
haplochromis_burtoni ENSHBUG00000001938
oreochromis_niloticus ENSONIG00000007780
amphilophus_citrinellus ENSACIG00000017053
scophthalmus_maximus ENSSMAG00000020557
cynoglossus_semilaevis ENSCSEG00000006517
seriola_dumerili ENSSDUG00000003779
seriola_lalandi_dorsalis ENSSLDG00000008548
mastacembelus_armatus ENSMAMG00000017488
monopterus_albus ENSMALG00000013230
anabas_testudineus ENSATEG00000004124
labrus_bergylta ENSLBEG00000008778
labrus_bergylta ENSLBEG00000005439
gasterosteus_aculeatus ENSGACG00000013281
mola_mola ENSMMOG00000005175
tetraodon_nigroviridis ENSTNIG00000006028
takifugu_rubripes ENSTRUG00000005683
gadus_morhua ENSGMOG00000014423
esox_lucius ENSELUG00000006067
lepisosteus_oculatus ENSLOCG00000013844
eptatretus_burgeri ENSEBUG00000013483
eptatretus_burgeri ENSEBUG00000014747
