caenorhabditis_elegans_strain_n2 WBGene00019996
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012967
cricetulus_griseus_crigri_1.0 ENSCGRG00000005635
cricetulus_griseus_crigri-picr ENSCGRG00015006742
mesocricetus_auratus ENSMAUG00000004945
microtus_ochrogaster ENSMOCG00000001484
peromyscus_maniculatus_bairdii ENSPEMG00000021248
nannospalax_galili ENSNGAG00000015958
jaculus_jaculus ENSJJAG00000023834
dipodomys_ordii ENSDORG00000007580
castor_canadensis ENSCCNG00000005343
oryctolagus_cuniculus ENSOCUG00000005337
ochotona_princeps ENSOPRG00000001704
macaca_fascicularis ENSMFAG00000043477
macaca_mulatta ENSMMUG00000020432
macaca_nemestrina ENSMNEG00000043487
theropithecus_gelada ENSTGEG00000019601
papio_anubis ENSPANG00000009801
mandrillus_leucophaeus ENSMLEG00000018880
cercocebus_atys ENSCATG00000038966
chlorocebus_sabaeus ENSCSAG00000001102
colobus_angolensis_palliatus ENSCANG00000038857
piliocolobus_tephrosceles ENSPTEG00000024720
rhinopithecus_bieti ENSRBIG00000032588
rhinopithecus_roxellana ENSRROG00000032439
gorilla_gorilla ENSGGOG00000007041
homo_sapiens ENSG00000116885
pan_paniscus ENSPPAG00000032111
pan_troglodytes ENSPTRG00000000540
pongo_abelii ENSPPYG00000001538
nomascus_leucogenys ENSNLEG00000011442
saimiri_boliviensis_boliviensis ENSSBOG00000014944
cebus_capucinus_imitator ENSCCAG00000025052
callithrix_jacchus ENSCJAG00000001826
aotus_nancymaae ENSANAG00000026578
carlito_syrichta ENSTSYG00000025604
carlito_syrichta ENSTSYG00000010954
prolemur_simus ENSPSMG00000007256
microcebus_murinus ENSMICG00000007944
propithecus_coquereli ENSPCOG00000021088
otolemur_garnettii ENSOGAG00000002654
tupaia_belangeri ENSTBEG00000016688
dasypus_novemcinctus ENSDNOG00000040997
loxodonta_africana ENSLAFG00000021988
procavia_capensis ENSPCAG00000002532
echinops_telfairi ENSETEG00000005704
sorex_araneus ENSSARG00000009165
ornithorhynchus_anatinus ENSOANG00000002064
anolis_carolinensis ENSACAG00000001106
pogona_vitticeps ENSPVIG00000016203
notechis_scutatus ENSNSUG00000012246
salvator_merianae ENSSMRG00000015938
sphenodon_punctatus ENSSPUG00000001212
apteryx_owenii ENSAOWG00000009762
apteryx_rowi ENSARWG00000009444
apteryx_haastii ENSAHAG00000017764
dromaius_novaehollandiae ENSDNVG00000010653
nothoprocta_perdicaria ENSNPEG00000005299
coturnix_japonica ENSCJPG00005016941
meleagris_gallopavo ENSMGAG00000003573
gallus_gallus ENSGALG00000002123
numida_meleagris ENSNMEG00000006293
anser_brachyrhynchus ENSABRG00000021050
anas_platyrhynchos_platyrhynchos ENSAPLG00000008275
lonchura_striata_domestica ENSLSDG00000014799
taeniopygia_guttata ENSTGUG00000001590
junco_hyemalis ENSJHYG00000005292
zonotrichia_albicollis ENSZALG00000011861
serinus_canaria ENSSCAG00000015356
parus_major ENSPMJG00000006764
cyanistes_caeruleus ENSCCEG00000005300
ficedula_albicollis ENSFALG00000000855
manacus_vitellinus ENSMVIG00005012779
manacus_vitellinus ENSMVIG00005012772
lepidothrix_coronata ENSLCOG00000000400
melopsittacus_undulatus ENSMUNG00000007256
calidris_pygmaea ENSCPGG00000009204
calidris_pugnax ENSCPUG00000018634
crocodylus_porosus ENSCPRG00005002504
gopherus_agassizii ENSGAGG00000024847
chelonoidis_abingdonii ENSCABG00000015236
chrysemys_picta_bellii ENSCPBG00000018516
pelodiscus_sinensis ENSPSIG00000009947
xenopus_tropicalis ENSXETG00000005258
latimeria_chalumnae ENSLACG00000011564
mola_mola ENSMMOG00000013598
tetraodon_nigroviridis ENSTNIG00000019817
hippocampus_comes ENSHCOG00000004224
hippocampus_comes ENSHCOG00000017318
fundulus_heteroclitus ENSFHEG00000001061
cyprinodon_variegatus ENSCVAG00000001534
poecilia_formosa ENSPFOG00000000446
poecilia_mexicana ENSPMEG00000009145
poecilia_reticulata ENSPREG00000009882
poecilia_latipinna ENSPLAG00000016596
xiphophorus_couchianus ENSXCOG00000018765
xiphophorus_maculatus ENSXMAG00000004775
gambusia_affinis ENSGAFG00000019016
kryptolebias_marmoratus ENSKMAG00000012172
oryzias_latipes_asm223467v1 ENSORLG00000009500
oryzias_latipes_asm223471v1 ENSORLG00020016190
oryzias_latipes_asm223469v1 ENSORLG00015007773
oryzias_melastigma ENSOMEG00000005663
pundamilia_nyererei ENSPNYG00000003173
maylandia_zebra ENSMZEG00005026304
astatotilapia_calliptera ENSACLG00000004687
haplochromis_burtoni ENSHBUG00000001728
oreochromis_niloticus ENSONIG00000013682
neolamprologus_brichardi ENSNBRG00000014319
amphilophus_citrinellus ENSACIG00000015426
amphiprion_percula ENSAPEG00000021818
amphiprion_ocellaris ENSAOCG00000014297
acanthochromis_polyacanthus ENSAPOG00000018789
stegastes_partitus ENSSPAG00000009188
gasterosteus_aculeatus ENSGACG00000002331
labrus_bergylta ENSLBEG00000017707
seriola_lalandi_dorsalis ENSSLDG00000009259
seriola_dumerili ENSSDUG00000007103
scophthalmus_maximus ENSSMAG00000001314
mastacembelus_armatus ENSMAMG00000004443
monopterus_albus ENSMALG00000012707
anabas_testudineus ENSATEG00000006263
cynoglossus_semilaevis ENSCSEG00000010362
xiphophorus_maculatus ENSXMAG00000028561
periophthalmus_magnuspinnatus ENSPMGG00000015711
gadus_morhua ENSGMOG00000017579
esox_lucius ENSELUG00000007413
pygocentrus_nattereri ENSPNAG00000004456
astyanax_mexicanus ENSAMXG00000039731
ictalurus_punctatus ENSIPUG00000005816
danio_rerio ENSDARG00000104403
scleropages_formosus ENSSFOG00015019909
eptatretus_burgeri ENSEBUG00000011170
ciona_savignyi ENSCSAVG00000003809
ciona_intestinalis ENSCING00000022731
