labrus_bergylta ENSLBEG00000005408
calidris_pygmaea ENSCPGG00000007917
calidris_pugnax ENSCPUG00000010489
gallus_gallus ENSGALG00000001256
meleagris_gallopavo ENSMGAG00000002974
numida_meleagris ENSNMEG00000012857
anas_platyrhynchos_platyrhynchos ENSAPLG00000014412
apteryx_owenii ENSAOWG00000009862
apteryx_haastii ENSAHAG00000018711
apteryx_rowi ENSARWG00000002251
dromaius_novaehollandiae ENSDNVG00000013650
nothoprocta_perdicaria ENSNPEG00000007677
crocodylus_porosus ENSCPRG00005015379
chrysemys_picta_bellii ENSCPBG00000011913
gopherus_agassizii ENSGAGG00000023301
pelodiscus_sinensis ENSPSIG00000002070
sphenodon_punctatus ENSSPUG00000004356
sphenodon_punctatus ENSSPUG00000004334
notamacropus_eugenii ENSMEUG00000016366
monodelphis_domestica ENSMODG00000013482
sarcophilus_harrisii ENSSHAG00000013094
pan_troglodytes ENSPTRG00000048099
pan_paniscus ENSPPAG00000035513
homo_sapiens ENSG00000140853
gorilla_gorilla ENSGGOG00000009881
pongo_abelii ENSPPYG00000007379
nomascus_leucogenys ENSNLEG00000002599
mandrillus_leucophaeus ENSMLEG00000041990
cercocebus_atys ENSCATG00000041396
macaca_mulatta ENSMMUG00000000769
macaca_fascicularis ENSMFAG00000032845
macaca_nemestrina ENSMNEG00000036288
papio_anubis ENSPANG00000026238
theropithecus_gelada ENSTGEG00000025245
chlorocebus_sabaeus ENSCSAG00000004949
rhinopithecus_bieti ENSRBIG00000041332
rhinopithecus_roxellana ENSRROG00000042253
colobus_angolensis_palliatus ENSCANG00000041039
piliocolobus_tephrosceles ENSPTEG00000023823
cebus_capucinus_imitator ENSCCAG00000022121
saimiri_boliviensis_boliviensis ENSSBOG00000026531
callithrix_jacchus ENSCJAG00000012266
aotus_nancymaae ENSANAG00000017976
carlito_syrichta ENSTSYG00000034368
propithecus_coquereli ENSPCOG00000018020
prolemur_simus ENSPSMG00000016490
microcebus_murinus ENSMICG00000011036
otolemur_garnettii ENSOGAG00000005936
tupaia_belangeri ENSTBEG00000003054
chinchilla_lanigera ENSCLAG00000005423
octodon_degus ENSODEG00000016938
cavia_porcellus ENSCPOG00000011058
cavia_aperea ENSCAPG00000010148
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017669
fukomys_damarensis ENSFDAG00000014095
ictidomys_tridecemlineatus ENSSTOG00000009773
urocitellus_parryii ENSUPAG00010012920
marmota_marmota_marmota ENSMMMG00000010522
castor_canadensis ENSCCNG00000011074
dipodomys_ordii ENSDORG00000009486
mus_spicilegus ENSMSIG00000003280
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074151
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032517
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031398
rattus_norvegicus ENSRNOG00000048222
meriones_unguiculatus ENSMUGG00000026864
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024948
cricetulus_griseus_crigri-picr ENSCGRG00015000784
cricetulus_griseus_crigri_1.0 ENSCGRG00000005769
mesocricetus_auratus ENSMAUG00000012210
microtus_ochrogaster ENSMOCG00000014129
peromyscus_maniculatus_bairdii ENSPEMG00000000257
nannospalax_galili ENSNGAG00000022881
jaculus_jaculus ENSJJAG00000008348
oryctolagus_cuniculus ENSOCUG00000000557
ochotona_princeps ENSOPRG00000006813
pteropus_vampyrus ENSPVAG00000001387
myotis_lucifugus ENSMLUG00000003405
equus_caballus ENSECAG00000014491
equus_asinus_asinus ENSEASG00005005132
vicugna_pacos ENSVPAG00000005956
sus_scrofa ENSSSCG00000039751
capra_hircus ENSCHIG00000017778
ovis_aries ENSOARG00000018834
bos_mutus ENSBMUG00000000435
bos_taurus ENSBTAG00000005413
bison_bison_bison ENSBBBG00000009343
tursiops_truncatus ENSTTRG00000012760
ursus_maritimus ENSUMAG00000000195
ursus_americanus ENSUAMG00000017492
ailuropoda_melanoleuca ENSAMEG00000016810
neovison_vison ENSNVIG00000015773
mustela_putorius_furo ENSMPUG00000004223
canis_lupus_familiaris ENSCAFG00000008933
canis_lupus_dingo ENSCAFG00020006241
vulpes_vulpes ENSVVUG00000023401
felis_catus ENSFCAG00000002930
panthera_tigris_altaica ENSPTIG00000015196
choloepus_hoffmanni ENSCHOG00000009876
loxodonta_africana ENSLAFG00000003917
procavia_capensis ENSPCAG00000010689
echinops_telfairi ENSETEG00000000069
erinaceus_europaeus ENSEEUG00000008710
ornithorhynchus_anatinus ENSOANG00000013748
latimeria_chalumnae ENSLACG00000015846
