notechis_scutatus ENSNSUG00000013864
homo_sapiens ENSG00000255432
ornithorhynchus_anatinus ENSOANG00000011039
monodelphis_domestica ENSMODG00000011950
phascolarctos_cinereus ENSPCIG00000015386
ornithorhynchus_anatinus ENSOANG00000028828
xenopus_tropicalis ENSXETG00000005478
latimeria_chalumnae ENSLACG00000022136
poecilia_formosa ENSPFOG00000002716
poecilia_mexicana ENSPMEG00000000120
poecilia_latipinna ENSPLAG00000017726
poecilia_reticulata ENSPREG00000018598
xiphophorus_maculatus ENSXMAG00000021649
fundulus_heteroclitus ENSFHEG00000011600
cyprinodon_variegatus ENSCVAG00000020626
kryptolebias_marmoratus ENSKMAG00000007803
oryzias_latipes_asm223467v1 ENSORLG00000025008
oryzias_latipes_asm223469v1 ENSORLG00015003055
oryzias_melastigma ENSOMEG00000021351
maylandia_zebra ENSMZEG00005019012
astatotilapia_calliptera ENSACLG00000008497
pundamilia_nyererei ENSPNYG00000022726
neolamprologus_brichardi ENSNBRG00000006074
amphilophus_citrinellus ENSACIG00000008852
stegastes_partitus ENSSPAG00000004553
tetraodon_nigroviridis ENSTNIG00000002007
seriola_lalandi_dorsalis ENSSLDG00000019628
seriola_dumerili ENSSDUG00000012443
scophthalmus_maximus ENSSMAG00000010725
cynoglossus_semilaevis ENSCSEG00000003836
anabas_testudineus ENSATEG00000000811
monopterus_albus ENSMALG00000007430
mastacembelus_armatus ENSMAMG00000020738
labrus_bergylta ENSLBEG00000000109
amphiprion_ocellaris ENSAOCG00000011164
amphiprion_percula ENSAPEG00000024739
acanthochromis_polyacanthus ENSAPOG00000013835
hippocampus_comes ENSHCOG00000006693
mola_mola ENSMMOG00000005971
periophthalmus_magnuspinnatus ENSPMGG00000016876
gasterosteus_aculeatus ENSGACG00000000597
takifugu_rubripes ENSTRUG00000024180
gadus_morhua ENSGMOG00000016968
esox_lucius ENSELUG00000009403
pygocentrus_nattereri ENSPNAG00000002698
astyanax_mexicanus ENSAMXG00000030354
ictalurus_punctatus ENSIPUG00000004851
paramormyrops_kingsleyae ENSPKIG00000018877
scleropages_formosus ENSSFOG00015011705
lepisosteus_oculatus ENSLOCG00000016502
